Report Date,Stock price,Y_boolean,(Dividends + Share Buyback) / FCF,Asset Turnover,CapEx / (Depr + Amor),Current Ratio,Debt Ratio,Dividends / FCF,Dummy_Dividends,Gross Profit Margin,Interest Coverage,Inventory Turnover,Log Revenue,Net Profit Margin,Quick Ratio,R&D / Gross Profit,R&D / Revenue,Return on Assets,Return on Equity,Return on Research Capital,Share Buyback / FCF,tweet_polarity,tweet_subjectivity,RSI_ratio,MACD,p_diff
2020/8/31,158.4911499,0,1.032934132,0.133067314,0.672727273,2.772806508,0.560634976,0.284431138,1,0.700782269,10.16981132,1.035786631,9.18582536,0.275749674,1.694363742,0.099534884,0.069752282,0.036693269,0.153650563,10.04672897,0.748502994,0.051039681,0.37540583,1.704401993,-1.470054803,-0.043564648
2020/9/1,160.421524,1,1.032934132,0.133067314,0.672727273,2.772806508,0.560634976,0.284431138,1,0.700782269,10.16981132,1.035786631,9.18582536,0.275749674,1.694363742,0.099534884,0.069752282,0.036693269,0.153650563,10.04672897,0.748502994,0.04567695,0.360165445,1.473084218,-1.800132003,-0.105069851
2020/9/2,163.6685944,1,1.032934132,0.133067314,0.672727273,2.772806508,0.560634976,0.284431138,1,0.700782269,10.16981132,1.035786631,9.18582536,0.275749674,1.694363742,0.099534884,0.069752282,0.036693269,0.153650563,10.04672897,0.748502994,0.0553033,0.375462479,1.457555716,-2.601004615,0.210748546
2020/9/3,157.2042236,-1,1.032934132,0.133067314,0.672727273,2.772806508,0.560634976,0.284431138,1,0.700782269,10.16981132,1.035786631,9.18582536,0.275749674,1.694363742,0.099534884,0.069752282,0.036693269,0.153650563,10.04672897,0.748502994,0.056591564,0.369350383,0.936638057,-1.5993887,0.023294526
2020/9/4,155.6598969,-1,1.032934132,0.133067314,0.672727273,2.772806508,0.560634976,0.284431138,1,0.700782269,10.16981132,1.035786631,9.18582536,0.275749674,1.694363742,0.099534884,0.069752282,0.036693269,0.153650563,10.04672897,0.748502994,0.056323199,0.372995729,0.787963626,-0.623472063,-0.00474215
2020/9/5,154.7367631,-1,1.032934132,0.133067314,0.672727273,2.772806508,0.560634976,0.284431138,1,0.700782269,10.16981132,1.035786631,9.18582536,0.275749674,1.694363742,0.099534884,0.069752282,0.036693269,0.153650563,10.04672897,0.748502994,0.070616751,0.362335508,0.770486505,-0.280384981,0.253777358
2020/9/6,153.8136292,-1,1.032934132,0.133067314,0.672727273,2.772806508,0.560634976,0.284431138,1,0.700782269,10.16981132,1.035786631,9.18582536,0.275749674,1.694363742,0.099534884,0.069752282,0.036693269,0.153650563,10.04672897,0.748502994,0.073570435,0.36069446,0.753009385,0.062702102,0.041826962
2020/9/7,152.8904954,-1,1.032934132,0.133067314,0.672727273,2.772806508,0.560634976,0.284431138,1,0.700782269,10.16981132,1.035786631,9.18582536,0.275749674,1.694363742,0.099534884,0.069752282,0.036693269,0.153650563,10.04672897,0.748502994,0.053496367,0.366493335,0.718055144,0.748876267,-0.272855102
2020/9/8,151.9673615,-1,1.032934132,0.133067314,0.672727273,2.772806508,0.560634976,0.284431138,1,0.700782269,10.16981132,1.035786631,9.18582536,0.275749674,1.694363742,0.099534884,0.069752282,0.036693269,0.153650563,10.04672897,0.748502994,0.056096202,0.349926643,0.718055144,0.748876267,0.048598357
2020/9/9,157.3131104,1,1.032934132,0.133067314,0.672727273,2.772806508,0.560634976,0.284431138,1,0.700782269,10.16981132,1.035786631,9.18582536,0.275749674,1.694363742,0.099534884,0.069752282,0.036693269,0.153650563,10.04672897,0.748502994,0.028026964,0.365893387,0.884612685,0.393207707,-0.500376806
2020/9/10,156.5112457,-1,1.032934132,0.133067314,0.672727273,2.772806508,0.560634976,0.284431138,1,0.700782269,10.16981132,1.035786631,9.18582536,0.275749674,1.694363742,0.099534884,0.069752282,0.036693269,0.153650563,10.04672897,0.748502994,0.019522706,0.357347316,0.609183456,0.338100218,-0.303431306
2020/9/11,156.9963074,1,1.032934132,0.133067314,0.672727273,2.772806508,0.560634976,0.284431138,1,0.700782269,10.16981132,1.035786631,9.18582536,0.275749674,1.694363742,0.099534884,0.069752282,0.036693269,0.153650563,10.04672897,0.748502994,0.037652184,0.370984615,0.980803564,0.189785374,0.928635533
2020/9/12,157.7453766,1,1.032934132,0.133067314,0.672727273,2.772806508,0.560634976,0.284431138,1,0.700782269,10.16981132,1.035786631,9.18582536,0.275749674,1.694363742,0.099534884,0.069752282,0.036693269,0.153650563,10.04672897,0.748502994,0.045819376,0.36301012,1.390827897,-0.16602262,0.216911508
2020/9/13,158.4944458,1,1.032934132,0.133067314,0.672727273,2.772806508,0.560634976,0.284431138,1,0.700782269,10.16981132,1.035786631,9.18582536,0.275749674,1.694363742,0.099534884,0.069752282,0.036693269,0.153650563,10.04672897,0.748502994,0.026771311,0.366423874,1.547614945,0.291426823,-0.41572074
2020/9/14,159.243515,1,1.032934132,0.133067314,0.672727273,2.772806508,0.560634976,0.284431138,1,0.700782269,10.16981132,1.035786631,9.18582536,0.275749674,1.694363742,0.099534884,0.069752282,0.036693269,0.153650563,10.04672897,0.748502994,0.040162868,0.367437011,1.190259312,-0.377556898,0.500220446
2020/9/15,160.649231,1,1.032934132,0.133067314,0.672727273,2.772806508,0.560634976,0.284431138,1,0.700782269,10.16981132,1.035786631,9.18582536,0.275749674,1.694363742,0.099534884,0.069752282,0.036693269,0.153650563,10.04672897,0.748502994,0.059287947,0.367619417,1.565957401,-0.988607972,0.476188087
2020/9/16,159.6295929,-1,1.032934132,0.133067314,0.672727273,2.772806508,0.560634976,0.284431138,1,0.700782269,10.16981132,1.035786631,9.18582536,0.275749674,1.694363742,0.099534884,0.069752282,0.036693269,0.153650563,10.04672897,0.748502994,0.049412182,0.358394707,1.276209298,-1.089279353,-0.166572898
2020/9/17,158.8574219,-1,1.032934132,0.133067314,0.672727273,2.772806508,0.560634976,0.284431138,1,0.700782269,10.16981132,1.035786631,9.18582536,0.275749674,1.694363742,0.099534884,0.069752282,0.036693269,0.153650563,10.04672897,0.748502994,0.041499155,0.360227472,1.363276019,-0.940117941,-0.160143249
2020/9/18,159.2534027,0,1.032934132,0.133067314,0.672727273,2.772806508,0.560634976,0.284431138,1,0.700782269,10.16981132,1.035786631,9.18582536,0.275749674,1.694363742,0.099534884,0.069752282,0.036693269,0.153650563,10.04672897,0.748502994,0.055294429,0.358092525,1.330806851,-0.897267597,0.332423016
2020/9/19,159.2864075,0,1.032934132,0.133067314,0.672727273,2.772806508,0.560634976,0.284431138,1,0.700782269,10.16981132,1.035786631,9.18582536,0.275749674,1.694363742,0.099534884,0.069752282,0.036693269,0.153650563,10.04672897,0.748502994,0.038459749,0.366452337,0.764660798,0.000671284,-0.304455269
2020/9/20,159.3194122,0,1.032934132,0.133067314,0.672727273,2.772806508,0.560634976,0.284431138,1,0.700782269,10.16981132,1.035786631,9.18582536,0.275749674,1.694363742,0.099534884,0.069752282,0.036693269,0.153650563,10.04672897,0.748502994,0.041590094,0.372044856,0.741357971,-0.188442807,0.081392776
2020/9/21,159.352417,0,1.032934132,0.133067314,0.672727273,2.772806508,0.560634976,0.284431138,1,0.700782269,10.16981132,1.035786631,9.18582536,0.275749674,1.694363742,0.099534884,0.069752282,0.036693269,0.153650563,10.04672897,0.748502994,0.034786081,0.357433751,0.997089545,-0.855720019,-0.163596976
2020/9/22,159.8869629,1,1.032934132,0.133067314,0.672727273,2.772806508,0.560634976,0.284431138,1,0.700782269,10.16981132,1.035786631,9.18582536,0.275749674,1.694363742,0.099534884,0.069752282,0.036693269,0.153650563,10.04672897,0.748502994,0.028791727,0.370472118,0.69736032,-0.908327532,-0.172320466
2020/9/23,157.7288818,-1,1.032934132,0.133067314,0.672727273,2.772806508,0.560634976,0.284431138,1,0.700782269,10.16981132,1.035786631,9.18582536,0.275749674,1.694363742,0.099534884,0.069752282,0.036693269,0.153650563,10.04672897,0.748502994,0.045229596,0.378037479,0.570876235,-0.447003127,0.570923352
2020/9/24,156.3924561,-1,1.032934132,0.133067314,0.672727273,2.772806508,0.560634976,0.284431138,1,0.700782269,10.16981132,1.035786631,9.18582536,0.275749674,1.694363742,0.099534884,0.069752282,0.036693269,0.153650563,10.04672897,0.748502994,0.059155315,0.354926654,0.612639327,0.121979178,0.307889522
2020/9/25,159.2236938,1,1.032934132,0.133067314,0.672727273,2.772806508,0.560634976,0.284431138,1,0.700782269,10.16981132,1.035786631,9.18582536,0.275749674,1.694363742,0.099534884,0.069752282,0.036693269,0.153650563,10.04672897,0.748502994,0.057304583,0.380097144,0.920388209,-0.147030403,-0.031285977
2020/9/26,159.3820953,0,1.032934132,0.133067314,0.672727273,2.772806508,0.560634976,0.284431138,1,0.700782269,10.16981132,1.035786631,9.18582536,0.275749674,1.694363742,0.099534884,0.069752282,0.036693269,0.153650563,10.04672897,0.748502994,0.061962154,0.360604825,1.050622147,-0.883418405,0.081277454
2020/9/27,159.5404968,0,1.032934132,0.133067314,0.672727273,2.772806508,0.560634976,0.284431138,1,0.700782269,10.16981132,1.035786631,9.18582536,0.275749674,1.694363742,0.099534884,0.069752282,0.036693269,0.153650563,10.04672897,0.748502994,0.048793927,0.360234122,1.12044073,-0.869569212,-0.212520489
2020/9/28,159.6988983,0,1.032934132,0.133067314,0.672727273,2.772806508,0.560634976,0.284431138,1,0.700782269,10.16981132,1.035786631,9.18582536,0.275749674,1.694363742,0.099534884,0.069752282,0.036693269,0.153650563,10.04672897,0.748502994,0.068358871,0.353813063,0.894200039,-0.397828681,0.400970893
2020/9/29,160.8472137,1,1.032934132,0.133067314,0.672727273,2.772806508,0.560634976,0.284431138,1,0.700782269,10.16981132,1.035786631,9.18582536,0.275749674,1.694363742,0.099534884,0.069752282,0.036693269,0.153650563,10.04672897,0.748502994,0.053744982,0.357725642,0.788338341,-0.769215732,-0.213781888
2020/9/30,163.7081604,1,0.270655271,0.118448236,0.783783784,3.47045831,0.588797919,0.270655271,1,0.708656331,9.534482759,0.977272727,9.189770956,0.243540052,2.394809498,0.10118505,0.071705426,0.02884689,0.126213592,9.882882883,0,0.035420857,0.336404762,1.257912603,-1.55589073,-0.340945791
2020/10/1,162.3816528,-1,0.270655271,0.118448236,0.783783784,3.47045831,0.588797919,0.270655271,1,0.708656331,9.534482759,0.977272727,9.189770956,0.243540052,2.394809498,0.10118505,0.071705426,0.02884689,0.126213592,9.882882883,0,0.077058305,0.369911249,1.294933667,-1.670789794,1.175506511
2020/10/2,161.9064636,0,0.270655271,0.118448236,0.783783784,3.47045831,0.588797919,0.270655271,1,0.708656331,9.534482759,0.977272727,9.189770956,0.243540052,2.394809498,0.10118505,0.071705426,0.02884689,0.126213592,9.882882883,0,0.057456198,0.3537172,1.134825796,-1.568198897,-0.254380193
2020/10/3,161.8734639,0,0.270655271,0.118448236,0.783783784,3.47045831,0.588797919,0.270655271,1,0.708656331,9.534482759,0.977272727,9.189770956,0.243540052,2.394809498,0.10118505,0.071705426,0.02884689,0.126213592,9.882882883,0,0.039892135,0.362884694,1.219567749,-0.230629829,-0.305694848
2020/10/4,161.8404643,0,0.270655271,0.118448236,0.783783784,3.47045831,0.588797919,0.270655271,1,0.708656331,9.534482759,0.977272727,9.189770956,0.243540052,2.394809498,0.10118505,0.071705426,0.02884689,0.126213592,9.882882883,0,0.032298131,0.372414848,1.108328647,-0.314229255,-0.190363427
2020/10/5,161.8074646,0,0.270655271,0.118448236,0.783783784,3.47045831,0.588797919,0.270655271,1,0.708656331,9.534482759,0.977272727,9.189770956,0.243540052,2.394809498,0.10118505,0.071705426,0.02884689,0.126213592,9.882882883,0,0.017929867,0.377002758,1.178404019,-1.422177981,-0.444863651
2020/10/6,159.8968964,-1,0.270655271,0.118448236,0.783783784,3.47045831,0.588797919,0.270655271,1,0.708656331,9.534482759,0.977272727,9.189770956,0.243540052,2.394809498,0.10118505,0.071705426,0.02884689,0.126213592,9.882882883,0,0.020866516,0.352983226,0.896224257,-0.87565989,0.16378532
2020/10/7,158.3030396,-1,0.270655271,0.118448236,0.783783784,3.47045831,0.588797919,0.270655271,1,0.708656331,9.534482759,0.977272727,9.189770956,0.243540052,2.394809498,0.10118505,0.071705426,0.02884689,0.126213592,9.882882883,0,0.035846297,0.359248803,0,-0.184955048,0.717886111
2020/10/8,161.5302887,1,0.270655271,0.118448236,0.783783784,3.47045831,0.588797919,0.270655271,1,0.708656331,9.534482759,0.977272727,9.189770956,0.243540052,2.394809498,0.10118505,0.071705426,0.02884689,0.126213592,9.882882883,0,0.054886111,0.347350365,0.781442707,-0.453502952,0.531151491
2020/10/9,163.7675781,1,0.270655271,0.118448236,0.783783784,3.47045831,0.588797919,0.270655271,1,0.708656331,9.534482759,0.977272727,9.189770956,0.243540052,2.394809498,0.10118505,0.071705426,0.02884689,0.126213592,9.882882883,0,0.048815893,0.360150843,1.002438814,-1.062092129,-0.110596627
2020/10/10,164.7971293,1,0.270655271,0.118448236,0.783783784,3.47045831,0.588797919,0.270655271,1,0.708656331,9.534482759,0.977272727,9.189770956,0.243540052,2.394809498,0.10118505,0.071705426,0.02884689,0.126213592,9.882882883,0,0.048115896,0.359526864,0.911658819,-1.519525258,-0.014339525
2020/10/11,165.8266805,1,0.270655271,0.118448236,0.783783784,3.47045831,0.588797919,0.270655271,1,0.708656331,9.534482759,0.977272727,9.189770956,0.243540052,2.394809498,0.10118505,0.071705426,0.02884689,0.126213592,9.882882883,0,0.042753974,0.365907646,0.902929429,-1.47085162,-0.111437635
2020/10/12,166.8562317,1,0.270655271,0.118448236,0.783783784,3.47045831,0.588797919,0.270655271,1,0.708656331,9.534482759,0.977272727,9.189770956,0.243540052,2.394809498,0.10118505,0.071705426,0.02884689,0.126213592,9.882882883,0,0.055154153,0.359352004,1.094220717,-2.022850805,0.290035702
2020/10/13,163.6586761,-1,0.270655271,0.118448236,0.783783784,3.47045831,0.588797919,0.270655271,1,0.708656331,9.534482759,0.977272727,9.189770956,0.243540052,2.394809498,0.10118505,0.071705426,0.02884689,0.126213592,9.882882883,0,0.050209748,0.340830177,1.12955839,-1.826092139,-0.089647006
2020/10/14,162.0153809,-1,0.270655271,0.118448236,0.783783784,3.47045831,0.588797919,0.270655271,1,0.708656331,9.534482759,0.977272727,9.189770956,0.243540052,2.394809498,0.10118505,0.071705426,0.02884689,0.126213592,9.882882883,0,0.063300917,0.353028418,1.104669257,-1.289394982,0.260729626
2020/10/15,161.3521118,-1,0.270655271,0.118448236,0.783783784,3.47045831,0.588797919,0.270655271,1,0.708656331,9.534482759,0.977272727,9.189770956,0.243540052,2.394809498,0.10118505,0.071705426,0.02884689,0.126213592,9.882882883,0,0.044683329,0.364426242,0.829848542,-0.783013897,-0.294112465
2020/10/16,161.9064636,1,0.270655271,0.118448236,0.783783784,3.47045831,0.588797919,0.270655271,1,0.708656331,9.534482759,0.977272727,9.189770956,0.243540052,2.394809498,0.10118505,0.071705426,0.02884689,0.126213592,9.882882883,0,0.052797094,0.351313673,0.717928277,-0.57166551,0.181583729
2020/10/17,160.7317301,-1,0.270655271,0.118448236,0.783783784,3.47045831,0.588797919,0.270655271,1,0.708656331,9.534482759,0.977272727,9.189770956,0.243540052,2.394809498,0.10118505,0.071705426,0.02884689,0.126213592,9.882882883,0,0.066471162,0.360299929,1.149351871,-1.382345021,0.258992818
2020/10/18,159.5569967,-1,0.270655271,0.118448236,0.783783784,3.47045831,0.588797919,0.270655271,1,0.708656331,9.534482759,0.977272727,9.189770956,0.243540052,2.394809498,0.10118505,0.071705426,0.02884689,0.126213592,9.882882883,0,0.088992551,0.375051065,1.163877945,-1.702597913,0.338814426
2020/10/19,158.3822632,-1,0.270655271,0.118448236,0.783783784,3.47045831,0.588797919,0.270655271,1,0.708656331,9.534482759,0.977272727,9.189770956,0.243540052,2.394809498,0.10118505,0.071705426,0.02884689,0.126213592,9.882882883,0,0.06477159,0.380531312,0.121509011,0.317106603,-0.272168409
2020/10/20,158.2831116,0,0.270655271,0.118448236,0.783783784,3.47045831,0.588797919,0.270655271,1,0.708656331,9.534482759,0.977272727,9.189770956,0.243540052,2.394809498,0.10118505,0.071705426,0.02884689,0.126213592,9.882882883,0,0.049107839,0.371391341,0.185070378,0.884844863,-0.24183057
2020/10/21,159.7600098,1,0.270655271,0.118448236,0.783783784,3.47045831,0.588797919,0.270655271,1,0.708656331,9.534482759,0.977272727,9.189770956,0.243540052,2.394809498,0.10118505,0.071705426,0.02884689,0.126213592,9.882882883,0,0.057421157,0.346348903,0.745211275,0.868742347,0.169286978
2020/10/22,160.9494324,1,0.270655271,0.118448236,0.783783784,3.47045831,0.588797919,0.270655271,1,0.708656331,9.534482759,0.977272727,9.189770956,0.243540052,2.394809498,0.10118505,0.071705426,0.02884689,0.126213592,9.882882883,0,0.057133036,0.360617658,0.977638117,0.573149071,-0.005017683
2020/10/23,162.0496674,1,0.270655271,0.118448236,0.783783784,3.47045831,0.588797919,0.270655271,1,0.708656331,9.534482759,0.977272727,9.189770956,0.243540052,2.394809498,0.10118505,0.071705426,0.02884689,0.126213592,9.882882883,0,0.065954331,0.339095109,0.994456948,0.145588322,0.154399197
2020/10/24,161.0551656,-1,0.270655271,0.118448236,0.783783784,3.47045831,0.588797919,0.270655271,1,0.708656331,9.534482759,0.977272727,9.189770956,0.243540052,2.394809498,0.10118505,0.071705426,0.02884689,0.126213592,9.882882883,0,0.049393271,0.350555971,1.033032781,-0.275408139,-0.25109889
2020/10/25,160.0606639,-1,0.270655271,0.118448236,0.783783784,3.47045831,0.588797919,0.270655271,1,0.708656331,9.534482759,0.977272727,9.189770956,0.243540052,2.394809498,0.10118505,0.071705426,0.02884689,0.126213592,9.882882883,0,0.026592601,0.356733133,1.063626749,0.020849232,-0.461614915
2020/10/26,159.0661621,-1,0.270655271,0.118448236,0.783783784,3.47045831,0.588797919,0.270655271,1,0.708656331,9.534482759,0.977272727,9.189770956,0.243540052,2.394809498,0.10118505,0.071705426,0.02884689,0.126213592,9.882882883,0,0.042570275,0.351896181,1.19101858,0.517197073,0.600831575
2020/10/27,161.0386353,1,0.270655271,0.118448236,0.783783784,3.47045831,0.588797919,0.270655271,1,0.708656331,9.534482759,0.977272727,9.189770956,0.243540052,2.394809498,0.10118505,0.071705426,0.02884689,0.126213592,9.882882883,0,0.050475998,0.341574047,1.274210216,0.297834488,0.185709935
2020/10/28,157.2919464,-1,0.270655271,0.118448236,0.783783784,3.47045831,0.588797919,0.270655271,1,0.708656331,9.534482759,0.977272727,9.189770956,0.243540052,2.394809498,0.10118505,0.071705426,0.02884689,0.126213592,9.882882883,0,0.048357227,0.366720459,0.807031858,0.944962956,-0.041975814
2020/10/29,159.7699127,1,0.270655271,0.118448236,0.783783784,3.47045831,0.588797919,0.270655271,1,0.708656331,9.534482759,0.977272727,9.189770956,0.243540052,2.394809498,0.10118505,0.071705426,0.02884689,0.126213592,9.882882883,0,0.061365561,0.36581117,0.966843865,0.762247772,0.269004976
2020/10/30,157.153183,-1,0.270655271,0.118448236,0.783783784,3.47045831,0.588797919,0.270655271,1,0.708656331,9.534482759,0.977272727,9.189770956,0.243540052,2.394809498,0.10118505,0.071705426,0.02884689,0.126213592,9.882882883,0,0.032999009,0.352980218,0.830511064,1.173903464,-0.462255237
2020/10/31,158.5870972,1,0.270655271,0.118448236,0.783783784,3.47045831,0.588797919,0.270655271,1,0.708656331,9.534482759,0.977272727,9.189770956,0.243540052,2.394809498,0.10118505,0.071705426,0.02884689,0.126213592,9.882882883,0,0.048627818,0.355360759,0.519121855,0.269457906,0.4736145
2020/11/1,160.0210113,1,0.270655271,0.118448236,0.783783784,3.47045831,0.588797919,0.270655271,1,0.708656331,9.534482759,0.977272727,9.189770956,0.243540052,2.394809498,0.10118505,0.071705426,0.02884689,0.126213592,9.882882883,0,0.068959386,0.352538978,0.320315433,0.393327489,0.418105683
2020/11/2,161.4549255,1,0.270655271,0.118448236,0.783783784,3.47045831,0.588797919,0.270655271,1,0.708656331,9.534482759,0.977272727,9.189770956,0.243540052,2.394809498,0.10118505,0.071705426,0.02884689,0.126213592,9.882882883,0,0.066678909,0.354069106,1.406496634,0.460957403,-0.033069849
2020/11/3,161.7027435,0,0.270655271,0.118448236,0.783783784,3.47045831,0.588797919,0.270655271,1,0.708656331,9.534482759,0.977272727,9.189770956,0.243540052,2.394809498,0.10118505,0.071705426,0.02884689,0.126213592,9.882882883,0,0.072859734,0.360148887,1.134716297,-0.026217691,0.092695349
2020/11/4,172.8139801,1,0.270655271,0.118448236,0.783783784,3.47045831,0.588797919,0.270655271,1,0.708656331,9.534482759,0.977272727,9.189770956,0.243540052,2.394809498,0.10118505,0.071705426,0.02884689,0.126213592,9.882882883,0,0.052325619,0.34704271,1.36885463,-2.644728824,-0.281830773
2020/11/5,169.3943481,-1,0.270655271,0.118448236,0.783783784,3.47045831,0.588797919,0.270655271,1,0.708656331,9.534482759,0.977272727,9.189770956,0.243540052,2.394809498,0.10118505,0.071705426,0.02884689,0.126213592,9.882882883,0,0.053823573,0.341834805,1.211964151,-3.343244074,0.028627553
2020/11/6,167.7589111,-1,0.270655271,0.118448236,0.783783784,3.47045831,0.588797919,0.270655271,1,0.708656331,9.534482759,0.977272727,9.189770956,0.243540052,2.394809498,0.10118505,0.071705426,0.02884689,0.126213592,9.882882883,0,0.054439325,0.349992976,1.333086903,-3.267660739,0.011440188
2020/11/7,166.4208018,-1,0.270655271,0.118448236,0.783783784,3.47045831,0.588797919,0.270655271,1,0.708656331,9.534482759,0.977272727,9.189770956,0.243540052,2.394809498,0.10118505,0.071705426,0.02884689,0.126213592,9.882882883,0,0.064164607,0.341574325,1.059977492,0.936254777,0.178644434
2020/11/8,165.0826924,-1,0.270655271,0.118448236,0.783783784,3.47045831,0.588797919,0.270655271,1,0.708656331,9.534482759,0.977272727,9.189770956,0.243540052,2.394809498,0.10118505,0.071705426,0.02884689,0.126213592,9.882882883,0,0.084921567,0.344621596,1.125498036,0.69860609,0.323495465
2020/11/9,163.7445831,-1,0.270655271,0.118448236,0.783783784,3.47045831,0.588797919,0.270655271,1,0.708656331,9.534482759,0.977272727,9.189770956,0.243540052,2.394809498,0.10118505,0.071705426,0.02884689,0.126213592,9.882882883,0,0.105351429,0.365862423,0.991825366,-2.243667293,0.240573305
2020/11/10,161.1278381,-1,0.270655271,0.118448236,0.783783784,3.47045831,0.588797919,0.270655271,1,0.708656331,9.534482759,0.977272727,9.189770956,0.243540052,2.394809498,0.10118505,0.071705426,0.02884689,0.126213592,9.882882883,0,0.060233665,0.356679607,0.916716547,-1.002851773,-0.428259631
2020/11/11,163.4967804,1,0.270655271,0.118448236,0.783783784,3.47045831,0.588797919,0.270655271,1,0.708656331,9.534482759,0.977272727,9.189770956,0.243540052,2.394809498,0.10118505,0.071705426,0.02884689,0.126213592,9.882882883,0,0.05809355,0.355934897,0.311667142,-0.735173769,-0.035530209
2020/11/12,163.7346649,0,0.270655271,0.118448236,0.783783784,3.47045831,0.588797919,0.270655271,1,0.708656331,9.534482759,0.977272727,9.189770956,0.243540052,2.394809498,0.10118505,0.071705426,0.02884689,0.126213592,9.882882883,0,0.044924879,0.362512016,0.451455274,-0.59839717,-0.226680427
2020/11/13,164.3194733,1,0.270655271,0.118448236,0.783783784,3.47045831,0.588797919,0.270655271,1,0.708656331,9.534482759,0.977272727,9.189770956,0.243540052,2.394809498,0.10118505,0.071705426,0.02884689,0.126213592,9.882882883,0,0.03040419,0.362386165,0.61819938,-0.616593509,-0.323221557
2020/11/14,164.1575826,0,0.270655271,0.118448236,0.783783784,3.47045831,0.588797919,0.270655271,1,0.708656331,9.534482759,0.977272727,9.189770956,0.243540052,2.394809498,0.10118505,0.071705426,0.02884689,0.126213592,9.882882883,0,0.039148847,0.379979511,1.022506254,-2.92632959,0.287613551
2020/11/15,163.995692,0,0.270655271,0.118448236,0.783783784,3.47045831,0.588797919,0.270655271,1,0.708656331,9.534482759,0.977272727,9.189770956,0.243540052,2.394809498,0.10118505,0.071705426,0.02884689,0.126213592,9.882882883,0,0.047174048,0.374058102,1.214501444,-2.584998442,0.204992012
2020/11/16,163.8338013,0,0.270655271,0.118448236,0.783783784,3.47045831,0.588797919,0.270655271,1,0.708656331,9.534482759,0.977272727,9.189770956,0.243540052,2.394809498,0.10118505,0.071705426,0.02884689,0.126213592,9.882882883,0,0.071762886,0.376933439,0.910426022,-0.499432167,0.521236546
2020/11/17,163.9725647,0,0.270655271,0.118448236,0.783783784,3.47045831,0.588797919,0.270655271,1,0.708656331,9.534482759,0.977272727,9.189770956,0.243540052,2.394809498,0.10118505,0.071705426,0.02884689,0.126213592,9.882882883,0,0.065297831,0.368025277,1.626187958,-0.439444916,-0.090089111
2020/11/18,162.0595703,-1,0.270655271,0.118448236,0.783783784,3.47045831,0.588797919,0.270655271,1,0.708656331,9.534482759,0.977272727,9.189770956,0.243540052,2.394809498,0.10118505,0.071705426,0.02884689,0.126213592,9.882882883,0,0.068197865,0.369145032,0.508730486,0.015939659,0.044412403
2020/11/19,164.8447876,1,0.270655271,0.118448236,0.783783784,3.47045831,0.588797919,0.270655271,1,0.708656331,9.534482759,0.977272727,9.189770956,0.243540052,2.394809498,0.10118505,0.071705426,0.02884689,0.126213592,9.882882883,0,0.05213796,0.359905574,1.049499735,-0.304499649,-0.235489843
2020/11/20,164.7357788,0,0.270655271,0.118448236,0.783783784,3.47045831,0.588797919,0.270655271,1,0.708656331,9.534482759,0.977272727,9.189770956,0.243540052,2.394809498,0.10118505,0.071705426,0.02884689,0.126213592,9.882882883,0,0.069378263,0.363280575,0.889197711,-0.4558183,0.330666996
2020/11/21,164.1212412,-1,0.270655271,0.118448236,0.783783784,3.47045831,0.588797919,0.270655271,1,0.708656331,9.534482759,0.977272727,9.189770956,0.243540052,2.394809498,0.10118505,0.071705426,0.02884689,0.126213592,9.882882883,0,0.054976085,0.363357231,1.219333058,-0.577539729,-0.207589193
2020/11/22,163.5067037,-1,0.270655271,0.118448236,0.783783784,3.47045831,0.588797919,0.270655271,1,0.708656331,9.534482759,0.977272727,9.189770956,0.243540052,2.394809498,0.10118505,0.071705426,0.02884689,0.126213592,9.882882883,0,0.05726642,0.363400278,1.105579212,-0.538485948,0.041660554
2020/11/23,162.8921661,-1,0.270655271,0.118448236,0.783783784,3.47045831,0.588797919,0.270655271,1,0.708656331,9.534482759,0.977272727,9.189770956,0.243540052,2.394809498,0.10118505,0.071705426,0.02884689,0.126213592,9.882882883,0,0.06557682,0.363413906,0.825894318,-0.137594956,0.145118219
2020/11/24,159.6410675,-1,0.270655271,0.118448236,0.783783784,3.47045831,0.588797919,0.270655271,1,0.708656331,9.534482759,0.977272727,9.189770956,0.243540052,2.394809498,0.10118505,0.071705426,0.02884689,0.126213592,9.882882883,0,0.05918949,0.377074237,0.59622577,0.73710153,-0.097402257
2020/11/25,158.7787323,-1,0.270655271,0.118448236,0.783783784,3.47045831,0.588797919,0.270655271,1,0.708656331,9.534482759,0.977272727,9.189770956,0.243540052,2.394809498,0.10118505,0.071705426,0.02884689,0.126213592,9.882882883,0,0.056050885,0.36906599,1.351498844,1.397877565,-0.053026389
2020/11/26,159.4130935,1,0.270655271,0.118448236,0.783783784,3.47045831,0.588797919,0.270655271,1,0.708656331,9.534482759,0.977272727,9.189770956,0.243540052,2.394809498,0.10118505,0.071705426,0.02884689,0.126213592,9.882882883,0,0.06139352,0.36579971,0.958194475,1.428148254,0.095317579
2020/11/27,160.0474548,1,0.270655271,0.118448236,0.783783784,3.47045831,0.588797919,0.270655271,1,0.708656331,9.534482759,0.977272727,9.189770956,0.243540052,2.394809498,0.10118505,0.071705426,0.02884689,0.126213592,9.882882883,0,0.058555624,0.3506802,0.564890106,1.458418942,-0.046224682
