Report Date,Stock price,Y_boolean,(Dividends + Share Buyback) / FCF,Asset Turnover,CapEx / (Depr + Amor),Current Ratio,Debt Ratio,Dividends / FCF,Dummy_Dividends,Gross Profit Margin,Interest Coverage,Inventory Turnover,Log Revenue,Net Profit Margin,Quick Ratio,R&D / Gross Profit,R&D / Revenue,Return on Assets,Return on Equity,Return on Research Capital,Share Buyback / FCF,tweet_polarity,tweet_subjectivity,RSI_ratio,MACD,p_diff
2020/8/15,508.2166646,1,2.331114081,0.065824547,0,2.395832518,0.054908071,0,0,0.555184695,13.07082601,1.026237413,8.757125649,1.19989364,1.630337048,0.155349626,0.086247735,0.078982456,0.108994659,6.437093078,2.331114081,0.073736665,0.360057472,0.91387264,3.800335507,0.343087591
2020/8/16,510.0633342,1,2.331114081,0.065824547,0,2.395832518,0.054908071,0,0,0.555184695,13.07082601,1.026237413,8.757125649,1.19989364,1.630337048,0.155349626,0.086247735,0.078982456,0.108994659,6.437093078,2.331114081,0.063383684,0.361238364,1.167485941,3.357820181,-0.140404796
2020/8/17,511.9100037,1,2.331114081,0.065824547,0,2.395832518,0.054908071,0,0,0.555184695,13.07082601,1.026237413,8.757125649,1.19989364,1.630337048,0.155349626,0.086247735,0.078982456,0.108994659,6.437093078,2.331114081,0.068409371,0.361466987,1.421099242,2.915304856,0.079289912
2020/8/18,520.8200073,1,2.331114081,0.065824547,0,2.395832518,0.054908071,0,0,0.555184695,13.07082601,1.026237413,8.757125649,1.19989364,1.630337048,0.155349626,0.086247735,0.078982456,0.108994659,6.437093078,2.331114081,0.054932413,0.366683808,1.799254696,0.163181237,-0.19700456
2020/8/19,520.8900146,0,2.331114081,0.065824547,0,2.395832518,0.054908071,0,0,0.555184695,13.07082601,1.026237413,8.757125649,1.19989364,1.630337048,0.155349626,0.086247735,0.078982456,0.108994659,6.437093078,2.331114081,0.070556805,0.38084865,1.954078125,-1.463608284,0.284429384
2020/8/20,515.5800171,-1,2.331114081,0.065824547,0,2.395832518,0.054908071,0,0,0.555184695,13.07082601,1.026237413,8.757125649,1.19989364,1.630337048,0.155349626,0.086247735,0.078982456,0.108994659,6.437093078,2.331114081,0.070437726,0.35764091,1.611601442,-1.245335669,-0.001687707
2020/8/21,517.9500122,1,2.331114081,0.065824547,0,2.395832518,0.054908071,0,0,0.555184695,13.07082601,1.026237413,8.757125649,1.19989364,1.630337048,0.155349626,0.086247735,0.078982456,0.108994659,6.437093078,2.331114081,0.06905395,0.357290174,1.664634916,-1.559869973,-0.019645375
2020/8/22,515.6900126,-1,2.331114081,0.065824547,0,2.395832518,0.054908071,0,0,0.555184695,13.07082601,1.026237413,8.757125649,1.19989364,1.630337048,0.155349626,0.086247735,0.078982456,0.108994659,6.437093078,2.331114081,0.068179615,0.370987178,1.536795267,-1.128531312,-0.012661627
2020/8/23,513.430013,-1,2.331114081,0.065824547,0,2.395832518,0.054908071,0,0,0.555184695,13.07082601,1.026237413,8.757125649,1.19989364,1.630337048,0.155349626,0.086247735,0.078982456,0.108994659,6.437093078,2.331114081,0.035553717,0.353807542,1.408955618,-0.69719265,-0.478528635
2020/8/24,511.1700134,-1,2.331114081,0.065824547,0,2.395832518,0.054908071,0,0,0.555184695,13.07082601,1.026237413,8.757125649,1.19989364,1.630337048,0.155349626,0.086247735,0.078982456,0.108994659,6.437093078,2.331114081,0.069680069,0.372279912,1.28111597,-0.265853989,0.959853287
2020/8/25,511.980011,0,2.331114081,0.065824547,0,2.395832518,0.054908071,0,0,0.555184695,13.07082601,1.026237413,8.757125649,1.19989364,1.630337048,0.155349626,0.086247735,0.078982456,0.108994659,6.437093078,2.331114081,0.063915101,0.344508129,0.523555893,0.331316426,-0.08273482
2020/8/26,513.210022,0,2.331114081,0.065824547,0,2.395832518,0.054908071,0,0,0.555184695,13.07082601,1.026237413,8.757125649,1.19989364,1.630337048,0.155349626,0.086247735,0.078982456,0.108994659,6.437093078,2.331114081,0.045206484,0.360382868,0.650883981,0.409608695,-0.292710436
2020/8/27,497.1499939,-1,2.331114081,0.065824547,0,2.395832518,0.054908071,0,0,0.555184695,13.07082601,1.026237413,8.757125649,1.19989364,1.630337048,0.155349626,0.086247735,0.078982456,0.108994659,6.437093078,2.331114081,0.066971688,0.355509543,0.464006237,3.784051339,0.481462011
2020/8/28,498.8399963,1,2.331114081,0.065824547,0,2.395832518,0.054908071,0,0,0.555184695,13.07082601,1.026237413,8.757125649,1.19989364,1.630337048,0.155349626,0.086247735,0.078982456,0.108994659,6.437093078,2.331114081,0.064663741,0.345214407,0.385005212,5.242723567,-0.034461535
2020/8/29,502.0899963,1,2.331114081,0.065824547,0,2.395832518,0.054908071,0,0,0.555184695,13.07082601,1.026237413,8.757125649,1.19989364,1.630337048,0.155349626,0.086247735,0.078982456,0.108994659,6.437093078,2.331114081,0.066302916,0.363265064,0.555196167,4.77645534,0.025349209
2020/8/30,505.3399963,1,2.331114081,0.065824547,0,2.395832518,0.054908071,0,0,0.555184695,13.07082601,1.026237413,8.757125649,1.19989364,1.630337048,0.155349626,0.086247735,0.078982456,0.108994659,6.437093078,2.331114081,0.053364486,0.370941348,0.725387122,4.310187112,-0.195141187
2020/8/31,508.5899963,1,2.331114081,0.065824547,0,2.395832518,0.054908071,0,0,0.555184695,13.07082601,1.026237413,8.757125649,1.19989364,1.630337048,0.155349626,0.086247735,0.078982456,0.108994659,6.437093078,2.331114081,0.051039681,0.37540583,0.895578077,3.843918885,-0.043564648
2020/9/1,509.6600037,0,2.331114081,0.065824547,0,2.395832518,0.054908071,0,0,0.555184695,13.07082601,1.026237413,8.757125649,1.19989364,1.630337048,0.155349626,0.086247735,0.078982456,0.108994659,6.437093078,2.331114081,0.04567695,0.360165445,0.785304817,2.644868007,-0.105069851
2020/9/2,524.2999878,1,2.331114081,0.065824547,0,2.395832518,0.054908071,0,0,0.555184695,13.07082601,1.026237413,8.757125649,1.19989364,1.630337048,0.155349626,0.086247735,0.078982456,0.108994659,6.437093078,2.331114081,0.0553033,0.375462479,0.995480409,-1.214777866,0.210748546
2020/9/3,494.2399902,-1,2.331114081,0.065824547,0,2.395832518,0.054908071,0,0,0.555184695,13.07082601,1.026237413,8.757125649,1.19989364,1.630337048,0.155349626,0.086247735,0.078982456,0.108994659,6.437093078,2.331114081,0.056591564,0.369350383,1.109177618,2.846877278,0.023294526
2020/9/4,484.230011,-1,2.331114081,0.065824547,0,2.395832518,0.054908071,0,0,0.555184695,13.07082601,1.026237413,8.757125649,1.19989364,1.630337048,0.155349626,0.086247735,0.078982456,0.108994659,6.437093078,2.331114081,0.056323199,0.372995729,0.963722424,7.182968568,-0.00474215
2020/9/5,482.8775101,0,2.331114081,0.065824547,0,2.395832518,0.054908071,0,0,0.555184695,13.07082601,1.026237413,8.757125649,1.19989364,1.630337048,0.155349626,0.086247735,0.078982456,0.108994659,6.437093078,2.331114081,0.070616751,0.362335508,0.903552479,8.02226365,0.253777358
2020/9/6,481.5250091,0,2.331114081,0.065824547,0,2.395832518,0.054908071,0,0,0.555184695,13.07082601,1.026237413,8.757125649,1.19989364,1.630337048,0.155349626,0.086247735,0.078982456,0.108994659,6.437093078,2.331114081,0.073570435,0.36069446,0.843382533,8.861558731,0.041826962
2020/9/7,480.1725082,0,2.331114081,0.065824547,0,2.395832518,0.054908071,0,0,0.555184695,13.07082601,1.026237413,8.757125649,1.19989364,1.630337048,0.155349626,0.086247735,0.078982456,0.108994659,6.437093078,2.331114081,0.053496367,0.366493335,0.783212588,9.700853812,-0.272855102
2020/9/8,478.8200073,0,2.331114081,0.065824547,0,2.395832518,0.054908071,0,0,0.555184695,13.07082601,1.026237413,8.757125649,1.19989364,1.630337048,0.155349626,0.086247735,0.078982456,0.108994659,6.437093078,2.331114081,0.056096202,0.349926643,0.723042642,10.54014889,0.048598357
2020/9/9,501.4899902,1,2.331114081,0.065824547,0,2.395832518,0.054908071,0,0,0.555184695,13.07082601,1.026237413,8.757125649,1.19989364,1.630337048,0.155349626,0.086247735,0.078982456,0.108994659,6.437093078,2.331114081,0.028026964,0.365893387,1.06174421,7.336418106,-0.500376806
2020/9/10,503.4500122,1,2.331114081,0.065824547,0,2.395832518,0.054908071,0,0,0.555184695,13.07082601,1.026237413,8.757125649,1.19989364,1.630337048,0.155349626,0.086247735,0.078982456,0.108994659,6.437093078,2.331114081,0.019522706,0.357347316,0.811647023,4.753553149,-0.303431306
2020/9/11,505.019989,1,2.331114081,0.065824547,0,2.395832518,0.054908071,0,0,0.555184695,13.07082601,1.026237413,8.757125649,1.19989364,1.630337048,0.155349626,0.086247735,0.078982456,0.108994659,6.437093078,2.331114081,0.037652184,0.370984615,1.374100212,2.721738707,0.928635533
2020/9/12,506.2933248,0,2.331114081,0.065824547,0,2.395832518,0.054908071,0,0,0.555184695,13.07082601,1.026237413,8.757125649,1.19989364,1.630337048,0.155349626,0.086247735,0.078982456,0.108994659,6.437093078,2.331114081,0.045819376,0.36301012,1.524391674,2.023583464,0.216911508
2020/9/13,507.5666605,0,2.331114081,0.065824547,0,2.395832518,0.054908071,0,0,0.555184695,13.07082601,1.026237413,8.757125649,1.19989364,1.630337048,0.155349626,0.086247735,0.078982456,0.108994659,6.437093078,2.331114081,0.026771311,0.366423874,1.674683135,1.325428221,-0.41572074
2020/9/14,508.8399963,0,2.331114081,0.065824547,0,2.395832518,0.054908071,0,0,0.555184695,13.07082601,1.026237413,8.757125649,1.19989364,1.630337048,0.155349626,0.086247735,0.078982456,0.108994659,6.437093078,2.331114081,0.040162868,0.367437011,1.824974597,0.627272978,0.500220446
2020/9/15,512.8200073,1,2.331114081,0.065824547,0,2.395832518,0.054908071,0,0,0.555184695,13.07082601,1.026237413,8.757125649,1.19989364,1.630337048,0.155349626,0.086247735,0.078982456,0.108994659,6.437093078,2.331114081,0.059287947,0.367619417,1.973888371,-1.449804027,0.476188087
2020/9/16,513.1599731,0,2.331114081,0.065824547,0,2.395832518,0.054908071,0,0,0.555184695,13.07082601,1.026237413,8.757125649,1.19989364,1.630337048,0.155349626,0.086247735,0.078982456,0.108994659,6.437093078,2.331114081,0.049412182,0.358394707,1.981186819,-2.671849992,-0.166572898
2020/9/17,511.5,-1,2.331114081,0.065824547,0,2.395832518,0.054908071,0,0,0.555184695,13.07082601,1.026237413,8.757125649,1.19989364,1.630337048,0.155349626,0.086247735,0.078982456,0.108994659,6.437093078,2.331114081,0.041499155,0.360227472,1.731756188,-2.927555316,-0.160143249
2020/9/18,513.4799805,1,2.331114081,0.065824547,0,2.395832518,0.054908071,0,0,0.555184695,13.07082601,1.026237413,8.757125649,1.19989364,1.630337048,0.155349626,0.086247735,0.078982456,0.108994659,6.437093078,2.331114081,0.055294429,0.358092525,1.497138175,-3.367231215,0.332423016
2020/9/19,514.9566447,0,2.331114081,0.065824547,0,2.395832518,0.054908071,0,0,0.555184695,13.07082601,1.026237413,8.757125649,1.19989364,1.630337048,0.155349626,0.086247735,0.078982456,0.108994659,6.437093078,2.331114081,0.038459749,0.366452337,1.492295574,-3.713595031,-0.304455269
2020/9/20,516.4333089,0,2.331114081,0.065824547,0,2.395832518,0.054908071,0,0,0.555184695,13.07082601,1.026237413,8.757125649,1.19989364,1.630337048,0.155349626,0.086247735,0.078982456,0.108994659,6.437093078,2.331114081,0.041590094,0.372044856,1.487452973,-4.059958847,0.081392776
2020/9/21,517.9099731,0,2.331114081,0.065824547,0,2.395832518,0.054908071,0,0,0.555184695,13.07082601,1.026237413,8.757125649,1.19989364,1.630337048,0.155349626,0.086247735,0.078982456,0.108994659,6.437093078,2.331114081,0.034786081,0.357433751,1.482610373,-4.406322663,-0.163596976
2020/9/22,515.6799927,-1,2.331114081,0.065824547,0,2.395832518,0.054908071,0,0,0.555184695,13.07082601,1.026237413,8.757125649,1.19989364,1.630337048,0.155349626,0.086247735,0.078982456,0.108994659,6.437093078,2.331114081,0.028791727,0.370472118,1.189133199,-4.364283299,-0.172320466
2020/9/23,511.769989,-1,2.331114081,0.065824547,0,2.395832518,0.054908071,0,0,0.555184695,13.07082601,1.026237413,8.757125649,1.19989364,1.630337048,0.155349626,0.086247735,0.078982456,0.108994659,6.437093078,2.331114081,0.045229596,0.378037479,0.884998648,-3.343331103,0.570923352
2020/9/24,494.1700134,-1,2.331114081,0.065824547,0,2.395832518,0.054908071,0,0,0.555184695,13.07082601,1.026237413,8.757125649,1.19989364,1.630337048,0.155349626,0.086247735,0.078982456,0.108994659,6.437093078,2.331114081,0.059155315,0.354926654,0.582402524,1.058191388,0.307889522
2020/9/25,504.1499939,1,2.331114081,0.065824547,0,2.395832518,0.054908071,0,0,0.555184695,13.07082601,1.026237413,8.757125649,1.19989364,1.630337048,0.155349626,0.086247735,0.078982456,0.108994659,6.437093078,2.331114081,0.057304583,0.380097144,0.681652117,1.502492269,-0.031285977
2020/9/26,507.4066569,1,2.331114081,0.065824547,0,2.395832518,0.054908071,0,0,0.555184695,13.07082601,1.026237413,8.757125649,1.19989364,1.630337048,0.155349626,0.086247735,0.078982456,0.108994659,6.437093078,2.331114081,0.061962154,0.360604825,0.682899578,0.889544699,0.081277454
2020/9/27,510.6633199,1,2.331114081,0.065824547,0,2.395832518,0.054908071,0,0,0.555184695,13.07082601,1.026237413,8.757125649,1.19989364,1.630337048,0.155349626,0.086247735,0.078982456,0.108994659,6.437093078,2.331114081,0.048793927,0.360234122,0.68414704,0.27659713,-0.212520489
2020/9/28,513.9199829,1,2.331114081,0.065824547,0,2.395832518,0.054908071,0,0,0.555184695,13.07082601,1.026237413,8.757125649,1.19989364,1.630337048,0.155349626,0.086247735,0.078982456,0.108994659,6.437093078,2.331114081,0.068358871,0.353813063,0.685394502,-0.33635044,0.400970893
2020/9/29,515.0999756,0,2.331114081,0.065824547,0,2.395832518,0.054908071,0,0,0.555184695,13.07082601,1.026237413,8.757125649,1.19989364,1.630337048,0.155349626,0.086247735,0.078982456,0.108994659,6.437093078,2.331114081,0.053744982,0.357725642,0.69625382,-1.640825892,-0.213781888
2020/9/30,515.460022,0,-0.047935437,0.053170613,0,2.300782721,0.054908071,0,0,0.545723439,9.014285714,0.85435892,8.729877226,1.800083818,1.502504599,0.177427062,0.096826106,0.09571156,0.131426107,5.636118806,-0.047935437,0.035420857,0.336404762,0.90062968,-2.408411824,-0.340945791
2020/10/1,520.8099976,1,-0.047935437,0.053170613,0,2.300782721,0.054908071,0,0,0.545723439,9.014285714,0.85435892,8.729877226,1.800083818,1.502504599,0.177427062,0.096826106,0.09571156,0.131426107,5.636118806,-0.047935437,0.077058305,0.369911249,1.594012662,-3.870398039,1.175506511
2020/10/2,510.6799927,-1,-0.047935437,0.053170613,0,2.300782721,0.054908071,0,0,0.545723439,9.014285714,0.85435892,8.729877226,1.800083818,1.502504599,0.177427062,0.096826106,0.09571156,0.131426107,5.636118806,-0.047935437,0.057456198,0.3537172,1.158294452,-2.451539063,-0.254380193
2020/10/3,517.3399862,1,-0.047935437,0.053170613,0,2.300782721,0.054908071,0,0,0.545723439,9.014285714,0.85435892,8.729877226,1.800083818,1.502504599,0.177427062,0.096826106,0.09571156,0.131426107,5.636118806,-0.047935437,0.039892135,0.362884694,1.164238982,-3.529099307,-0.305694848
2020/10/4,523.9999796,1,-0.047935437,0.053170613,0,2.300782721,0.054908071,0,0,0.545723439,9.014285714,0.85435892,8.729877226,1.800083818,1.502504599,0.177427062,0.096826106,0.09571156,0.131426107,5.636118806,-0.047935437,0.032298131,0.372414848,1.170183511,-4.606659552,-0.190363427
2020/10/5,530.6599731,1,-0.047935437,0.053170613,0,2.300782721,0.054908071,0,0,0.545723439,9.014285714,0.85435892,8.729877226,1.800083818,1.502504599,0.177427062,0.096826106,0.09571156,0.131426107,5.636118806,-0.047935437,0.017929867,0.377002758,1.176128041,-5.684219796,-0.444863651
2020/10/6,533.3300171,1,-0.047935437,0.053170613,0,2.300782721,0.054908071,0,0,0.545723439,9.014285714,0.85435892,8.729877226,1.800083818,1.502504599,0.177427062,0.096826106,0.09571156,0.131426107,5.636118806,-0.047935437,0.020866516,0.352983226,1.203963712,-7.889366888,0.16378532
2020/10/7,545.3900146,1,-0.047935437,0.053170613,0,2.300782721,0.054908071,0,0,0.545723439,9.014285714,0.85435892,8.729877226,1.800083818,1.502504599,0.177427062,0.096826106,0.09571156,0.131426107,5.636118806,-0.047935437,0.035846297,0.359248803,1.216685594,-11.35947856,0.717886111
2020/10/8,551.0999756,1,-0.047935437,0.053170613,0,2.300782721,0.054908071,0,0,0.545723439,9.014285714,0.85435892,8.729877226,1.800083818,1.502504599,0.177427062,0.096826106,0.09571156,0.131426107,5.636118806,-0.047935437,0.054886111,0.347350365,1.168225253,-14.09997396,0.531151491
2020/10/9,566.1400146,1,-0.047935437,0.053170613,0,2.300782721,0.054908071,0,0,0.545723439,9.014285714,0.85435892,8.729877226,1.800083818,1.502504599,0.177427062,0.096826106,0.09571156,0.131426107,5.636118806,-0.047935437,0.048815893,0.360150843,1.391424536,-18.24443883,-0.110596627
2020/10/10,566.9233398,0,-0.047935437,0.053170613,0,2.300782721,0.054908071,0,0,0.545723439,9.014285714,0.85435892,8.729877226,1.800083818,1.502504599,0.177427062,0.096826106,0.09571156,0.131426107,5.636118806,-0.047935437,0.048115896,0.359526864,1.394638153,-18.96010477,-0.014339525
2020/10/11,567.706665,0,-0.047935437,0.053170613,0,2.300782721,0.054908071,0,0,0.545723439,9.014285714,0.85435892,8.729877226,1.800083818,1.502504599,0.177427062,0.096826106,0.09571156,0.131426107,5.636118806,-0.047935437,0.042753974,0.365907646,1.39785177,-19.6757707,-0.111437635
2020/10/12,568.4899902,0,-0.047935437,0.053170613,0,2.300782721,0.054908071,0,0,0.545723439,9.014285714,0.85435892,8.729877226,1.800083818,1.502504599,0.177427062,0.096826106,0.09571156,0.131426107,5.636118806,-0.047935437,0.055154153,0.359352004,1.401065387,-20.39143664,0.290035702
2020/10/13,565.7399902,-1,-0.047935437,0.053170613,0,2.300782721,0.054908071,0,0,0.545723439,9.014285714,0.85435892,8.729877226,1.800083818,1.502504599,0.177427062,0.096826106,0.09571156,0.131426107,5.636118806,-0.047935437,0.050209748,0.340830177,1.305142753,-20.22129216,-0.089647006
2020/10/14,557.3900146,-1,-0.047935437,0.053170613,0,2.300782721,0.054908071,0,0,0.545723439,9.014285714,0.85435892,8.729877226,1.800083818,1.502504599,0.177427062,0.096826106,0.09571156,0.131426107,5.636118806,-0.047935437,0.063300917,0.353028418,0.986004465,-17.53990913,0.260729626
2020/10/15,552.6099854,-1,-0.047935437,0.053170613,0,2.300782721,0.054908071,0,0,0.545723439,9.014285714,0.85435892,8.729877226,1.800083818,1.502504599,0.177427062,0.096826106,0.09571156,0.131426107,5.636118806,-0.047935437,0.044683329,0.364426242,0.683679153,-14.24910005,-0.294112465
2020/10/16,556.5700073,1,-0.047935437,0.053170613,0,2.300782721,0.054908071,0,0,0.545723439,9.014285714,0.85435892,8.729877226,1.800083818,1.502504599,0.177427062,0.096826106,0.09571156,0.131426107,5.636118806,-0.047935437,0.052797094,0.351313673,0.378666162,-12.56075349,0.181583729
2020/10/17,555.8266805,0,-0.047935437,0.053170613,0,2.300782721,0.054908071,0,0,0.545723439,9.014285714,0.85435892,8.729877226,1.800083818,1.502504599,0.177427062,0.096826106,0.09571156,0.131426107,5.636118806,-0.047935437,0.066471162,0.360299929,0.336854076,-11.90314922,0.258992818
2020/10/18,555.0833537,0,-0.047935437,0.053170613,0,2.300782721,0.054908071,0,0,0.545723439,9.014285714,0.85435892,8.729877226,1.800083818,1.502504599,0.177427062,0.096826106,0.09571156,0.131426107,5.636118806,-0.047935437,0.088992551,0.375051065,0.29504199,-11.24554495,0.338814426
2020/10/19,554.3400269,0,-0.047935437,0.053170613,0,2.300782721,0.054908071,0,0,0.545723439,9.014285714,0.85435892,8.729877226,1.800083818,1.502504599,0.177427062,0.096826106,0.09571156,0.131426107,5.636118806,-0.047935437,0.06477159,0.380531312,0.253229904,-10.58794067,-0.272168409
2020/10/20,562.5800171,1,-0.047935437,0.053170613,0,2.300782721,0.054908071,0,0,0.545723439,9.014285714,0.85435892,8.729877226,1.800083818,1.502504599,0.177427062,0.096826106,0.09571156,0.131426107,5.636118806,-0.047935437,0.049107839,0.371391341,0.607766371,-10.71263363,-0.24183057
2020/10/21,559.4299927,-1,-0.047935437,0.053170613,0,2.300782721,0.054908071,0,0,0.545723439,9.014285714,0.85435892,8.729877226,1.800083818,1.502504599,0.177427062,0.096826106,0.09571156,0.131426107,5.636118806,-0.047935437,0.057421157,0.346348903,0.772884581,-9.682756372,0.169286978
2020/10/22,579.039978,1,-0.047935437,0.053170613,0,2.300782721,0.054908071,0,0,0.545723439,9.014285714,0.85435892,8.729877226,1.800083818,1.502504599,0.177427062,0.096826106,0.09571156,0.131426107,5.636118806,-0.047935437,0.057133036,0.360617658,1.154925071,-12.76396007,-0.005017683
2020/10/23,581.710022,1,-0.047935437,0.053170613,0,2.300782721,0.054908071,0,0,0.545723439,9.014285714,0.85435892,8.729877226,1.800083818,1.502504599,0.177427062,0.096826106,0.09571156,0.131426107,5.636118806,-0.047935437,0.065954331,0.339095109,1.045978021,-14.58575638,0.154399197
2020/10/24,582.4133504,0,-0.047935437,0.053170613,0,2.300782721,0.054908071,0,0,0.545723439,9.014285714,0.85435892,8.729877226,1.800083818,1.502504599,0.177427062,0.096826106,0.09571156,0.131426107,5.636118806,-0.047935437,0.049393271,0.350555971,1.08814759,-14.88394136,-0.25109889
2020/10/25,583.1166789,0,-0.047935437,0.053170613,0,2.300782721,0.054908071,0,0,0.545723439,9.014285714,0.85435892,8.729877226,1.800083818,1.502504599,0.177427062,0.096826106,0.09571156,0.131426107,5.636118806,-0.047935437,0.026592601,0.356733133,1.130317159,-15.18212634,-0.461614915
2020/10/26,583.8200073,0,-0.047935437,0.053170613,0,2.300782721,0.054908071,0,0,0.545723439,9.014285714,0.85435892,8.729877226,1.800083818,1.502504599,0.177427062,0.096826106,0.09571156,0.131426107,5.636118806,-0.047935437,0.042570275,0.351896181,1.172486728,-15.48031132,0.600831575
2020/10/27,589.539978,1,-0.047935437,0.053170613,0,2.300782721,0.054908071,0,0,0.545723439,9.014285714,0.85435892,8.729877226,1.800083818,1.502504599,0.177427062,0.096826106,0.09571156,0.131426107,5.636118806,-0.047935437,0.050475998,0.341574047,1.153729059,-16.54878263,0.185709935
2020/10/28,559.460022,-1,-0.047935437,0.053170613,0,2.300782721,0.054908071,0,0,0.545723439,9.014285714,0.85435892,8.729877226,1.800083818,1.502504599,0.177427062,0.096826106,0.09571156,0.131426107,5.636118806,-0.047935437,0.048357227,0.366720459,0.892892788,-10.21586744,-0.041975814
2020/10/29,568.0300293,1,-0.047935437,0.053170613,0,2.300782721,0.054908071,0,0,0.545723439,9.014285714,0.85435892,8.729877226,1.800083818,1.502504599,0.177427062,0.096826106,0.09571156,0.131426107,5.636118806,-0.047935437,0.061365561,0.36581117,0.679774817,-7.881423965,0.269004976
2020/10/30,586.4199829,1,-0.047935437,0.053170613,0,2.300782721,0.054908071,0,0,0.545723439,9.014285714,0.85435892,8.729877226,1.800083818,1.502504599,0.177427062,0.096826106,0.09571156,0.131426107,5.636118806,-0.047935437,0.032999009,0.352980218,0.920746186,-10.02251294,-0.462255237
2020/10/31,587.9533284,0,-0.047935437,0.053170613,0,2.300782721,0.054908071,0,0,0.545723439,9.014285714,0.85435892,8.729877226,1.800083818,1.502504599,0.177427062,0.096826106,0.09571156,0.131426107,5.636118806,-0.047935437,0.048627818,0.355360759,0.926527635,-10.61908122,0.4736145
2020/11/1,589.486674,0,-0.047935437,0.053170613,0,2.300782721,0.054908071,0,0,0.545723439,9.014285714,0.85435892,8.729877226,1.800083818,1.502504599,0.177427062,0.096826106,0.09571156,0.131426107,5.636118806,-0.047935437,0.068959386,0.352538978,0.932309084,-11.21564949,0.418105683
2020/11/2,591.0200195,0,-0.047935437,0.053170613,0,2.300782721,0.054908071,0,0,0.545723439,9.014285714,0.85435892,8.729877226,1.800083818,1.502504599,0.177427062,0.096826106,0.09571156,0.131426107,5.636118806,-0.047935437,0.066678909,0.354069106,0.938090533,-11.81221777,-0.033069849
2020/11/3,601.5700073,1,-0.047935437,0.053170613,0,2.300782721,0.054908071,0,0,0.545723439,9.014285714,0.85435892,8.729877226,1.800083818,1.502504599,0.177427062,0.096826106,0.09571156,0.131426107,5.636118806,-0.047935437,0.072859734,0.360148887,0.9190672,-14.56195063,0.092695349
2020/11/4,624.789978,1,-0.047935437,0.053170613,0,2.300782721,0.054908071,0,0,0.545723439,9.014285714,0.85435892,8.729877226,1.800083818,1.502504599,0.177427062,0.096826106,0.09571156,0.131426107,5.636118806,-0.047935437,0.052325619,0.34704271,1.373838792,-20.39670742,-0.281830773
2020/11/5,630.5700073,1,-0.047935437,0.053170613,0,2.300782721,0.054908071,0,0,0.545723439,9.014285714,0.85435892,8.729877226,1.800083818,1.502504599,0.177427062,0.096826106,0.09571156,0.131426107,5.636118806,-0.047935437,0.053823573,0.341834805,1.312642975,-24.15462551,0.028627553
2020/11/6,643.4500122,1,-0.047935437,0.053170613,0,2.300782721,0.054908071,0,0,0.545723439,9.014285714,0.85435892,8.729877226,1.800083818,1.502504599,0.177427062,0.096826106,0.09571156,0.131426107,5.636118806,-0.047935437,0.054439325,0.349992976,1.289847726,-28.02363602,0.011440188
2020/11/7,622.2866821,-1,-0.047935437,0.053170613,0,2.300782721,0.054908071,0,0,0.545723439,9.014285714,0.85435892,8.729877226,1.800083818,1.502504599,0.177427062,0.096826106,0.09571156,0.131426107,5.636118806,-0.047935437,0.064164607,0.341574325,1.129855635,-23.97769935,0.178644434
2020/11/8,601.1233521,-1,-0.047935437,0.053170613,0,2.300782721,0.054908071,0,0,0.545723439,9.014285714,0.85435892,8.729877226,1.800083818,1.502504599,0.177427062,0.096826106,0.09571156,0.131426107,5.636118806,-0.047935437,0.084921567,0.344621596,0.969863545,-19.93176268,0.323495465
2020/11/9,579.960022,-1,-0.047935437,0.053170613,0,2.300782721,0.054908071,0,0,0.545723439,9.014285714,0.85435892,8.729877226,1.800083818,1.502504599,0.177427062,0.096826106,0.09571156,0.131426107,5.636118806,-0.047935437,0.105351429,0.365862423,0.809871454,-15.88582601,0.240573305
2020/11/10,555.7800293,-1,-0.047935437,0.053170613,0,2.300782721,0.054908071,0,0,0.545723439,9.014285714,0.85435892,8.729877226,1.800083818,1.502504599,0.177427062,0.096826106,0.09571156,0.131426107,5.636118806,-0.047935437,0.060233665,0.356679607,0.665811888,-3.106028953,-0.428259631
2020/11/11,585.4500122,1,-0.047935437,0.053170613,0,2.300782721,0.054908071,0,0,0.545723439,9.014285714,0.85435892,8.729877226,1.800083818,1.502504599,0.177427062,0.096826106,0.09571156,0.131426107,5.636118806,-0.047935437,0.05809355,0.355934897,0.64641977,-1.702975901,-0.035530209
2020/11/12,602.25,1,-0.047935437,0.053170613,0,2.300782721,0.054908071,0,0,0.545723439,9.014285714,0.85435892,8.729877226,1.800083818,1.502504599,0.177427062,0.096826106,0.09571156,0.131426107,5.636118806,-0.047935437,0.044924879,0.362512016,0.740903295,-4.313568415,-0.226680427
2020/11/13,602.3599854,0,-0.047935437,0.053170613,0,2.300782721,0.054908071,0,0,0.545723439,9.014285714,0.85435892,8.729877226,1.800083818,1.502504599,0.177427062,0.096826106,0.09571156,0.131426107,5.636118806,-0.047935437,0.03040419,0.362386165,0.642160052,-5.679595646,-0.323221557
2020/11/14,600.6433309,0,-0.047935437,0.053170613,0,2.300782721,0.054908071,0,0,0.545723439,9.014285714,0.85435892,8.729877226,1.800083818,1.502504599,0.177427062,0.096826106,0.09571156,0.131426107,5.636118806,-0.047935437,0.039148847,0.379979511,0.817092318,-5.508692433,0.287613551
