,Report Date,Stock price,Y_boolean,Debt Ratio,Dividends / FCF,Gross Profit Margin,Interest Coverage,Net Profit Margin,Quick Ratio,R&D / Gross Profit,R&D / Revenue,Return on Assets,Share Buyback / FCF,s_diff,tweet_polarity,tweet_subjectivity
121,2021-05-02,173.49203490000002,1,0.35551723229116483,0.0,0.0,0.0,0.0,0.5030015426819451,1.0,1.0,0.0,0.0,0.6021651306126711,0.6858378778604642,0.32481011819724204
122,2021-05-03,174.2244263,1,0.35551723229116483,0.0,0.0,0.0,0.0,0.5030015426819451,1.0,1.0,0.0,0.0,0.5577180652887532,0.8274514210663397,0.4882325317272347
123,2021-05-04,172.76297,-1,0.35551723229116483,0.0,0.0,0.0,0.0,0.5030015426819451,1.0,1.0,0.0,0.0,0.3572112129026497,0.6680403034924649,0.4300287443146429
124,2021-05-05,172.8524323,0,0.35551723229116483,0.0,0.0,0.0,0.0,0.5030015426819451,1.0,1.0,0.0,0.0,0.3043857246318591,0.8443421348867914,0.3132776060536497
125,2021-05-06,166.5491791,-1,0.35551723229116483,0.0,0.0,0.0,0.0,0.5030015426819451,1.0,1.0,0.0,0.0,0.4612148064433751,0.7448930556377988,0.3712591486913728
126,2021-05-07,170.55583190000002,1,0.35551723229116483,0.0,0.0,0.0,0.0,0.5030015426819451,1.0,1.0,0.0,0.0,0.43456655931781457,0.7906186772720263,0.400863663451736
127,2021-05-08,170.4298909,0,0.35551723229116483,0.0,0.0,0.0,0.0,0.5030015426819451,1.0,1.0,0.0,0.0,0.3208684626956509,0.8116955144242339,0.3036404197139646
128,2021-05-09,170.30395,0,0.35551723229116483,0.0,0.0,0.0,0.0,0.5030015426819451,1.0,1.0,0.0,0.0,0.7539052133278987,0.7147895903600665,0.6782923954084956
129,2021-05-10,170.178009,0,0.35551723229116483,0.0,0.0,0.0,0.0,0.5030015426819451,1.0,1.0,0.0,0.0,0.046822788618184334,0.7193425923205622,0.2381673010674752
130,2021-05-11,169.2434692,-1,0.35551723229116483,0.0,0.0,0.0,0.0,0.5030015426819451,1.0,1.0,0.0,0.0,0.5325262956843454,0.7701495496370441,0.3701844104823948
131,2021-05-12,167.0661469,-1,0.35551723229116483,0.0,0.0,0.0,0.0,0.5030015426819451,1.0,1.0,0.0,0.0,0.4546962825547328,0.8626203785298701,0.4220586571902048
132,2021-05-13,169.8598633,1,0.35551723229116483,0.0,0.0,0.0,0.0,0.5030015426819451,1.0,1.0,0.0,0.0,0.2380628362942053,0.740649160171386,0.2309455184556972
133,2021-05-14,171.29151919999998,1,0.35551723229116483,0.0,0.0,0.0,0.0,0.5030015426819451,1.0,1.0,0.0,0.0,0.4407057721733851,0.7628274613095514,0.265665665075391
134,2021-05-15,170.6220907,-1,0.35551723229116483,0.0,0.0,0.0,0.0,0.5030015426819451,1.0,1.0,0.0,0.0,0.6574436483535415,0.7719588927636716,0.5324352891802517
135,2021-05-16,169.9526621,-1,0.35551723229116483,0.0,0.0,0.0,0.0,0.5030015426819451,1.0,1.0,0.0,0.0,0.1106880604682688,0.5850976632517193,0.18597340118522832
136,2021-05-17,169.2832336,-1,0.35551723229116483,0.0,0.0,0.0,0.0,0.5030015426819451,1.0,1.0,0.0,0.0,0.4111502716960198,0.7401978153693789,0.18942649666170608
137,2021-05-18,169.1241608,0,0.35551723229116483,0.0,0.0,0.0,0.0,0.5030015426819451,1.0,1.0,0.0,0.0,0.5138318814385459,0.6320112974724539,0.2997681469367301
138,2021-05-19,170.287384,1,0.35551723229116483,0.0,0.0,0.0,0.0,0.5030015426819451,1.0,1.0,0.0,0.0,0.5198070253309772,0.9046413985630336,0.42083423768614736
139,2021-05-20,174.78118899999998,1,0.35551723229116483,0.0,0.0,0.0,0.0,0.5030015426819451,1.0,1.0,0.0,0.0,0.4880890526873466,0.7288390513569494,0.5111507381728161
140,2021-05-21,174.99992369999998,0,0.35551723229116483,0.0,0.0,0.0,0.0,0.5030015426819451,1.0,1.0,0.0,0.0,0.3653008249511447,0.8257943204231466,0.4618936029735594
141,2021-05-22,175.1258494,0,0.35551723229116483,0.0,0.0,0.0,0.0,0.5030015426819451,1.0,1.0,0.0,0.0,0.26258252604851995,0.7182658860811808,0.29627391799354763
142,2021-05-23,175.2517751,0,0.35551723229116483,0.0,0.0,0.0,0.0,0.5030015426819451,1.0,1.0,0.0,0.0,0.6216533246191153,0.760290431627199,0.5271796284980947
143,2021-05-24,175.3777008,0,0.35551723229116483,0.0,0.0,0.0,0.0,0.5030015426819451,1.0,1.0,0.0,0.0,0.15009414920878678,0.6565373405242023,0.2271585120156625
144,2021-05-25,175.59643549999998,0,0.35551723229116483,0.0,0.0,0.0,0.0,0.5030015426819451,1.0,1.0,0.0,0.0,0.6565259673093089,0.7759300267899398,0.489455914610152
145,2021-05-26,174.3039856,-1,0.35551723229116483,0.0,0.0,0.0,0.0,0.5030015426819451,1.0,1.0,0.0,0.0,0.4189464655044506,0.7368214274460565,0.5022445821590908
146,2021-05-27,173.6577301,-1,0.35551723229116483,0.0,0.0,0.0,0.0,0.5030015426819451,1.0,1.0,0.0,0.0,0.3568268422981072,0.7942732945293507,0.4433382715018848
147,2021-05-28,175.6560822,1,0.35551723229116483,0.0,0.0,0.0,0.0,0.5030015426819451,1.0,1.0,0.0,0.0,0.06805131787871638,0.5003289230425907,0.05819965792182157
148,2021-05-29,175.0371895,-1,0.35551723229116483,0.0,0.0,0.0,0.0,0.5030015426819451,1.0,1.0,0.0,0.0,0.582473498205954,0.6525432876198936,0.2316368937746107
149,2021-05-30,174.4182969,-1,0.35551723229116483,0.0,0.0,0.0,0.0,0.5030015426819451,1.0,1.0,0.0,0.0,0.5793237357765938,0.4392982463618032,0.412790151106734
150,2021-05-31,173.7994042,-1,0.35551723229116483,0.0,0.0,0.0,0.0,0.5030015426819451,1.0,1.0,0.0,0.0,0.5549679565933943,0.5741677392131256,0.5779337890705061
151,2021-06-01,173.1805115,-1,0.35551723229116483,0.0,0.0,0.0,0.0,0.5030015426819451,1.0,1.0,0.0,0.0,0.2403639110908836,0.6185498116453656,0.3798941263142912
152,2021-06-02,171.9477081,-1,0.35551723229116483,0.0,0.0,0.0,0.0,0.5030015426819451,1.0,1.0,0.0,0.0,0.3706850787262697,0.7457740380685365,0.33865065031492536
153,2021-06-03,172.81265259999998,1,0.35551723229116483,0.0,0.0,0.0,0.0,0.5030015426819451,1.0,1.0,0.0,0.0,0.3911119794264102,0.7642777927549493,0.3203399869229391
154,2021-06-04,174.1846619,1,0.35551723229116483,0.0,0.0,0.0,0.0,0.5030015426819451,1.0,1.0,0.0,0.0,0.4186673863326521,0.8196308654083709,0.3321393610348866
155,2021-06-05,174.1515249,0,0.35551723229116483,0.0,0.0,0.0,0.0,0.5030015426819451,1.0,1.0,0.0,0.0,0.3825150020375445,0.6160845830814656,0.3044722232097503
156,2021-06-06,174.1183879,0,0.35551723229116483,0.0,0.0,0.0,0.0,0.5030015426819451,1.0,1.0,0.0,0.0,0.4156651170800566,0.4401496972945342,0.3129578169289
157,2021-06-07,174.0852509,0,0.35551723229116483,0.0,0.0,0.0,0.0,0.5030015426819451,1.0,1.0,0.0,0.0,0.5849652536311023,0.829249554401662,0.5053220979009478
158,2021-06-08,173.0910339,-1,0.35551723229116483,0.0,0.0,0.0,0.0,0.5030015426819451,1.0,1.0,0.0,0.0,0.0,0.7362531683567866,0.03383095509785461
159,2021-06-09,175.6660309,1,0.35551723229116483,0.0,0.0,0.0,0.0,0.5030015426819451,1.0,1.0,0.0,0.0,0.6888852139068753,0.7598057923445527,0.3104472564784917
160,2021-06-10,181.04467769999997,1,0.35551723229116483,0.0,0.0,0.0,0.0,0.5030015426819451,1.0,1.0,0.0,0.0,0.4945649030065589,0.7974664410297845,0.4045603054178173
161,2021-06-11,181.144104,0,0.35551723229116483,0.0,0.0,0.0,0.0,0.5030015426819451,1.0,1.0,0.0,0.0,0.32649177572050364,0.7985619560933601,0.3135143975120549
162,2021-06-12,181.932841,1,0.35551723229116483,0.0,0.0,0.0,0.0,0.5030015426819451,1.0,1.0,0.0,0.0,0.3106165268812605,0.7197774786402784,0.2079251538464728
163,2021-06-13,182.7215779,1,0.35551723229116483,0.0,0.0,0.0,0.0,0.5030015426819451,1.0,1.0,0.0,0.0,0.4651495706723677,0.8849256407535888,0.2679785112856097
164,2021-06-14,183.5103149,1,0.35551723229116483,0.0,0.0,0.0,0.0,0.5030015426819451,1.0,1.0,0.0,0.0,0.3428017022938694,0.5631215097841353,0.19842741004388695
165,2021-06-15,184.59399409999997,1,0.35551723229116483,0.0,0.0,0.0,0.0,0.5030015426819451,1.0,1.0,0.0,0.0,0.444656567839391,0.6323385247372724,0.2368832503571925
166,2021-06-16,183.04302980000003,-1,0.35551723229116483,0.0,0.0,0.0,0.0,0.5030015426819451,1.0,1.0,0.0,0.0,0.4083649432526021,0.4245927903262119,0.2374504690523729
167,2021-06-17,185.35952759999998,1,0.35551723229116483,0.0,0.0,0.0,0.0,0.5030015426819451,1.0,1.0,0.0,0.0,0.43657524494323735,0.9010155395046956,0.26787667600396103
168,2021-06-18,184.3156281,-1,0.35551723229116483,0.0,0.0,0.0,0.0,0.5030015426819451,1.0,1.0,0.0,0.0,0.3181921975490456,0.6853192195099079,0.17200734444378218
169,2021-06-19,184.71661890000001,0,0.35551723229116483,0.0,0.0,0.0,0.0,0.5030015426819451,1.0,1.0,0.0,0.0,0.7025683251119936,0.5983777039016739,0.476938620880595
170,2021-06-20,185.11760969999997,0,0.35551723229116483,0.0,0.0,0.0,0.0,0.5030015426819451,1.0,1.0,0.0,0.0,0.30031809845454943,0.7752849979837901,0.3537578484965627
171,2021-06-21,185.5186005,0,0.35551723229116483,0.0,0.0,0.0,0.0,0.5030015426819451,1.0,1.0,0.0,0.0,0.4774224633137609,0.8666349451695983,0.4303693593280302
172,2021-06-22,185.53848269999997,0,0.35551723229116483,0.0,0.0,0.0,0.0,0.5030015426819451,1.0,1.0,0.0,0.0,0.4819023753457402,0.7248520129445384,0.5139815125927041
173,2021-06-23,185.0413818,0,0.35551723229116483,0.0,0.0,0.0,0.0,0.5030015426819451,1.0,1.0,0.0,0.0,0.18536917822290466,0.8333953565829437,0.2560934035072595
174,2021-06-24,184.30566409999997,-1,0.35551723229116483,0.0,0.0,0.0,0.0,0.5030015426819451,1.0,1.0,0.0,0.0,0.4602985906615757,0.7329316603080074,0.3119859506227103
175,2021-06-25,186.14494319999997,1,0.35551723229116483,0.0,0.0,0.0,0.0,0.5030015426819451,1.0,1.0,0.0,0.0,0.4420301590589133,0.7231153903706309,0.3491152472558943
176,2021-06-26,186.0952352,0,0.35551723229116483,0.0,0.0,0.0,0.0,0.5030015426819451,1.0,1.0,0.0,0.0,1.0,0.0,1.0
177,2021-06-27,186.0455271,0,0.35551723229116483,0.0,0.0,0.0,0.0,0.5030015426819451,1.0,1.0,0.0,0.0,0.09795799329776733,0.6891338913974593,0.5858725141570158
178,2021-06-28,185.99581909999998,0,0.35551723229116483,0.0,0.0,0.0,0.0,0.5030015426819451,1.0,1.0,0.0,0.0,0.20918904679596728,0.8025720838749344,0.35039136186663056
179,2021-06-29,186.9005432,1,0.35551723229116483,0.0,0.0,0.0,0.0,0.5030015426819451,1.0,1.0,0.0,0.0,0.20404363091179994,0.7515365710307877,0.12630595570453318
180,2021-06-30,185.27999880000002,-1,0.1981524547945277,1.0,0.955019014928748,1.0,1.0,0.9425758910481336,0.09869827752593484,0.1221759363147088,0.9999999999999998,1.0,0.6694381484934706,0.695324192675062,0.3926025152031536
181,2021-07-01,188.1930084,1,0.1981524547945277,1.0,0.955019014928748,1.0,1.0,0.9425758910481336,0.09869827752593484,0.1221759363147088,0.9999999999999998,1.0,0.2739406377791855,0.7686988041417773,0.24331644467906435
182,2021-07-02,191.5832367,1,0.1981524547945277,1.0,0.955019014928748,1.0,1.0,0.9425758910481336,0.09869827752593484,0.1221759363147088,0.9999999999999998,1.0,0.5008854294268943,0.7664441990928349,0.3420100590316655
183,2021-07-03,191.9113274,0,0.1981524547945277,1.0,0.955019014928748,1.0,1.0,0.9425758910481336,0.09869827752593484,0.1221759363147088,0.9999999999999998,1.0,0.09593516849303052,0.7807228488701232,0.0
184,2021-07-04,192.239418,0,0.1981524547945277,1.0,0.955019014928748,1.0,1.0,0.9425758910481336,0.09869827752593484,0.1221759363147088,0.9999999999999998,1.0,0.7272748179786733,0.6075305502585755,0.3104593390625969
185,2021-07-05,192.5675087,0,0.1981524547945277,1.0,0.955019014928748,1.0,1.0,0.9425758910481336,0.09869827752593484,0.1221759363147088,0.9999999999999998,1.0,0.3948301652598439,0.6608952884626069,0.2963549358834534
186,2021-07-06,192.8955994,0,0.1981524547945277,1.0,0.955019014928748,1.0,1.0,0.9425758910481336,0.09869827752593484,0.1221759363147088,0.9999999999999998,1.0,0.4066040285001282,0.6751142237242354,0.2950321393338449
187,2021-07-07,196.256012,1,0.1981524547945277,1.0,0.955019014928748,1.0,1.0,0.9425758910481336,0.09869827752593484,0.1221759363147088,0.9999999999999998,1.0,0.4338779066670905,0.5044677594437239,0.32315023284550026
188,2021-07-08,195.818573,0,0.1981524547945277,1.0,0.955019014928748,1.0,1.0,0.9425758910481336,0.09869827752593484,0.1221759363147088,0.9999999999999998,1.0,0.22594052408225954,0.5802563608030558,0.12494943498030152
189,2021-07-09,196.355423,0,0.1981524547945277,1.0,0.955019014928748,1.0,1.0,0.9425758910481336,0.09869827752593484,0.1221759363147088,0.9999999999999998,1.0,0.4656724096338442,0.5346679906114191,0.18380070275436025
190,2021-07-10,196.6304881,0,0.1981524547945277,1.0,0.955019014928748,1.0,1.0,0.9425758910481336,0.09869827752593484,0.1221759363147088,0.9999999999999998,1.0,0.468477871843243,0.54146298736676,0.2468076062433009
191,2021-07-11,196.90555319999999,0,0.1981524547945277,1.0,0.955019014928748,1.0,1.0,0.9425758910481336,0.09869827752593484,0.1221759363147088,0.9999999999999998,1.0,0.3495606584785428,0.32749850401651204,0.18493542054224174
192,2021-07-12,197.18061830000002,0,0.1981524547945277,1.0,0.955019014928748,1.0,1.0,0.9425758910481336,0.09869827752593484,0.1221759363147088,0.9999999999999998,1.0,0.5291641791215786,0.40250596376424297,0.3110382494847315
193,2021-07-13,198.15493769999998,1,0.1981524547945277,1.0,0.955019014928748,1.0,1.0,0.9425758910481336,0.09869827752593484,0.1221759363147088,0.9999999999999998,1.0,0.7529981241776236,0.4869606654146731,0.6856392013272559
194,2021-07-14,200.1135254,1,0.1981524547945277,1.0,0.955019014928748,1.0,1.0,0.9425758910481336,0.09869827752593484,0.1221759363147088,0.9999999999999998,1.0,0.15490418053694197,0.4468639908592402,0.3766054032636368
195,2021-07-15,199.0795441,-1,0.1981524547945277,1.0,0.955019014928748,1.0,1.0,0.9425758910481336,0.09869827752593484,0.1221759363147088,0.9999999999999998,1.0,0.2459915685126013,0.40685215390416296,0.1970998722270978
196,2021-07-16,198.5227814,0,0.1981524547945277,1.0,0.955019014928748,1.0,1.0,0.9425758910481336,0.09869827752593484,0.1221759363147088,0.9999999999999998,1.0,0.4291885160910706,0.5191814599428823,0.21939345495765566
197,2021-07-17,197.9096934,-1,0.1981524547945277,1.0,0.955019014928748,1.0,1.0,0.9425758910481336,0.09869827752593484,0.1221759363147088,0.9999999999999998,1.0,0.7485683886264181,0.5800951188239399,0.5778021211919553
198,2021-07-18,197.2966055,-1,0.1981524547945277,1.0,0.955019014928748,1.0,1.0,0.9425758910481336,0.09869827752593484,0.1221759363147088,0.9999999999999998,1.0,0.10556709613243442,0.5698100348334674,0.22036985860555625
199,2021-07-19,196.6835175,-1,0.1981524547945277,1.0,0.955019014928748,1.0,1.0,0.9425758910481336,0.09869827752593484,0.1221759363147088,0.9999999999999998,1.0,0.5764510148703252,0.5660989606587168,0.3977959446293409
200,2021-07-20,199.2020569,1,0.1981524547945277,1.0,0.955019014928748,1.0,1.0,0.9425758910481336,0.09869827752593484,0.1221759363147088,0.9999999999999998,1.0,0.5099787769627501,0.540155618816557,0.5118869006231082
201,2021-07-21,197.1414337,-1,0.1981524547945277,1.0,0.955019014928748,1.0,1.0,0.9425758910481336,0.09869827752593484,0.1221759363147088,0.9999999999999998,1.0,0.2881754552081914,0.4656635780880547,0.37326909760328464
202,2021-07-22,199.6300964,1,0.1981524547945277,1.0,0.955019014928748,1.0,1.0,0.9425758910481336,0.09869827752593484,0.1221759363147088,0.9999999999999998,1.0,0.377848148009836,0.6341167349671355,0.3400517032636983
203,2021-07-23,202.6662445,1,0.1981524547945277,1.0,0.955019014928748,1.0,1.0,0.9425758910481336,0.09869827752593484,0.1221759363147088,0.9999999999999998,1.0,0.4503050414005982,0.559238860650451,0.3865989493623827
204,2021-07-24,201.7471059,-1,0.1981524547945277,1.0,0.955019014928748,1.0,1.0,0.9425758910481336,0.09869827752593484,0.1221759363147088,0.9999999999999998,1.0,0.5716538695659529,0.4994147009319318,0.5689059235386886
205,2021-07-25,200.8279673,-1,0.1981524547945277,1.0,0.955019014928748,1.0,1.0,0.9425758910481336,0.09869827752593484,0.1221759363147088,0.9999999999999998,1.0,0.21792123576519207,0.4934531134951791,0.3449512166091586
206,2021-07-26,199.9088287,-1,0.1981524547945277,1.0,0.955019014928748,1.0,1.0,0.9425758910481336,0.09869827752593484,0.1221759363147088,0.9999999999999998,1.0,0.30423981647596154,0.5022599237630678,0.2312485092198444
207,2021-07-27,200.9540405,1,0.1981524547945277,1.0,0.955019014928748,1.0,1.0,0.9425758910481336,0.09869827752593484,0.1221759363147088,0.9999999999999998,1.0,0.415548596083486,0.6314341972006878,0.2394018403729881
208,2021-07-28,202.347702,1,0.1981524547945277,1.0,0.955019014928748,1.0,1.0,0.9425758910481336,0.09869827752593484,0.1221759363147088,0.9999999999999998,1.0,0.3243126355984144,0.5971400783985159,0.15094553103110098
209,2021-07-29,203.1938324,1,0.1981524547945277,1.0,0.955019014928748,1.0,1.0,0.9425758910481336,0.09869827752593484,0.1221759363147088,0.9999999999999998,1.0,0.4710134885029454,0.5415503153552981,0.21582978089499785
210,2021-07-30,201.780304,-1,0.1981524547945277,1.0,0.955019014928748,1.0,1.0,0.9425758910481336,0.09869827752593484,0.1221759363147088,0.9999999999999998,1.0,0.6463487968115386,0.4937664640004189,0.466408308956876
211,2021-07-31,201.5845286,0,0.1981524547945277,1.0,0.955019014928748,1.0,1.0,0.9425758910481336,0.09869827752593484,0.1221759363147088,0.9999999999999998,1.0,0.35426106312859257,0.5513917692670571,0.4052384595687504
212,2021-08-01,201.38875330000002,0,0.1981524547945277,1.0,0.955019014928748,1.0,1.0,0.9425758910481336,0.09869827752593484,0.1221759363147088,0.9999999999999998,1.0,0.4992457991605783,0.4767111592680877,0.5075898256008986
213,2021-08-02,201.19297790000002,0,0.1981524547945277,1.0,0.955019014928748,1.0,1.0,0.9425758910481336,0.09869827752593484,0.1221759363147088,0.9999999999999998,1.0,0.2620874148901348,0.5621507211546146,0.3389775173528684
214,2021-08-03,203.17395019999998,1,0.1981524547945277,1.0,0.955019014928748,1.0,1.0,0.9425758910481336,0.09869827752593484,0.1221759363147088,0.9999999999999998,1.0,0.34005706831979354,0.6783131121221166,0.264736563639667
215,2021-08-04,203.8608093,1,0.1981524547945277,1.0,0.955019014928748,1.0,1.0,0.9425758910481336,0.09869827752593484,0.1221759363147088,0.9999999999999998,1.0,0.3896899035808637,0.5715902726898947,0.24535705888354764
216,2021-08-05,202.91511540000002,-1,0.1981524547945277,1.0,0.955019014928748,1.0,1.0,0.9425758910481336,0.09869827752593484,0.1221759363147088,0.9999999999999998,1.0,0.5073589921557164,0.5774127271927403,0.3509904354196247
217,2021-08-06,200.96401980000002,-1,0.1981524547945277,1.0,0.955019014928748,1.0,1.0,0.9425758910481336,0.09869827752593484,0.1221759363147088,0.9999999999999998,1.0,0.440841556669592,0.5365903754412409,0.3872988215758859
218,2021-08-07,200.247284,-1,0.1981524547945277,1.0,0.955019014928748,1.0,1.0,0.9425758910481336,0.09869827752593484,0.1221759363147088,0.9999999999999998,1.0,0.41320699118951293,0.5231450801818227,0.39328497727964384
219,2021-08-08,199.5305481,-1,0.1981524547945277,1.0,0.955019014928748,1.0,1.0,0.9425758910481336,0.09869827752593484,0.1221759363147088,0.9999999999999998,1.0,0.4001371931981263,0.4752264251497543,0.3847067334218957
220,2021-08-09,198.81381230000002,-1,0.1981524547945277,1.0,0.955019014928748,1.0,1.0,0.9425758910481336,0.09869827752593484,0.1221759363147088,0.9999999999999998,1.0,0.4743562060722831,0.5741508545030283,0.4586934345583114
221,2021-08-10,197.8581696,-1,0.1981524547945277,1.0,0.955019014928748,1.0,1.0,0.9425758910481336,0.09869827752593484,0.1221759363147088,0.9999999999999998,1.0,0.3840715623479035,0.5555136844242812,0.43163140308132775
222,2021-08-11,196.51431269999998,-1,0.1981524547945277,1.0,0.955019014928748,1.0,1.0,0.9425758910481336,0.09869827752593484,0.1221759363147088,0.9999999999999998,1.0,0.4122037886884297,0.5696802971782045,0.4365716335456584
223,2021-08-12,198.9332733,1,0.1981524547945277,1.0,0.955019014928748,1.0,1.0,0.9425758910481336,0.09869827752593484,0.1221759363147088,0.9999999999999998,1.0,0.3184917539820179,0.5107124595673452,0.3355281520131146
224,2021-08-13,200.5658264,1,0.1981524547945277,1.0,0.955019014928748,1.0,1.0,0.9425758910481336,0.09869827752593484,0.1221759363147088,0.9999999999999998,1.0,0.3405561320778359,0.5309074009435161,0.2619185005740845
225,2021-08-14,201.6608378,1,0.1981524547945277,1.0,0.955019014928748,1.0,1.0,0.9425758910481336,0.09869827752593484,0.1221759363147088,0.9999999999999998,1.0,0.5064484065292534,0.5135148221480754,0.3671809196861968
226,2021-08-15,202.75584919999997,1,0.1981524547945277,1.0,0.955019014928748,1.0,1.0,0.9425758910481336,0.09869827752593484,0.1221759363147088,0.9999999999999998,1.0,0.5123505710356511,0.4796443189846279,0.4827542863944258
227,2021-08-16,203.8508606,1,0.1981524547945277,1.0,0.955019014928748,1.0,1.0,0.9425758910481336,0.09869827752593484,0.1221759363147088,0.9999999999999998,1.0,0.2806897484538827,0.635516741086549,0.33681471780419603
228,2021-08-17,205.6626129,1,0.1981524547945277,1.0,0.955019014928748,1.0,1.0,0.9425758910481336,0.09869827752593484,0.1221759363147088,0.9999999999999998,1.0,0.3955225570638813,0.6805161375175305,0.3233433502657186
229,2021-08-18,202.40744019999997,-1,0.1981524547945277,1.0,0.955019014928748,1.0,1.0,0.9425758910481336,0.09869827752593484,0.1221759363147088,0.9999999999999998,1.0,0.28968181454039504,0.6660418978889088,0.19459206477053612
230,2021-08-19,205.5033264,1,0.1981524547945277,1.0,0.955019014928748,1.0,1.0,0.9425758910481336,0.09869827752593484,0.1221759363147088,0.9999999999999998,1.0,0.5359666376194132,0.5927108469039952,0.3282157670143349
231,2021-08-20,206.11056519999997,0,0.1981524547945277,1.0,0.955019014928748,1.0,1.0,0.9425758910481336,0.09869827752593484,0.1221759363147088,0.9999999999999998,1.0,0.4880788643429229,0.570653101256352,0.4158109925616825
232,2021-08-21,205.9181061,0,0.1981524547945277,1.0,0.955019014928748,1.0,1.0,0.9425758910481336,0.09869827752593484,0.1221759363147088,0.9999999999999998,1.0,0.3739778813154551,0.4665335333965469,0.3777804813008165
233,2021-08-22,205.725647,0,0.1981524547945277,1.0,0.955019014928748,1.0,1.0,0.9425758910481336,0.09869827752593484,0.1221759363147088,0.9999999999999998,1.0,0.3856234866370484,0.5127912760910404,0.3531412968313989
234,2021-08-23,205.5331879,0,0.1981524547945277,1.0,0.955019014928748,1.0,1.0,0.9425758910481336,0.09869827752593484,0.1221759363147088,0.9999999999999998,1.0,0.24457272881596745,0.8369401836463393,0.1734586225364696
235,2021-08-24,204.059906,-1,0.1981524547945277,1.0,0.955019014928748,1.0,1.0,0.9425758910481336,0.09869827752593484,0.1221759363147088,0.9999999999999998,1.0,0.4745384644628083,0.6163347727147834,0.2425102168359916
236,2021-08-25,203.5024414,0,0.1981524547945277,1.0,0.955019014928748,1.0,1.0,0.9425758910481336,0.09869827752593484,0.1221759363147088,0.9999999999999998,1.0,0.5357698653874151,0.6501718596182184,0.3781638696815644
237,2021-08-26,203.0943146,0,0.1981524547945277,1.0,0.955019014928748,1.0,1.0,0.9425758910481336,0.09869827752593484,0.1221759363147088,0.9999999999999998,1.0,0.4255744943114056,0.4944348866241646,0.3978568333759651
238,2021-08-27,202.8952179,0,0.1981524547945277,1.0,0.955019014928748,1.0,1.0,0.9425758910481336,0.09869827752593484,0.1221759363147088,0.9999999999999998,1.0,0.3838216625523244,0.5255641969860518,0.3710426223265624
239,2021-08-28,203.5820821,1,0.1981524547945277,1.0,0.955019014928748,1.0,1.0,0.9425758910481336,0.09869827752593484,0.1221759363147088,0.9999999999999998,1.0,0.4835140032028366,0.4846412006715523,0.4548369065267504
240,2021-08-29,204.2689463,1,0.1981524547945277,1.0,0.955019014928748,1.0,1.0,0.9425758910481336,0.09869827752593484,0.1221759363147088,0.9999999999999998,1.0,0.4912356687490981,0.4404107861817553,0.5497282625135296
241,2021-08-30,204.95581049999998,1,0.1981524547945277,1.0,0.955019014928748,1.0,1.0,0.9425758910481336,0.09869827752593484,0.1221759363147088,0.9999999999999998,1.0,0.15783225030818218,0.5235136089210697,0.2566596450595626
242,2021-08-31,203.6318512,-1,0.1981524547945277,1.0,0.955019014928748,1.0,1.0,0.9425758910481336,0.09869827752593484,0.1221759363147088,0.9999999999999998,1.0,0.5477454862697154,0.6497462407088046,0.4057326304611495
243,2021-09-01,205.5033264,1,0.1981524547945277,1.0,0.955019014928748,1.0,1.0,0.9425758910481336,0.09869827752593484,0.1221759363147088,0.9999999999999998,1.0,0.4839544812794994,0.5271014728149621,0.4909773770521446
244,2021-09-02,208.2707214,1,0.1981524547945277,1.0,0.955019014928748,1.0,1.0,0.9425758910481336,0.09869827752593484,0.1221759363147088,0.9999999999999998,1.0,0.3691056392043992,0.6188755044900816,0.4464118786722304
245,2021-09-03,208.7385712,0,0.1981524547945277,1.0,0.955019014928748,1.0,1.0,0.9425758910481336,0.09869827752593484,0.1221759363147088,0.9999999999999998,1.0,0.3846770155518494,0.6130802859440572,0.4201431852492279
246,2021-09-04,208.27070619999998,0,0.1981524547945277,1.0,0.955019014928748,1.0,1.0,0.9425758910481336,0.09869827752593484,0.1221759363147088,0.9999999999999998,1.0,0.27313006774377857,0.5119475946823209,0.2686008323421989
247,2021-09-05,207.8028412,0,0.1981524547945277,1.0,0.955019014928748,1.0,1.0,0.9425758910481336,0.09869827752593484,0.1221759363147088,0.9999999999999998,1.0,0.5332938680604787,0.4743966387675196,0.4028226734805873
248,2021-09-06,207.3349762,0,0.1981524547945277,1.0,0.955019014928748,1.0,1.0,0.9425758910481336,0.09869827752593484,0.1221759363147088,0.9999999999999998,1.0,0.3735010656824113,0.4305715790994323,0.3644190295907413
249,2021-09-07,206.86711119999998,0,0.1981524547945277,1.0,0.955019014928748,1.0,1.0,0.9425758910481336,0.09869827752593484,0.1221759363147088,0.9999999999999998,1.0,0.5742868819231821,0.5824485478342527,0.5483100118501092
250,2021-09-08,208.38020319999998,1,0.1981524547945277,1.0,0.955019014928748,1.0,1.0,0.9425758910481336,0.09869827752593484,0.1221759363147088,0.9999999999999998,1.0,0.2428245696793727,0.49328077132619397,0.3549623597765983
251,2021-09-09,205.0852356,-1,0.1981524547945277,1.0,0.955019014928748,1.0,1.0,0.9425758910481336,0.09869827752593484,0.1221759363147088,0.9999999999999998,1.0,0.5027907435024691,0.7362086214620618,0.4595420534084886
252,2021-09-10,206.060791,1,0.1981524547945277,1.0,0.955019014928748,1.0,1.0,0.9425758910481336,0.09869827752593484,0.1221759363147088,0.9999999999999998,1.0,0.4808672274106097,0.5971947208032811,0.5427625848015567
