,Report Date,Stock price,Y_boolean,(Dividends + Share Buyback) / FCF,Asset Turnover,Current Ratio,Debt Ratio,Gross Profit Margin,Inventory Turnover,MACD,Net Profit Margin,Quick Ratio,R&D / Gross Profit,R&D / Revenue,RSI_ratio,Return on Assets,Return on Equity,Share Buyback / FCF
218,2021-08-07,754.6233317000001,0,1.0,0.35523577896876724,0.7846023831019693,0.0014658222767042432,0.0,0.7355533892047763,0.06737854882253103,0.2914944356601552,0.7065764380604282,1.0000000000000004,1.0,0.3538193309020368,0.19797564282024616,0.18948980987857175,1.0
219,2021-08-08,755.6166586,0,1.0,0.35523577896876724,0.7846023831019693,0.0014658222767042432,0.0,0.7355533892047763,0.08158505715948705,0.2914944356601552,0.7065764380604282,1.0000000000000004,1.0,0.3649404715450061,0.19797564282024616,0.18948980987857175,1.0
220,2021-08-09,756.6099853999999,0,1.0,0.35523577896876724,0.7846023831019693,0.0014658222767042432,0.0,0.7355533892047763,0.09579156549644308,0.2914944356601552,0.7065764380604282,1.0000000000000004,1.0,0.3760616121879755,0.19797564282024616,0.18948980987857175,1.0
221,2021-08-10,763.7999877999999,1,1.0,0.35523577896876724,0.7846023831019693,0.0014658222767042432,0.0,0.7355533892047763,0.11401251073550578,0.2914944356601552,0.7065764380604282,1.0000000000000004,1.0,0.3507708859791934,0.19797564282024616,0.18948980987857175,1.0
222,2021-08-11,752.6900024,-1,1.0,0.35523577896876724,0.7846023831019693,0.0014658222767042432,0.0,0.7355533892047763,0.18882054439154672,0.2914944356601552,0.7065764380604282,1.0000000000000004,1.0,0.17696736000423666,0.19797564282024616,0.18948980987857175,1.0
223,2021-08-12,766.5499877999999,1,1.0,0.35523577896876724,0.7846023831019693,0.0014658222767042432,0.0,0.7355533892047763,0.19585285814899994,0.2914944356601552,0.7065764380604282,1.0000000000000004,1.0,0.2635025950686892,0.19797564282024616,0.18948980987857175,1.0
224,2021-08-13,778.2999877999999,1,1.0,0.35523577896876724,0.7846023831019693,0.0014658222767042432,0.0,0.7355533892047763,0.17130934515146978,0.2914944356601552,0.7065764380604282,1.0000000000000004,1.0,0.37563266720470856,0.19797564282024616,0.18948980987857175,1.0
225,2021-08-14,779.5266519999999,0,1.0,0.35523577896876724,0.7846023831019693,0.0014658222767042432,0.0,0.7355533892047763,0.16785102097748306,0.2914944356601552,0.7065764380604282,1.0000000000000004,1.0,0.3760220845564712,0.19797564282024616,0.18948980987857175,1.0
226,2021-08-15,780.7533162999999,0,1.0,0.35523577896876724,0.7846023831019693,0.0014658222767042432,0.0,0.7355533892047763,0.1643926969912442,0.2914944356601552,0.7065764380604282,1.0000000000000004,1.0,0.3764115019082339,0.19797564282024616,0.18948980987857175,1.0
227,2021-08-16,781.9799805,0,1.0,0.35523577896876724,0.7846023831019693,0.0014658222767042432,0.0,0.7355533892047763,0.1609343730050053,0.2914944356601552,0.7065764380604282,1.0000000000000004,1.0,0.37680091966945656,0.19797564282024616,0.18948980987857175,1.0
228,2021-08-17,780.4799805,0,1.0,0.35523577896876724,0.7846023831019693,0.0014658222767042432,0.0,0.7355533892047763,0.1795177612347148,0.2914944356601552,0.7065764380604282,1.0000000000000004,1.0,0.357338958245996,0.19797564282024616,0.18948980987857175,1.0
229,2021-08-18,770.75,-1,1.0,0.35523577896876724,0.7846023831019693,0.0014658222767042432,0.0,0.7355533892047763,0.246410066545098,0.2914944356601552,0.7065764380604282,1.0000000000000004,1.0,0.40059737766856257,0.19797564282024616,0.18948980987857175,1.0
230,2021-08-19,776.25,1,1.0,0.35523577896876724,0.7846023831019693,0.0014658222767042432,0.0,0.7355533892047763,0.2791246591603268,0.2914944356601552,0.7065764380604282,1.0000000000000004,1.0,0.3567514613388215,0.19797564282024616,0.18948980987857175,1.0
231,2021-08-20,780.0300292999999,1,1.0,0.35523577896876724,0.7846023831019693,0.0014658222767042432,0.0,0.7355533892047763,0.2972666596426836,0.2914944356601552,0.7065764380604282,1.0000000000000004,1.0,0.3216762844687418,0.19797564282024616,0.18948980987857175,1.0
232,2021-08-21,780.9766846,0,1.0,0.35523577896876724,0.7846023831019693,0.0014658222767042432,0.0,0.7355533892047763,0.3014541198448327,0.2914944356601552,0.7065764380604282,1.0000000000000004,1.0,0.31440840737490183,0.19797564282024616,0.18948980987857175,1.0
233,2021-08-22,781.9233397999999,0,1.0,0.35523577896876724,0.7846023831019693,0.0014658222767042432,0.0,0.7355533892047763,0.3056415800469818,0.2914944356601552,0.7065764380604282,1.0000000000000004,1.0,0.30714053028106186,0.19797564282024616,0.18948980987857175,1.0
234,2021-08-23,782.8699951,0,1.0,0.35523577896876724,0.7846023831019693,0.0014658222767042432,0.0,0.7355533892047763,0.3098290402491309,0.2914944356601552,0.7065764380604282,1.0000000000000004,1.0,0.29987265359668186,0.19797564282024616,0.18948980987857175,1.0
235,2021-08-24,788.789978,1,1.0,0.35523577896876724,0.7846023831019693,0.0014658222767042432,0.0,0.7355533892047763,0.30656599330925083,0.2914944356601552,0.7065764380604282,1.0000000000000004,1.0,0.3800823354635253,0.19797564282024616,0.18948980987857175,1.0
236,2021-08-25,798.5300292999999,1,1.0,0.35523577896876724,0.7846023831019693,0.0014658222767042432,0.0,0.7355533892047763,0.2792655443558117,0.2914944356601552,0.7065764380604282,1.0000000000000004,1.0,0.6021642790066697,0.19797564282024616,0.18948980987857175,1.0
237,2021-08-26,797.7399902000001,0,1.0,0.35523577896876724,0.7846023831019693,0.0014658222767042432,0.0,0.7355533892047763,0.2802683222340956,0.2914944356601552,0.7065764380604282,1.0000000000000004,1.0,0.5904515693767286,0.19797564282024616,0.18948980987857175,1.0
238,2021-08-27,792.4099731000001,-1,1.0,0.35523577896876724,0.7846023831019693,0.0014658222767042432,0.0,0.7355533892047763,0.31549725999992784,0.2914944356601552,0.7065764380604282,1.0000000000000004,1.0,0.4379036177831794,0.19797564282024616,0.18948980987857175,1.0
239,2021-08-28,799.4533081000001,1,1.0,0.35523577896876724,0.7846023831019693,0.0014658222767042432,0.0,0.7355533892047763,0.2989073489600476,0.2914944356601552,0.7065764380604282,1.0000000000000004,1.0,0.44795819576429,0.19797564282024616,0.18948980987857175,1.0
240,2021-08-29,806.496643,1,1.0,0.35523577896876724,0.7846023831019693,0.0014658222767042432,0.0,0.7355533892047763,0.2823174377324196,0.2914944356601552,0.7065764380604282,1.0000000000000004,1.0,0.4580127737454006,0.19797564282024616,0.18948980987857175,1.0
241,2021-08-30,813.539978,1,1.0,0.35523577896876724,0.7846023831019693,0.0014658222767042432,0.0,0.7355533892047763,0.2657275265047915,0.2914944356601552,0.7065764380604282,1.0000000000000004,1.0,0.4680673521359712,0.19797564282024616,0.18948980987857175,1.0
242,2021-08-31,804.8200072999999,-1,1.0,0.35523577896876724,0.7846023831019693,0.0014658222767042432,0.0,0.7355533892047763,0.2852045392356258,0.2914944356601552,0.7065764380604282,1.0000000000000004,1.0,0.40800044248869205,0.19797564282024616,0.18948980987857175,1.0
243,2021-09-01,814.9500122000001,1,1.0,0.35523577896876724,0.7846023831019693,0.0014658222767042432,0.0,0.7355533892047763,0.2705339160928057,0.2914944356601552,0.7065764380604282,1.0000000000000004,1.0,0.3595978893387989,0.19797564282024616,0.18948980987857175,1.0
244,2021-09-02,825.7700195,1,1.0,0.35523577896876724,0.7846023831019693,0.0014658222767042432,0.0,0.7355533892047763,0.2338562307163639,0.2914944356601552,0.7065764380604282,1.0000000000000004,1.0,0.4007960288301481,0.19797564282024616,0.18948980987857175,1.0
245,2021-09-03,819.7000122000001,-1,1.0,0.35523577896876724,0.7846023831019693,0.0014658222767042432,0.0,0.7355533892047763,0.2519331422293947,0.2914944356601552,0.7065764380604282,1.0000000000000004,1.0,0.4353849154331309,0.19797564282024616,0.18948980987857175,1.0
246,2021-09-04,816.355011,-1,1.0,0.35523577896876724,0.7846023831019693,0.0014658222767042432,0.0,0.7355533892047763,0.2713972181983128,0.2914944356601552,0.7065764380604282,1.0000000000000004,1.0,0.39864601082426704,0.19797564282024616,0.18948980987857175,1.0
247,2021-09-05,813.0100097999999,-1,1.0,0.35523577896876724,0.7846023831019693,0.0014658222767042432,0.0,0.7355533892047763,0.2908612941672309,0.2914944356601552,0.7065764380604282,1.0000000000000004,1.0,0.3619071062154031,0.19797564282024616,0.18948980987857175,1.0
248,2021-09-06,809.6650085,-1,1.0,0.35523577896876724,0.7846023831019693,0.0014658222767042432,0.0,0.7355533892047763,0.31032537013614897,0.2914944356601552,0.7065764380604282,1.0000000000000004,1.0,0.3251682011970791,0.19797564282024616,0.18948980987857175,1.0
249,2021-09-07,806.3200072999999,-1,1.0,0.35523577896876724,0.7846023831019693,0.0014658222767042432,0.0,0.7355533892047763,0.32978944610506705,0.2914944356601552,0.7065764380604282,1.0000000000000004,1.0,0.2884292965882152,0.19797564282024616,0.18948980987857175,1.0
250,2021-09-08,813.5599976,1,1.0,0.35523577896876724,0.7846023831019693,0.0014658222767042432,0.0,0.7355533892047763,0.3586197442725076,0.2914944356601552,0.7065764380604282,1.0000000000000004,1.0,0.3806240260794056,0.19797564282024616,0.18948980987857175,1.0
251,2021-09-09,810.789978,-1,1.0,0.35523577896876724,0.7846023831019693,0.0014658222767042432,0.0,0.7355533892047763,0.3968035533616579,0.2914944356601552,0.7065764380604282,1.0000000000000004,1.0,0.2718310984731661,0.19797564282024616,0.18948980987857175,1.0
252,2021-09-10,820.0999756,1,1.0,0.35523577896876724,0.7846023831019693,0.0014658222767042432,0.0,0.7355533892047763,0.3916026562755756,0.2914944356601552,0.7065764380604282,1.0000000000000004,1.0,0.2548488551216827,0.19797564282024616,0.18948980987857175,1.0
253,2021-09-11,810.7299805,-1,1.0,0.35523577896876724,0.7846023831019693,0.0014658222767042432,0.0,0.7355533892047763,0.4302936720448372,0.2914944356601552,0.7065764380604282,1.0000000000000004,1.0,0.2384314282779721,0.19797564282024616,0.18948980987857175,1.0
254,2021-09-12,801.3599853,-1,1.0,0.35523577896876724,0.7846023831019693,0.0014658222767042432,0.0,0.7355533892047763,0.4689846879079728,0.2914944356601552,0.7065764380604282,1.0000000000000004,1.0,0.22201400143426145,0.19797564282024616,0.18948980987857175,1.0
255,2021-09-13,791.9899902000001,-1,1.0,0.35523577896876724,0.7846023831019693,0.0014658222767042432,0.0,0.7355533892047763,0.5076757037711084,0.2914944356601552,0.7065764380604282,1.0000000000000004,1.0,0.2055965745905508,0.19797564282024616,0.18948980987857175,1.0
256,2021-09-14,802.8900146000001,1,1.0,0.35523577896876724,0.7846023831019693,0.0014658222767042432,0.0,0.7355533892047763,0.5370712719340185,0.2914944356601552,0.7065764380604282,1.0000000000000004,1.0,0.340099204675441,0.19797564282024616,0.18948980987857175,1.0
257,2021-09-15,790.0800171,-1,1.0,0.35523577896876724,0.7846023831019693,0.0014658222767042432,0.0,0.7355533892047763,0.6074198363052759,0.2914944356601552,0.7065764380604282,1.0000000000000004,1.0,0.25689694870408897,0.19797564282024616,0.18948980987857175,1.0
258,2021-09-16,785.2199707000001,-1,1.0,0.35523577896876724,0.7846023831019693,0.0014658222767042432,0.0,0.7355533892047763,0.6676309204994922,0.2914944356601552,0.7065764380604282,1.0000000000000004,1.0,0.27480662716692755,0.19797564282024616,0.18948980987857175,1.0
259,2021-09-17,788.3499756,1,1.0,0.35523577896876724,0.7846023831019693,0.0014658222767042432,0.0,0.7355533892047763,0.6881672935819989,0.2914944356601552,0.7065764380604282,1.0000000000000004,1.0,0.20451203213020247,0.19797564282024616,0.18948980987857175,1.0
260,2021-09-18,786.4066569,0,1.0,0.35523577896876724,0.7846023831019693,0.0014658222767042432,0.0,0.7355533892047763,0.6986950308910677,0.2914944356601552,0.7065764380604282,1.0000000000000004,1.0,0.2453332174135667,0.19797564282024616,0.18948980987857175,1.0
261,2021-09-19,784.4633382000001,0,1.0,0.35523577896876724,0.7846023831019693,0.0014658222767042432,0.0,0.7355533892047763,0.7092227682001364,0.2914944356601552,0.7065764380604282,1.0000000000000004,1.0,0.28615440269693104,0.19797564282024616,0.18948980987857175,1.0
262,2021-09-20,782.5200195,0,1.0,0.35523577896876724,0.7846023831019693,0.0014658222767042432,0.0,0.7355533892047763,0.71975050552798,0.2914944356601552,0.7065764380604282,1.0000000000000004,1.0,0.3269755879802952,0.19797564282024616,0.18948980987857175,1.0
263,2021-09-21,785.5100097999999,1,1.0,0.35523577896876724,0.7846023831019693,0.0014658222767042432,0.0,0.7355533892047763,0.7219632921204596,0.2914944356601552,0.7065764380604282,1.0000000000000004,1.0,0.2126983001827016,0.19797564282024616,0.18948980987857175,1.0
264,2021-09-22,785.6400146000001,0,1.0,0.35523577896876724,0.7846023831019693,0.0014658222767042432,0.0,0.7355533892047763,0.7181377133928476,0.2914944356601552,0.7065764380604282,1.0000000000000004,1.0,0.35515942922883004,0.19797564282024616,0.18948980987857175,1.0
265,2021-09-23,797.3400268999999,1,1.0,0.35523577896876724,0.7846023831019693,0.0014658222767042432,0.0,0.7355533892047763,0.6656940836093728,0.2914944356601552,0.7065764380604282,1.0000000000000004,1.0,0.7149643763526752,0.19797564282024616,0.18948980987857175,1.0
266,2021-09-24,802.960022,1,1.0,0.35523577896876724,0.7846023831019693,0.0014658222767042432,0.0,0.7355533892047763,0.6108565296425853,0.2914944356601552,0.7065764380604282,1.0000000000000004,1.0,0.7796166448019526,0.19797564282024616,0.18948980987857175,1.0
267,2021-09-25,790.8066812999999,-1,1.0,0.35523577896876724,0.7846023831019693,0.0014658222767042432,0.0,0.7355533892047763,0.6477375930260831,0.2914944356601552,0.7065764380604282,1.0000000000000004,1.0,0.6689283055185142,0.19797564282024616,0.18948980987857175,1.0
268,2021-09-26,778.6533407000001,-1,1.0,0.35523577896876724,0.7846023831019693,0.0014658222767042432,0.0,0.7355533892047763,0.6846186564095809,0.2914944356601552,0.7065764380604282,1.0000000000000004,1.0,0.5582399662350759,0.19797564282024616,0.18948980987857175,1.0
269,2021-09-27,766.5,-1,1.0,0.35523577896876724,0.7846023831019693,0.0014658222767042432,0.0,0.7355533892047763,0.7214997197743039,0.2914944356601552,0.7065764380604282,1.0000000000000004,1.0,0.4475516269516376,0.19797564282024616,0.18948980987857175,1.0
270,2021-09-28,753.0300292999999,-1,1.0,0.35523577896876724,0.7846023831019693,0.0014658222767042432,0.0,0.7355533892047763,0.834139638868912,0.2914944356601552,0.7065764380604282,1.0000000000000004,1.0,0.3228426910877657,0.19797564282024616,0.18948980987857175,1.0
271,2021-09-29,749.2700195,-1,1.0,0.35523577896876724,0.7846023831019693,0.0014658222767042432,0.0,0.7355533892047763,0.9052713245325776,0.2914944356601552,0.7065764380604282,1.0000000000000004,1.0,0.34640076679215703,0.19797564282024616,0.18948980987857175,1.0
272,2021-09-30,745.9500122000001,-1,0.05362997990765502,0.0,1.0,0.0,0.3099036807917201,0.7132034729060299,0.9475050229402432,0.2213107484393817,0.9999999999999998,0.3590835151622951,0.28644128009232706,0.1279010099405663,0.0,0.0,0.05362997990765502
