,Report Date,Stock price,Y_boolean,Dummy_Dividends,Interest Coverage,R&D / Gross Profit,R&D / Revenue,RSI_ratio,Return on Assets,s_diff,tweet_subjectivity
165,2021-02-13,165.4005814,0,0.0,0.42375376617172295,0.05060508080943826,0.0,0.5448751186283614,0.6025872829441214,0.6157127116749419,0.4927658831171349
166,2021-02-14,165.3037873,0,0.0,0.42375376617172295,0.05060508080943826,0.0,0.5308204871927358,0.6025872829441214,0.4952917132879768,0.5975741969449615
167,2021-02-15,165.20699309999998,0,0.0,0.42375376617172295,0.05060508080943826,0.0,0.5027112249530267,0.6025872829441214,0.13425879622864914,0.2592963925499001
168,2021-02-16,165.110199,0,0.0,0.42375376617172295,0.05060508080943826,0.0,0.5027112249530267,0.6025872829441214,0.4346037998170473,0.28910217072711264
169,2021-02-17,167.6714325,1,0.0,0.42375376617172295,0.05060508080943826,0.0,0.4723512767618464,0.6025872829441214,0.5727897769003392,0.4745291620223715
170,2021-02-18,166.72834780000002,-1,0.0,0.42375376617172295,0.05060508080943826,0.0,0.3521131652344805,0.6025872829441214,0.3214324174095162,0.3715729966300052
171,2021-02-19,158.83618159999997,-1,0.0,0.42375376617172295,0.05060508080943826,0.0,0.1950058562693161,0.6025872829441214,0.2849244934842937,0.22972477455047316
172,2021-02-20,158.8891296,0,0.0,0.42375376617172295,0.05060508080943826,0.0,0.5102936641275158,0.6025872829441214,0.4782350677934071,0.3073418115687039
173,2021-02-21,158.94207759999998,0,0.0,0.42375376617172295,0.05060508080943826,0.0,0.5059479919390039,0.6025872829441214,0.6396706020410012,0.569489029090871
174,2021-02-22,158.9950256,0,0.0,0.42375376617172295,0.05060508080943826,0.0,0.11962256434978652,0.6025872829441214,0.3003479564404057,0.4376860640545495
175,2021-02-23,158.35968019999999,-1,0.0,0.42375376617172295,0.05060508080943826,0.0,0.12379907456044205,0.6025872829441214,0.4266865203269465,0.4599047833623047
176,2021-02-24,157.8931122,0,0.0,0.42375376617172295,0.05060508080943826,0.0,0.00936368864600679,0.6025872829441214,0.3416835143018638,0.38143392266869336
177,2021-02-25,155.3417664,-1,0.0,0.42375376617172295,0.05060508080943826,0.0,0.008198998082230742,0.6025872829441214,0.32739930935425465,0.2883181835262976
178,2021-02-26,154.1108093,-1,0.0,0.42375376617172295,0.05060508080943826,0.0,0.02139413032582762,0.6025872829441214,0.3818101095327972,0.2590787219061541
179,2021-02-27,154.9215393,1,0.0,0.42375376617172295,0.05060508080943826,0.0,0.5401902414831529,0.6025872829441214,0.37558529330359536,0.2231876548812464
180,2021-02-28,155.7322693,1,0.0,0.42375376617172295,0.05060508080943826,0.0,0.5214507332180898,0.6025872829441214,0.3734480982181837,0.18536751464527867
181,2021-03-01,156.5429993,1,0.0,0.42375376617172295,0.05060508080943826,0.0,0.22297177554388176,0.6025872829441214,0.7555159752387924,0.5630414541872946
182,2021-03-02,155.9076385,-1,0.0,0.42375376617172295,0.05060508080943826,0.0,0.2357723279717912,0.6025872829441214,0.35217004650229683,0.4949182905772318
183,2021-03-03,148.2338867,-1,0.0,0.42375376617172295,0.05060508080943826,0.0,0.15180626731014574,0.6025872829441214,0.3261317076529995,0.3969548306987001
184,2021-03-04,142.9525757,-1,0.0,0.42375376617172295,0.05060508080943826,0.0,0.15461211397926675,0.6025872829441214,0.3800249241369108,0.3646079757510456
185,2021-03-05,144.62033080000003,1,0.0,0.42375376617172295,0.05060508080943826,0.0,0.2965779937470958,0.6025872829441214,0.4207372547481765,0.3794731279913499
186,2021-03-06,144.4449514,0,0.0,0.42375376617172295,0.05060508080943826,0.0,0.16987809240139656,0.6025872829441214,0.2148648028112229,0.15621083488322451
187,2021-03-07,144.26957190000002,0,0.0,0.42375376617172295,0.05060508080943826,0.0,0.14475032821770606,0.6025872829441214,0.6975218711426527,0.4678094174657441
188,2021-03-08,144.0941925,0,0.0,0.42375376617172295,0.05060508080943826,0.0,0.17143580255653654,0.6025872829441214,0.3430648591166364,0.3907906559201577
189,2021-03-09,149.0479126,1,0.0,0.42375376617172295,0.05060508080943826,0.0,0.34991405573309736,0.6025872829441214,0.3690878098043603,0.3458067585437705
190,2021-03-10,149.99099730000003,1,0.0,0.42375376617172295,0.05060508080943826,0.0,0.6682548714551547,0.6025872829441214,0.2877835055390143,0.2083859191902553
191,2021-03-11,151.25175480000001,1,0.0,0.42375376617172295,0.05060508080943826,0.0,1.0,0.6025872829441214,0.4535703117476044,0.2584562090170768
192,2021-03-12,151.4602356,0,0.0,0.42375376617172295,0.05060508080943826,0.0,0.7764387400664344,0.6025872829441214,0.3473448017328318,0.19114379402227397
193,2021-03-13,152.21139530000002,1,0.0,0.42375376617172295,0.05060508080943826,0.0,0.08858667873184567,0.6025872829441214,0.6275804511039339,0.4303109594570378
194,2021-03-14,152.96255490000001,1,0.0,0.42375376617172295,0.05060508080943826,0.0,0.1557792271378637,0.6025872829441214,0.4757679975705634,0.510176658842068
195,2021-03-15,153.7137146,1,0.0,0.42375376617172295,0.05060508080943826,0.0,0.7530979875427775,0.6025872829441214,0.4344182257606033,0.5422078909165702
196,2021-03-16,153.9023438,0,0.0,0.42375376617172295,0.05060508080943826,0.0,0.7327420603537662,0.6025872829441214,0.22996399738283496,0.32586279464148005
197,2021-03-17,155.0340424,1,0.0,0.42375376617172295,0.05060508080943826,0.0,0.6915697973875957,0.6025872829441214,0.5996217010425922,0.5440211240516972
198,2021-03-18,151.31130980000003,-1,0.0,0.42375376617172295,0.05060508080943826,0.0,0.3609239856600221,0.6025872829441214,0.24745427668994086,0.3488442186581162
199,2021-03-19,152.0062256,1,0.0,0.42375376617172295,0.05060508080943826,0.0,0.3599056603052673,0.6025872829441214,0.35958700607534605,0.2935663141210152
200,2021-03-20,152.8368073,1,0.0,0.42375376617172295,0.05060508080943826,0.0,0.2548639300169094,0.6025872829441214,0.5489731753413607,0.4524515755371614
201,2021-03-21,153.6673889,1,0.0,0.42375376617172295,0.05060508080943826,0.0,0.21314986628672292,0.6025872829441214,0.2877030636789397,0.31026804867664737
202,2021-03-22,154.4979706,1,0.0,0.42375376617172295,0.05060508080943826,0.0,0.3682536558632592,0.6025872829441214,0.6101915123695063,0.5392986622133376
203,2021-03-23,154.9049835,0,0.0,0.42375376617172295,0.05060508080943826,0.0,0.3641785886530203,0.6025872829441214,0.370941896419274,0.494470426038288
204,2021-03-24,154.2994385,-1,0.0,0.42375376617172295,0.05060508080943826,0.0,0.2328599515478257,0.6025872829441214,0.2833856504901713,0.34527032541959146
205,2021-03-25,151.7679901,-1,0.0,0.42375376617172295,0.05060508080943826,0.0,0.2454582596214967,0.6025872829441214,0.3880504676232439,0.3226329830132557
206,2021-03-26,155.0141754,1,0.0,0.42375376617172295,0.05060508080943826,0.0,0.2958923274169943,0.6025872829441214,0.3378082512550936,0.2430690728816209
207,2021-03-27,155.7554169,1,0.0,0.42375376617172295,0.05060508080943826,0.0,0.7686584893304723,0.6025872829441214,0.5198629935389187,0.367122572528424
208,2021-03-28,156.4966583,1,0.0,0.42375376617172295,0.05060508080943826,0.0,0.7608782382787393,0.6025872829441214,0.5424799386070246,0.5223094205393934
209,2021-03-29,157.2378998,1,0.0,0.42375376617172295,0.05060508080943826,0.0,0.27647811260038085,0.6025872829441214,0.1886383734697166,0.2572882663140477
210,2021-03-30,155.8977051,-1,0.0,0.42375376617172295,0.05060508080943826,0.0,0.26825252312966397,0.6025872829441214,0.3990595466743184,0.2475326006662528
211,2021-03-31,156.3345032,0,0.0,0.0,1.0,1.0,0.2982912624670465,0.0,0.7149020728927682,0.5880494287458169
212,2021-04-01,156.74151609999998,0,0.0,0.0,1.0,1.0,0.41650372506099204,0.0,0.16422552107752852,0.2876723214570194
213,2021-04-02,156.8705788,0,0.0,0.0,1.0,1.0,0.3895960253287568,0.0,0.4947363720711251,0.3853167726114095
214,2021-04-03,156.9996414,0,0.0,0.0,1.0,1.0,0.3626883252807506,0.0,0.5251175565484361,0.5212712834483271
215,2021-04-04,157.1287041,0,0.0,0.0,1.0,1.0,0.3654709905720049,0.0,0.4108089771310184,0.5248732924416926
216,2021-04-05,157.2577667,0,0.0,0.0,1.0,1.0,0.36446043128829103,0.0,0.3003261547303487,0.39479224809679797
217,2021-04-06,154.76599119999997,-1,0.0,0.0,1.0,1.0,0.15802140653538807,0.0,0.2815148630691732,0.2479395623663594
218,2021-04-07,156.7315979,1,0.0,0.0,1.0,1.0,0.3232618592328745,0.0,0.5246843516387087,0.3775391738782141
219,2021-04-08,158.83618159999997,1,0.0,0.0,1.0,1.0,0.3660465163063108,0.0,0.3587574550892001,0.3207973592895073
220,2021-04-09,158.68727109999998,0,0.0,0.0,1.0,1.0,0.2988053723280865,0.0,0.467542857289887,0.388609816106166
221,2021-04-10,159.5674896,1,0.0,0.0,1.0,1.0,0.2894209223728661,0.0,0.3666412827819428,0.34081790498508857
222,2021-04-11,160.4477081,1,0.0,0.0,1.0,1.0,0.2829495176445089,0.0,0.4875582740220066,0.4319422712582175
223,2021-04-12,161.32792659999998,1,0.0,0.0,1.0,1.0,0.32471706034482994,0.0,0.3805440321570092,0.3998512987011904
224,2021-04-13,162.28094480000001,1,0.0,0.0,1.0,1.0,0.4577158604265418,0.0,0.4390014190042783,0.4361499078578031
225,2021-04-14,161.8937988,0,0.0,0.0,1.0,1.0,0.4380681010906177,0.0,0.4015844170381786,0.42879587468618974
226,2021-04-15,164.24655149999998,1,0.0,0.0,1.0,1.0,0.4082869396004684,0.0,0.4505859092579501,0.479035175641108
227,2021-04-16,166.410675,1,0.0,0.0,1.0,1.0,0.3706318794959098,0.0,0.3647263110997277,0.4276002471548104
228,2021-04-17,166.56620790000002,0,0.0,0.0,1.0,1.0,0.3812174940871919,0.0,0.4863867449835342,0.5198711681060155
229,2021-04-18,166.7217407,0,0.0,0.0,1.0,1.0,0.3728389628456269,0.0,0.18689778407614888,0.2529418801792365
230,2021-04-19,166.8772736,0,0.0,0.0,1.0,1.0,0.3762135625934596,0.0,0.3532339137045192,0.1922931805029964
231,2021-04-20,167.7621002,1,0.0,0.0,1.0,1.0,0.3835395648012013,0.0,0.5235217289528109,0.318256229752556
232,2021-04-21,169.1639252,1,0.0,0.0,1.0,1.0,0.3753688692703,0.0,0.4936227522408031,0.4156061118708561
233,2021-04-22,168.09019469999998,-1,0.0,0.0,1.0,1.0,0.32422828668270176,0.0,0.2586956365002083,0.2410921228581269
234,2021-04-23,169.55166630000002,1,0.0,0.0,1.0,1.0,0.30967036180457075,0.0,0.5158782163286524,0.3606554652221261
235,2021-04-24,169.3064321,0,0.0,0.0,1.0,1.0,0.307442601456487,0.0,0.3978999374642676,0.3492355878548348
236,2021-04-25,169.0611979,0,0.0,0.0,1.0,1.0,0.31607983090065844,0.0,0.3949995612753224,0.3345332466778275
237,2021-04-26,168.8159637,0,0.0,0.0,1.0,1.0,0.2704911428411331,0.0,0.4181033466184865,0.34625254760003
238,2021-04-27,168.7662506,0,0.0,0.0,1.0,1.0,0.21983387328841608,0.0,0.5294506120895892,0.4854975427560211
239,2021-04-28,170.7248535,1,0.0,0.0,1.0,1.0,0.2349064511536419,0.0,0.3413263729697244,0.40598247682281663
240,2021-04-29,173.50860600000001,1,0.0,0.0,1.0,1.0,0.320184846460481,0.0,0.4229397748419049,0.4236119785216741
241,2021-04-30,172.0272522,-1,0.0,0.0,1.0,1.0,0.2609726613748985,0.0,0.3463461269028848,0.3514860794606109
242,2021-05-01,172.7596436,1,0.0,0.0,1.0,1.0,0.3724924405284264,0.0,0.18537726228240098,0.09637608499045268
243,2021-05-02,173.49203490000002,1,0.0,0.0,1.0,1.0,0.374353001560943,0.0,0.6021651306126711,0.3011679629301911
244,2021-05-03,174.2244263,1,0.0,0.0,1.0,1.0,0.31756020590525114,0.0,0.5577180652887532,0.4703127046213762
245,2021-05-04,172.76297,-1,0.0,0.0,1.0,1.0,0.29631794783402315,0.0,0.3572112129026497,0.41007087870106185
246,2021-05-05,172.8524323,0,0.0,0.0,1.0,1.0,0.261628440930754,0.0,0.3043857246318591,0.28923163335676705
247,2021-05-06,166.5491791,-1,0.0,0.0,1.0,1.0,0.1154308838705717,0.0,0.4612148064433751,0.34924343247582845
248,2021-05-07,170.55583190000002,1,0.0,0.0,1.0,1.0,0.2459982775426608,0.0,0.43456655931781457,0.37988456605029697
249,2021-05-08,170.4298909,0,0.0,0.0,1.0,1.0,0.2966106223606055,0.0,0.3208684626956509,0.2792569954913393
250,2021-05-09,170.30395,0,0.0,0.0,1.0,1.0,0.2835508826008693,0.0,0.7539052133278987,0.6670276218339333
251,2021-05-10,170.178009,0,0.0,0.0,1.0,1.0,0.1891765654768893,0.0,0.046822788618184334,0.2114912985960089
252,2021-05-11,169.2434692,-1,0.0,0.0,1.0,1.0,0.20910794902785212,0.0,0.5325262956843454,0.34813106170111885
253,2021-05-12,167.0661469,-1,0.0,0.0,1.0,1.0,0.19875531246277492,0.0,0.4546962825547328,0.4018217144719953
254,2021-05-13,169.8598633,1,0.0,0.0,1.0,1.0,0.3932147990780249,0.0,0.2380628362942053,0.20401664118498666
255,2021-05-14,171.29151919999998,1,0.0,0.0,1.0,1.0,0.3261662731762608,0.0,0.4407057721733851,0.2399525333592285
256,2021-05-15,170.6220907,-1,0.0,0.0,1.0,1.0,0.2798351760078355,0.0,0.6574436483535415,0.5160632466059769
257,2021-05-16,169.9526621,-1,0.0,0.0,1.0,1.0,0.29869769095654336,0.0,0.1106880604682688,0.15746979981415432
258,2021-05-17,169.2832336,-1,0.0,0.0,1.0,1.0,0.28116632302386485,0.0,0.4111502716960198,0.16104380738011548
259,2021-05-18,169.1241608,0,0.0,0.0,1.0,1.0,0.3077239442263248,0.0,0.5138318814385459,0.2752491328945545
260,2021-05-19,170.287384,1,0.0,0.0,1.0,1.0,0.4571995490103544,0.0,0.5198070253309772,0.4005544212270729
261,2021-05-20,174.78118899999998,1,0.0,0.0,1.0,1.0,0.4646368765865414,0.0,0.4880890526873466,0.4940334050169288
262,2021-05-21,174.99992369999998,0,0.0,0.0,1.0,1.0,0.41953419066741016,0.0,0.3653008249511447,0.44305150339303134
263,2021-05-22,175.1258494,0,0.0,0.0,1.0,1.0,0.2270577068540703,0.0,0.26258252604851995,0.2716325515503071
264,2021-05-23,175.2517751,0,0.0,0.0,1.0,1.0,0.20811713616547975,0.0,0.6216533246191153,0.5106235559950143
265,2021-05-24,175.3777008,0,0.0,0.0,1.0,1.0,0.5915094778079559,0.0,0.15009414920878678,0.20009703057438388
266,2021-05-25,175.59643549999998,0,0.0,0.0,1.0,1.0,0.5710617509479384,0.0,0.6565259673093089,0.4715789249472833
267,2021-05-26,174.3039856,-1,0.0,0.0,1.0,1.0,0.4828287656918416,0.0,0.4189464655044506,0.4848153949174368
268,2021-05-27,173.6577301,-1,0.0,0.0,1.0,1.0,0.14176367014839644,0.0,0.3568268422981072,0.4238464465040952
269,2021-05-28,175.6560822,1,0.0,0.0,1.0,1.0,0.2888679354225192,0.0,0.06805131787871638,0.025221986724315748
270,2021-05-29,175.0371895,-1,0.0,0.0,1.0,1.0,0.2631955048533321,0.0,0.582473498205954,0.20473222540139435
271,2021-05-30,174.4182969,-1,0.0,0.0,1.0,1.0,0.237523073968374,0.0,0.5793237357765938,0.3922286664102974
272,2021-05-31,173.7994042,-1,0.0,0.0,1.0,1.0,0.1861782125142288,0.0,0.5549679565933943,0.5631549021814899
273,2021-06-01,173.1805115,-1,0.0,0.0,1.0,1.0,0.1861782125142288,0.0,0.2403639110908836,0.3581807687199152
274,2021-06-02,171.9477081,-1,0.0,0.0,1.0,1.0,0.14749120374829933,0.0,0.3706850787262697,0.3154931291013812
275,2021-06-03,172.81265259999998,1,0.0,0.0,1.0,1.0,0.19744766859522264,0.0,0.3911119794264102,0.29654130748320817
276,2021-06-04,174.1846619,1,0.0,0.0,1.0,1.0,0.27673666586411577,0.0,0.4186673863326521,0.3087538433476147
277,2021-06-05,174.1515249,0,0.0,0.0,1.0,1.0,0.4768592864861824,0.0,0.3825150020375445,0.2801179250565893
278,2021-06-06,174.1183879,0,0.0,0.0,1.0,1.0,0.5341843823049546,0.0,0.4156651170800566,0.2889006466350983
279,2021-06-07,174.0852509,0,0.0,0.0,1.0,1.0,0.20322343999883175,0.0,0.5849652536311023,0.4880006716121259
280,2021-06-08,173.0910339,-1,0.0,0.0,1.0,1.0,0.2545335805410727,0.0,0.0,0.0
281,2021-06-09,175.6660309,1,0.0,0.0,1.0,1.0,0.3878685159699592,0.0,0.6888852139068753,0.2863021774917791
282,2021-06-10,181.04467769999997,1,0.0,0.0,1.0,1.0,0.3915028048096773,0.0,0.4945649030065589,0.3837106480238255
283,2021-06-11,181.144104,0,0.0,0.0,1.0,1.0,0.4210316810896885,0.0,0.32649177572050364,0.28947671620190096
284,2021-06-12,181.932841,1,0.0,0.0,1.0,1.0,0.2546380277864224,0.0,0.3106165268812605,0.18019020549996068
285,2021-06-13,182.7215779,1,0.0,0.0,1.0,1.0,0.2204081201503256,0.0,0.4651495706723677,0.24234636518650765
286,2021-06-14,183.5103149,1,0.0,0.0,1.0,1.0,0.4156723847445051,0.0,0.3428017022938694,0.17035989283086872
287,2021-06-15,184.59399409999997,1,0.0,0.0,1.0,1.0,0.4491618372624152,0.0,0.444656567839391,0.2101622861244774
288,2021-06-16,183.04302980000003,-1,0.0,0.0,1.0,1.0,0.4107745311373706,0.0,0.4083649432526021,0.2107493663028097
289,2021-06-17,185.35952759999998,1,0.0,0.0,1.0,1.0,0.34655333380327624,0.0,0.43657524494323735,0.24224096408492454
290,2021-06-18,184.3156281,-1,0.0,0.0,1.0,1.0,0.3069928154035025,0.0,0.3181921975490456,0.1430147137035651
291,2021-06-19,184.71661890000001,0,0.0,0.0,1.0,1.0,0.2522322572423545,0.0,0.7025683251119936,0.4586233311041537
292,2021-06-20,185.11760969999997,0,0.0,0.0,1.0,1.0,0.22772784862059314,0.0,0.30031809845454943,0.3311293143645586
293,2021-06-21,185.5186005,0,0.0,0.0,1.0,1.0,0.2884805081348934,0.0,0.4774224633137609,0.4104234205416271
294,2021-06-22,185.53848269999997,0,0.0,0.0,1.0,1.0,0.2340861959767781,0.0,0.4819023753457402,0.4969633006028249
295,2021-06-23,185.0413818,0,0.0,0.0,1.0,1.0,0.273277381396594,0.0,0.18536917822290466,0.23004509364292056
296,2021-06-24,184.30566409999997,-1,0.0,0.0,1.0,1.0,0.14342236669914193,0.0,0.4602985906615757,0.2878947498809872
297,2021-06-25,186.14494319999997,1,0.0,0.0,1.0,1.0,0.2907637718607495,0.0,0.4420301590589133,0.3263241498178737
298,2021-06-26,186.0952352,0,0.0,0.0,1.0,1.0,0.4192452491851413,0.0,1.0,1.0
299,2021-06-27,186.0455271,0,0.0,0.0,1.0,1.0,0.4174588169648232,0.0,0.09795799329776733,0.5713716062131473
300,2021-06-28,185.99581909999998,0,0.0,0.0,1.0,1.0,0.23446937772381896,0.0,0.20918904679596728,0.3276449483028485
301,2021-06-29,186.9005432,1,0.0,0.0,1.0,1.0,0.25696249204432425,0.0,0.20404363091179994,0.09571306501135536
302,2021-06-30,185.27999880000002,-1,0.0,1.0,0.0,0.03285799926372501,0.2258008209582725,0.9999999999999998,0.6694381484934706,0.37133414902734296
