,Report Date,Stock price,Y_boolean,Asset Turnover,Current Ratio,Gross Profit Margin,Interest Coverage,Log Revenue,R&D / Revenue,RSI_ratio,Return on Assets,Return on Research Capital,Share Buyback / FCF
147,2021-01-26,570.7600097999999,-1,0.12309213932929496,0.04305479404874624,0.5901807204865008,0.041405353943639936,0.4843308071219781,0.4737885350462223,0.096113892762674,1.0,0.4745557135080181,0.0
148,2021-01-27,547.0100097999999,-1,0.12309213932929496,0.04305479404874624,0.5901807204865008,0.041405353943639936,0.4843308071219781,0.4737885350462223,0.09078934194691753,1.0,0.4745557135080181,0.0
149,2021-01-28,566.4400024,1,0.12309213932929496,0.04305479404874624,0.5901807204865008,0.041405353943639936,0.4843308071219781,0.4737885350462223,0.3931185156587224,1.0,0.4745557135080181,0.0
150,2021-01-29,573.7700195,1,0.12309213932929496,0.04305479404874624,0.5901807204865008,0.041405353943639936,0.4843308071219781,0.4737885350462223,0.4624431961553776,1.0,0.4745557135080181,0.0
151,2021-01-30,579.7400106,1,0.12309213932929496,0.04305479404874624,0.5901807204865008,0.041405353943639936,0.4843308071219781,0.4737885350462223,0.4819067790404768,1.0,0.4745557135080181,0.0
152,2021-01-31,585.7100015999999,1,0.12309213932929496,0.04305479404874624,0.5901807204865008,0.041405353943639936,0.4843308071219781,0.4737885350462223,0.5013703623350362,1.0,0.4745557135080181,0.0
153,2021-02-01,591.6799927000001,1,0.12309213932929496,0.04305479404874624,0.5901807204865008,0.041405353943639936,0.4843308071219781,0.4737885350462223,0.5208339452201354,1.0,0.4745557135080181,0.0
154,2021-02-02,596.6400146000001,1,0.12309213932929496,0.04305479404874624,0.5901807204865008,0.041405353943639936,0.4843308071219781,0.4737885350462223,0.6284595965142902,1.0,0.4745557135080181,0.0
155,2021-02-03,591.3699951,-1,0.12309213932929496,0.04305479404874624,0.5901807204865008,0.041405353943639936,0.4843308071219781,0.4737885350462223,0.8375075005191687,1.0,0.4745557135080181,0.0
156,2021-02-04,605.0100097999999,1,0.12309213932929496,0.04305479404874624,0.5901807204865008,0.041405353943639936,0.4843308071219781,0.4737885350462223,0.7280650886737939,1.0,0.4745557135080181,0.0
157,2021-02-05,616.4799805,1,0.12309213932929496,0.04305479404874624,0.5901807204865008,0.041405353943639936,0.4843308071219781,0.4737885350462223,0.6483716769170434,1.0,0.4745557135080181,0.0
158,2021-02-06,620.5466512,1,0.12309213932929496,0.04305479404874624,0.5901807204865008,0.041405353943639936,0.4843308071219781,0.4737885350462223,0.6416845246712762,1.0,0.4745557135080181,0.0
159,2021-02-07,624.6133219999999,1,0.12309213932929496,0.04305479404874624,0.5901807204865008,0.041405353943639936,0.4843308071219781,0.4737885350462223,0.634997372016049,1.0,0.4745557135080181,0.0
160,2021-02-08,628.6799927000001,1,0.12309213932929496,0.04305479404874624,0.5901807204865008,0.041405353943639936,0.4843308071219781,0.4737885350462223,0.6283102197702818,1.0,0.4745557135080181,0.0
161,2021-02-09,636.460022,1,0.12309213932929496,0.04305479404874624,0.5901807204865008,0.041405353943639936,0.4843308071219781,0.4737885350462223,0.6328025504864376,1.0,0.4745557135080181,0.0
162,2021-02-10,631.9199829,-1,0.12309213932929496,0.04305479404874624,0.5901807204865008,0.041405353943639936,0.4843308071219781,0.4737885350462223,0.6286921104281447,1.0,0.4745557135080181,0.0
163,2021-02-11,643.8099976,1,0.12309213932929496,0.04305479404874624,0.5901807204865008,0.041405353943639936,0.4843308071219781,0.4737885350462223,0.5609212848090891,1.0,0.4745557135080181,0.0
164,2021-02-12,662.3499756,1,0.12309213932929496,0.04305479404874624,0.5901807204865008,0.041405353943639936,0.4843308071219781,0.4737885350462223,0.5486029739976409,1.0,0.4745557135080181,0.0
165,2021-02-13,659.1674805,-1,0.12309213932929496,0.04305479404874624,0.5901807204865008,0.041405353943639936,0.4843308071219781,0.4737885350462223,0.517932469416443,1.0,0.4745557135080181,0.0
166,2021-02-14,655.9849853999999,-1,0.12309213932929496,0.04305479404874624,0.5901807204865008,0.041405353943639936,0.4843308071219781,0.4737885350462223,0.4872619648352452,1.0,0.4745557135080181,0.0
167,2021-02-15,652.8024902000001,-1,0.12309213932929496,0.04305479404874624,0.5901807204865008,0.041405353943639936,0.4843308071219781,0.4737885350462223,0.4565914598445872,1.0,0.4745557135080181,0.0
168,2021-02-16,649.6199951,-1,0.12309213932929496,0.04305479404874624,0.5901807204865008,0.041405353943639936,0.4843308071219781,0.4737885350462223,0.4259209552633894,1.0,0.4745557135080181,0.0
169,2021-02-17,655.7199707000001,1,0.12309213932929496,0.04305479404874624,0.5901807204865008,0.041405353943639936,0.4843308071219781,0.4737885350462223,0.376075991604599,1.0,0.4745557135080181,0.0
170,2021-02-18,651.5,-1,0.12309213932929496,0.04305479404874624,0.5901807204865008,0.041405353943639936,0.4843308071219781,0.4737885350462223,0.3367094699209248,1.0,0.4745557135080181,0.0
171,2021-02-19,637.0100097999999,-1,0.12309213932929496,0.04305479404874624,0.5901807204865008,0.041405353943639936,0.4843308071219781,0.4737885350462223,0.2462718500278094,1.0,0.4745557135080181,0.0
172,2021-02-20,625.8533325,-1,0.12309213932929496,0.04305479404874624,0.5901807204865008,0.041405353943639936,0.4843308071219781,0.4737885350462223,0.18429006051770627,1.0,0.4745557135080181,0.0
173,2021-02-21,614.6966553,-1,0.12309213932929496,0.04305479404874624,0.5901807204865008,0.041405353943639936,0.4843308071219781,0.4737885350462223,0.12230827100760315,1.0,0.4745557135080181,0.0
174,2021-02-22,603.539978,-1,0.12309213932929496,0.04305479404874624,0.5901807204865008,0.041405353943639936,0.4843308071219781,0.4737885350462223,0.060326481497500015,1.0,0.4745557135080181,0.0
175,2021-02-23,594.4799805,-1,0.12309213932929496,0.04305479404874624,0.5901807204865008,0.041405353943639936,0.4843308071219781,0.4737885350462223,0.07298217138806774,1.0,0.4745557135080181,0.0
176,2021-02-24,594.7399902000001,0,0.12309213932929496,0.04305479404874624,0.5901807204865008,0.041405353943639936,0.4843308071219781,0.4737885350462223,0.0035024013613477447,1.0,0.4745557135080181,0.0
177,2021-02-25,582.4500122000001,-1,0.12309213932929496,0.04305479404874624,0.5901807204865008,0.041405353943639936,0.4843308071219781,0.4737885350462223,0.0032273289929966287,1.0,0.4745557135080181,0.0
178,2021-02-26,584.5,1,0.12309213932929496,0.04305479404874624,0.5901807204865008,0.041405353943639936,0.4843308071219781,0.4737885350462223,0.03794318955447271,1.0,0.4745557135080181,0.0
179,2021-02-27,588.7666626,1,0.12309213932929496,0.04305479404874624,0.5901807204865008,0.041405353943639936,0.4843308071219781,0.4737885350462223,0.15357082364398428,1.0,0.4745557135080181,0.0
180,2021-02-28,593.0333252,1,0.12309213932929496,0.04305479404874624,0.5901807204865008,0.041405353943639936,0.4843308071219781,0.4737885350462223,0.2691984577334958,1.0,0.4745557135080181,0.0
181,2021-03-01,597.2999877999999,1,0.12309213932929496,0.04305479404874624,0.5901807204865008,0.041405353943639936,0.4843308071219781,0.4737885350462223,0.38482609182300737,1.0,0.4745557135080181,0.0
182,2021-03-02,591.2199707000001,-1,0.12309213932929496,0.04305479404874624,0.5901807204865008,0.041405353943639936,0.4843308071219781,0.4737885350462223,0.4860900837358904,1.0,0.4745557135080181,0.0
183,2021-03-03,566.8699951,-1,0.12309213932929496,0.04305479404874624,0.5901807204865008,0.041405353943639936,0.4843308071219781,0.4737885350462223,0.3535696925516533,1.0,0.4745557135080181,0.0
184,2021-03-04,562.0,-1,0.12309213932929496,0.04305479404874624,0.5901807204865008,0.041405353943639936,0.4843308071219781,0.4737885350462223,0.4066571200737818,1.0,0.4745557135080181,0.0
185,2021-03-05,567.9199829,1,0.12309213932929496,0.04305479404874624,0.5901807204865008,0.041405353943639936,0.4843308071219781,0.4737885350462223,0.5195722699500956,1.0,0.4745557135080181,0.0
186,2021-03-06,563.3166504,-1,0.12309213932929496,0.04305479404874624,0.5901807204865008,0.041405353943639936,0.4843308071219781,0.4737885350462223,0.4343274083888484,1.0,0.4745557135080181,0.0
187,2021-03-07,558.7133179,-1,0.12309213932929496,0.04305479404874624,0.5901807204865008,0.041405353943639936,0.4843308071219781,0.4737885350462223,0.34908254641814124,1.0,0.4745557135080181,0.0
188,2021-03-08,554.1099853999999,-1,0.12309213932929496,0.04305479404874624,0.5901807204865008,0.041405353943639936,0.4843308071219781,0.4737885350462223,0.26383768485689396,1.0,0.4745557135080181,0.0
189,2021-03-09,561.9400024,1,0.12309213932929496,0.04305479404874624,0.5901807204865008,0.041405353943639936,0.4843308071219781,0.4737885350462223,0.44699646059737536,1.0,0.4745557135080181,0.0
190,2021-03-10,559.2199707000001,-1,0.12309213932929496,0.04305479404874624,0.5901807204865008,0.041405353943639936,0.4843308071219781,0.4737885350462223,0.8559197931913141,1.0,0.4745557135080181,0.0
191,2021-03-11,568.9000244,1,0.12309213932929496,0.04305479404874624,0.5901807204865008,0.041405353943639936,0.4843308071219781,0.4737885350462223,0.9947109858090324,1.0,0.4745557135080181,0.0
192,2021-03-12,559.9799805,-1,0.12309213932929496,0.04305479404874624,0.5901807204865008,0.041405353943639936,0.4843308071219781,0.4737885350462223,0.6673484229059329,1.0,0.4745557135080181,0.0
193,2021-03-13,563.1699829,1,0.12309213932929496,0.04305479404874624,0.5901807204865008,0.041405353943639936,0.4843308071219781,0.4737885350462223,0.7032510013502181,1.0,0.4745557135080181,0.0
194,2021-03-14,566.3599853999999,1,0.12309213932929496,0.04305479404874624,0.5901807204865008,0.041405353943639936,0.4843308071219781,0.4737885350462223,0.7391535802039633,1.0,0.4745557135080181,0.0
195,2021-03-15,569.5499877999999,1,0.12309213932929496,0.04305479404874624,0.5901807204865008,0.041405353943639936,0.4843308071219781,0.4737885350462223,0.7750561590577085,1.0,0.4745557135080181,0.0
196,2021-03-16,560.8400268999999,-1,0.12309213932929496,0.04305479404874624,0.5901807204865008,0.041405353943639936,0.4843308071219781,0.4737885350462223,0.5372632369865495,1.0,0.4745557135080181,0.0
197,2021-03-17,566.4400024,1,0.12309213932929496,0.04305479404874624,0.5901807204865008,0.041405353943639936,0.4843308071219781,0.4737885350462223,0.6058742782308167,1.0,0.4745557135080181,0.0
198,2021-03-18,570.0499877999999,1,0.12309213932929496,0.04305479404874624,0.5901807204865008,0.041405353943639936,0.4843308071219781,0.4737885350462223,0.4682884965737341,1.0,0.4745557135080181,0.0
199,2021-03-19,568.9299927000001,0,0.12309213932929496,0.04305479404874624,0.5901807204865008,0.041405353943639936,0.4843308071219781,0.4737885350462223,0.6136250335614921,1.0,0.4745557135080181,0.0
200,2021-03-20,572.6199951,1,0.12309213932929496,0.04305479404874624,0.5901807204865008,0.041405353943639936,0.4843308071219781,0.4737885350462223,0.6227883284744311,1.0,0.4745557135080181,0.0
201,2021-03-21,576.3099976,1,0.12309213932929496,0.04305479404874624,0.5901807204865008,0.041405353943639936,0.4843308071219781,0.4737885350462223,0.6319516233873701,1.0,0.4745557135080181,0.0
202,2021-03-22,580.0,1,0.12309213932929496,0.04305479404874624,0.5901807204865008,0.041405353943639936,0.4843308071219781,0.4737885350462223,0.6411149187097691,1.0,0.4745557135080181,0.0
203,2021-03-23,571.0,-1,0.12309213932929496,0.04305479404874624,0.5901807204865008,0.041405353943639936,0.4843308071219781,0.4737885350462223,0.6499681803303418,1.0,0.4745557135080181,0.0
204,2021-03-24,559.3800049,-1,0.12309213932929496,0.04305479404874624,0.5901807204865008,0.041405353943639936,0.4843308071219781,0.4737885350462223,0.35328777892545865,1.0,0.4745557135080181,0.0
205,2021-03-25,559.0599976,0,0.12309213932929496,0.04305479404874624,0.5901807204865008,0.041405353943639936,0.4843308071219781,0.4737885350462223,0.2811821885344513,1.0,0.4745557135080181,0.0
206,2021-03-26,578.5900268999999,1,0.12309213932929496,0.04305479404874624,0.5901807204865008,0.041405353943639936,0.4843308071219781,0.4737885350462223,0.4474254858348042,1.0,0.4745557135080181,0.0
207,2021-03-27,575.7400106,-1,0.12309213932929496,0.04305479404874624,0.5901807204865008,0.041405353943639936,0.4843308071219781,0.4737885350462223,0.3940885292881147,1.0,0.4745557135080181,0.0
208,2021-03-28,572.8899943,-1,0.12309213932929496,0.04305479404874624,0.5901807204865008,0.041405353943639936,0.4843308071219781,0.4737885350462223,0.3407515731508853,1.0,0.4745557135080181,0.0
209,2021-03-29,570.039978,-1,0.12309213932929496,0.04305479404874624,0.5901807204865008,0.041405353943639936,0.4843308071219781,0.4737885350462223,0.2874146166041958,1.0,0.4745557135080181,0.0
210,2021-03-30,564.1500244,-1,0.12309213932929496,0.04305479404874624,0.5901807204865008,0.041405353943639936,0.4843308071219781,0.4737885350462223,0.3418488792986585,1.0,0.4745557135080181,0.0
211,2021-03-31,571.1699829,1,0.638439715211486,0.8590595692177596,1.0,0.11557511351846267,1.0,0.0,0.4787305899648618,0.0,1.0000000000000004,0.01680173358246614
212,2021-04-01,579.9099731000001,1,0.638439715211486,0.8590595692177596,1.0,0.11557511351846267,1.0,0.0,0.5320203136615829,0.0,1.0000000000000004,0.01680173358246614
213,2021-04-02,580.6324768,0,0.638439715211486,0.8590595692177596,1.0,0.11557511351846267,1.0,0.0,0.4950508867523522,0.0,1.0000000000000004,0.01680173358246614
214,2021-04-03,581.3549805,0,0.638439715211486,0.8590595692177596,1.0,0.11557511351846267,1.0,0.0,0.4580814598431214,0.0,1.0000000000000004,0.01680173358246614
215,2021-04-04,582.0774841,0,0.638439715211486,0.8590595692177596,1.0,0.11557511351846267,1.0,0.0,0.42111203293389055,0.0,1.0000000000000004,0.01680173358246614
216,2021-04-05,582.7999877999999,0,0.638439715211486,0.8590595692177596,1.0,0.11557511351846267,1.0,0.0,0.38414260602465977,0.0,1.0000000000000004,0.01680173358246614
217,2021-04-06,587.5499877999999,1,0.638439715211486,0.8590595692177596,1.0,0.11557511351846267,1.0,0.0,0.5610894430742861,0.0,1.0000000000000004,0.01680173358246614
218,2021-04-07,576.6400146000001,-1,0.638439715211486,0.8590595692177596,1.0,0.11557511351846267,1.0,0.0,0.4887138297757682,0.0,1.0000000000000004,0.01680173358246614
219,2021-04-08,592.2299805,1,0.638439715211486,0.8590595692177596,1.0,0.11557511351846267,1.0,0.0,0.5030043911203909,0.0,1.0000000000000004,0.01680173358246614
220,2021-04-09,602.5700072999999,1,0.638439715211486,0.8590595692177596,1.0,0.11557511351846267,1.0,0.0,0.4923265949408525,0.0,1.0000000000000004,0.01680173358246614
221,2021-04-10,603.0433349,0,0.638439715211486,0.8590595692177596,1.0,0.11557511351846267,1.0,0.0,0.48804659872088896,0.0,1.0000000000000004,0.01680173358246614
222,2021-04-11,603.5166626,0,0.638439715211486,0.8590595692177596,1.0,0.11557511351846267,1.0,0.0,0.4837666025009256,0.0,1.0000000000000004,0.01680173358246614
223,2021-04-12,603.9899902000001,0,0.638439715211486,0.8590595692177596,1.0,0.11557511351846267,1.0,0.0,0.4794866062809621,0.0,1.0000000000000004,0.01680173358246614
224,2021-04-13,614.8499756,1,0.638439715211486,0.8590595692177596,1.0,0.11557511351846267,1.0,0.0,0.5002268580427393,0.0,1.0000000000000004,0.01680173358246614
225,2021-04-14,612.1099853999999,-1,0.638439715211486,0.8590595692177596,1.0,0.11557511351846267,1.0,0.0,0.5705513940237597,0.0,1.0000000000000004,0.01680173358246614
226,2021-04-15,624.789978,1,0.638439715211486,0.8590595692177596,1.0,0.11557511351846267,1.0,0.0,0.4950261434934211,0.0,1.0000000000000004,0.01680173358246614
227,2021-04-16,626.1199951,0,0.638439715211486,0.8590595692177596,1.0,0.11557511351846267,1.0,0.0,0.4802838343375868,0.0,1.0000000000000004,0.01680173358246614
228,2021-04-17,627.2766723999999,0,0.638439715211486,0.8590595692177596,1.0,0.11557511351846267,1.0,0.0,0.4888450436926628,0.0,1.0000000000000004,0.01680173358246614
229,2021-04-18,628.4333496,0,0.638439715211486,0.8590595692177596,1.0,0.11557511351846267,1.0,0.0,0.4974062526382788,0.0,1.0000000000000004,0.01680173358246614
230,2021-04-19,629.5900268999999,0,0.638439715211486,0.8590595692177596,1.0,0.11557511351846267,1.0,0.0,0.5059674619933549,0.0,1.0000000000000004,0.01680173358246614
231,2021-04-20,628.2999877999999,0,0.638439715211486,0.8590595692177596,1.0,0.11557511351846267,1.0,0.0,0.4203807398131809,0.0,1.0000000000000004,0.01680173358246614
232,2021-04-21,634.3099976,1,0.638439715211486,0.8590595692177596,1.0,0.11557511351846267,1.0,0.0,0.4562855592320997,0.0,1.0000000000000004,0.01680173358246614
233,2021-04-22,639.7299805,1,0.638439715211486,0.8590595692177596,1.0,0.11557511351846267,1.0,0.0,0.4471777273153256,0.0,1.0000000000000004,0.01680173358246614
234,2021-04-23,640.4199829,0,0.638439715211486,0.8590595692177596,1.0,0.11557511351846267,1.0,0.0,0.4530491918188472,0.0,1.0000000000000004,0.01680173358246614
235,2021-04-24,643.0599976,1,0.638439715211486,0.8590595692177596,1.0,0.11557511351846267,1.0,0.0,0.4540692639817353,0.0,1.0000000000000004,0.01680173358246614
236,2021-04-25,645.7000122000001,1,0.638439715211486,0.8590595692177596,1.0,0.11557511351846267,1.0,0.0,0.4550893361446236,0.0,1.0000000000000004,0.01680173358246614
237,2021-04-26,648.3400268999999,1,0.638439715211486,0.8590595692177596,1.0,0.11557511351846267,1.0,0.0,0.4561094083075117,0.0,1.0000000000000004,0.01680173358246614
238,2021-04-27,648.7199707000001,0,0.638439715211486,0.8590595692177596,1.0,0.11557511351846267,1.0,0.0,0.4898349239122698,0.0,1.0000000000000004,0.01680173358246614
239,2021-04-28,649.039978,0,0.638439715211486,0.8590595692177596,1.0,0.11557511351846267,1.0,0.0,0.4310501707247196,0.0,1.0000000000000004,0.01680173358246614
240,2021-04-29,640.7299805,-1,0.638439715211486,0.8590595692177596,1.0,0.11557511351846267,1.0,0.0,0.2602307434415289,0.0,1.0000000000000004,0.01680173358246614
241,2021-04-30,630.1300049,-1,0.638439715211486,0.8590595692177596,1.0,0.11557511351846267,1.0,0.0,0.18644644439835945,0.0,1.0000000000000004,0.01680173358246614
242,2021-05-01,623.4200033,-1,0.638439715211486,0.8590595692177596,1.0,0.11557511351846267,1.0,0.0,0.12881121497470988,0.0,1.0000000000000004,0.01680173358246614
243,2021-05-02,616.7100015999999,-1,0.638439715211486,0.8590595692177596,1.0,0.11557511351846267,1.0,0.0,0.07117598514160034,0.0,1.0000000000000004,0.01680173358246614
244,2021-05-03,610.0,-1,0.638439715211486,0.8590595692177596,1.0,0.11557511351846267,1.0,0.0,0.01354075571795078,0.0,1.0000000000000004,0.01680173358246614
245,2021-05-04,598.0999756,-1,0.638439715211486,0.8590595692177596,1.0,0.11557511351846267,1.0,0.0,0.006232629114609283,0.0,1.0000000000000004,0.01680173358246614
246,2021-05-05,601.3699951,1,0.638439715211486,0.8590595692177596,1.0,0.11557511351846267,1.0,0.0,0.05579187976777435,0.0,1.0000000000000004,0.01680173358246614
247,2021-05-06,602.1699829,0,0.638439715211486,0.8590595692177596,1.0,0.11557511351846267,1.0,0.0,0.09863173852238204,0.0,1.0000000000000004,0.01680173358246614
248,2021-05-07,608.0100097999999,1,0.638439715211486,0.8590595692177596,1.0,0.11557511351846267,1.0,0.0,0.24485594755048534,0.0,1.0000000000000004,0.01680173358246614
249,2021-05-08,606.5566812999999,0,0.638439715211486,0.8590595692177596,1.0,0.11557511351846267,1.0,0.0,0.3103485958184383,0.0,1.0000000000000004,0.01680173358246614
250,2021-05-09,605.1033529,0,0.638439715211486,0.8590595692177596,1.0,0.11557511351846267,1.0,0.0,0.3758412440863912,0.0,1.0000000000000004,0.01680173358246614
251,2021-05-10,603.6500244,0,0.638439715211486,0.8590595692177596,1.0,0.11557511351846267,1.0,0.0,0.44133389194488415,0.0,1.0000000000000004,0.01680173358246614
252,2021-05-11,596.3800049,-1,0.638439715211486,0.8590595692177596,1.0,0.11557511351846267,1.0,0.0,0.5729524486859576,0.0,1.0000000000000004,0.01680173358246614
253,2021-05-12,583.8900146000001,-1,0.638439715211486,0.8590595692177596,1.0,0.11557511351846267,1.0,0.0,0.3576418317206313,0.0,1.0000000000000004,0.01680173358246614
254,2021-05-13,590.9699707000001,1,0.638439715211486,0.8590595692177596,1.0,0.11557511351846267,1.0,0.0,0.5504447116094576,0.0,1.0000000000000004,0.01680173358246614
255,2021-05-14,600.75,1,0.638439715211486,0.8590595692177596,1.0,0.11557511351846267,1.0,0.0,0.5257532477317711,0.0,1.0000000000000004,0.01680173358246614
256,2021-05-15,597.0799967,-1,0.638439715211486,0.8590595692177596,1.0,0.11557511351846267,1.0,0.0,0.5501926697288166,0.0,1.0000000000000004,0.01680173358246614
257,2021-05-16,593.4099934999999,-1,0.638439715211486,0.8590595692177596,1.0,0.11557511351846267,1.0,0.0,0.5746320917258622,0.0,1.0000000000000004,0.01680173358246614
258,2021-05-17,589.7399902000001,-1,0.638439715211486,0.8590595692177596,1.0,0.11557511351846267,1.0,0.0,0.5990715137229077,0.0,1.0000000000000004,0.01680173358246614
259,2021-05-18,588.1500244,0,0.638439715211486,0.8590595692177596,1.0,0.11557511351846267,1.0,0.0,0.6970765679678791,0.0,1.0000000000000004,0.01680173358246614
260,2021-05-19,588.6300049,0,0.638439715211486,0.8590595692177596,1.0,0.11557511351846267,1.0,0.0,1.0,0.0,1.0000000000000004,0.01680173358246614
261,2021-05-20,598.3200072999999,1,0.638439715211486,0.8590595692177596,1.0,0.11557511351846267,1.0,0.0,0.7900402121749377,0.0,1.0000000000000004,0.01680173358246614
262,2021-05-21,594.7399902000001,-1,0.638439715211486,0.8590595692177596,1.0,0.11557511351846267,1.0,0.0,0.4674719956439088,0.0,1.0000000000000004,0.01680173358246614
263,2021-05-22,594.1799927000001,0,0.638439715211486,0.8590595692177596,1.0,0.11557511351846267,1.0,0.0,0.5121582463422645,0.0,1.0000000000000004,0.01680173358246614
264,2021-05-23,593.6199951,0,0.638439715211486,0.8590595692177596,1.0,0.11557511351846267,1.0,0.0,0.5568444970406199,0.0,1.0000000000000004,0.01680173358246614
265,2021-05-24,593.0599976,0,0.638439715211486,0.8590595692177596,1.0,0.11557511351846267,1.0,0.0,0.6015307477389755,0.0,1.0000000000000004,0.01680173358246614
266,2021-05-25,592.9299927000001,0,0.638439715211486,0.8590595692177596,1.0,0.11557511351846267,1.0,0.0,0.5726998622235038,0.0,1.0000000000000004,0.01680173358246614
267,2021-05-26,591.5700072999999,0,0.638439715211486,0.8590595692177596,1.0,0.11557511351846267,1.0,0.0,0.5529297768197026,0.0,1.0000000000000004,0.01680173358246614
268,2021-05-27,598.5700072999999,1,0.638439715211486,0.8590595692177596,1.0,0.11557511351846267,1.0,0.0,0.4357264963908709,0.0,1.0000000000000004,0.01680173358246614
269,2021-05-28,602.3699951,1,0.638439715211486,0.8590595692177596,1.0,0.11557511351846267,1.0,0.0,0.6802892046512911,0.0,1.0000000000000004,0.01680173358246614
270,2021-05-29,597.1425017999999,-1,0.638439715211486,0.8590595692177596,1.0,0.11557511351846267,1.0,0.0,0.5963483884629758,0.0,1.0000000000000004,0.01680173358246614
271,2021-05-30,591.9150086,-1,0.638439715211486,0.8590595692177596,1.0,0.11557511351846267,1.0,0.0,0.5124075722746605,0.0,1.0000000000000004,0.01680173358246614
272,2021-05-31,586.6875153,-1,0.638439715211486,0.8590595692177596,1.0,0.11557511351846267,1.0,0.0,0.4284667560863452,0.0,1.0000000000000004,0.01680173358246614
273,2021-06-01,581.460022,-1,0.638439715211486,0.8590595692177596,1.0,0.11557511351846267,1.0,0.0,0.3445259398980299,0.0,1.0000000000000004,0.01680173358246614
274,2021-06-02,581.3200072999999,0,0.638439715211486,0.8590595692177596,1.0,0.11557511351846267,1.0,0.0,0.31932517942367705,0.0,1.0000000000000004,0.01680173358246614
275,2021-06-03,581.5900268999999,0,0.638439715211486,0.8590595692177596,1.0,0.11557511351846267,1.0,0.0,0.2907559106017149,0.0,1.0000000000000004,0.01680173358246614
276,2021-06-04,581.2800292999999,0,0.638439715211486,0.8590595692177596,1.0,0.11557511351846267,1.0,0.0,0.1515371426444623,0.0,1.0000000000000004,0.01680173358246614
277,2021-06-05,580.7133586,0,0.638439715211486,0.8590595692177596,1.0,0.11557511351846267,1.0,0.0,0.10575860864427357,0.0,1.0000000000000004,0.01680173358246614
278,2021-06-06,580.1466878,0,0.638439715211486,0.8590595692177596,1.0,0.11557511351846267,1.0,0.0,0.059980074644084815,0.0,1.0000000000000004,0.01680173358246614
279,2021-06-07,579.5800171,0,0.638439715211486,0.8590595692177596,1.0,0.11557511351846267,1.0,0.0,0.01420154064389606,0.0,1.0000000000000004,0.01680173358246614
280,2021-06-08,581.6599731000001,1,0.638439715211486,0.8590595692177596,1.0,0.11557511351846267,1.0,0.0,0.5017416516637858,0.0,1.0000000000000004,0.01680173358246614
281,2021-06-09,581.1599731000001,0,0.638439715211486,0.8590595692177596,1.0,0.11557511351846267,1.0,0.0,0.4553230948169077,0.0,1.0000000000000004,0.01680173358246614
282,2021-06-10,602.9699707000001,1,0.638439715211486,0.8590595692177596,1.0,0.11557511351846267,1.0,0.0,0.6220592022160932,0.0,1.0000000000000004,0.01680173358246614
283,2021-06-11,601.6799927000001,0,0.638439715211486,0.8590595692177596,1.0,0.11557511351846267,1.0,0.0,0.6801993400534843,0.0,1.0000000000000004,0.01680173358246614
284,2021-06-12,603.3433227999999,0,0.638439715211486,0.8590595692177596,1.0,0.11557511351846267,1.0,0.0,0.6721287485483486,0.0,1.0000000000000004,0.01680173358246614
285,2021-06-13,605.0066528,0,0.638439715211486,0.8590595692177596,1.0,0.11557511351846267,1.0,0.0,0.6640581570432128,0.0,1.0000000000000004,0.01680173358246614
286,2021-06-14,606.6699829,0,0.638439715211486,0.8590595692177596,1.0,0.11557511351846267,1.0,0.0,0.655987565538077,0.0,1.0000000000000004,0.01680173358246614
287,2021-06-15,609.2700195,1,0.638439715211486,0.8590595692177596,1.0,0.11557511351846267,1.0,0.0,0.6248851834210222,0.0,1.0000000000000004,0.01680173358246614
288,2021-06-16,612.2600097999999,1,0.638439715211486,0.8590595692177596,1.0,0.11557511351846267,1.0,0.0,0.6204108263614557,0.0,1.0000000000000004,0.01680173358246614
289,2021-06-17,617.5999756,1,0.638439715211486,0.8590595692177596,1.0,0.11557511351846267,1.0,0.0,0.5637610619501275,0.0,1.0000000000000004,0.01680173358246614
290,2021-06-18,622.7999877999999,1,0.638439715211486,0.8590595692177596,1.0,0.11557511351846267,1.0,0.0,0.61677623534001,0.0,1.0000000000000004,0.01680173358246614
291,2021-06-19,623.7566528,0,0.638439715211486,0.8590595692177596,1.0,0.11557511351846267,1.0,0.0,0.6181109721974353,0.0,1.0000000000000004,0.01680173358246614
292,2021-06-20,624.7133179,0,0.638439715211486,0.8590595692177596,1.0,0.11557511351846267,1.0,0.0,0.6194457090548603,0.0,1.0000000000000004,0.01680173358246614
293,2021-06-21,625.6699829,0,0.638439715211486,0.8590595692177596,1.0,0.11557511351846267,1.0,0.0,0.6207804455028254,0.0,1.0000000000000004,0.01680173358246614
294,2021-06-22,624.8200072999999,0,0.638439715211486,0.8590595692177596,1.0,0.11557511351846267,1.0,0.0,0.42801038137702296,0.0,1.0000000000000004,0.01680173358246614
295,2021-06-23,625.8499756,0,0.638439715211486,0.8590595692177596,1.0,0.11557511351846267,1.0,0.0,0.4232601756129269,0.0,1.0000000000000004,0.01680173358246614
296,2021-06-24,631.9000244,1,0.638439715211486,0.8590595692177596,1.0,0.11557511351846267,1.0,0.0,0.4205106483715643,0.0,1.0000000000000004,0.01680173358246614
297,2021-06-25,633.5599976,0,0.638439715211486,0.8590595692177596,1.0,0.11557511351846267,1.0,0.0,0.410772507637373,0.0,1.0000000000000004,0.01680173358246614
