,Report Date,Stock price,Y_boolean,(Dividends + Share Buyback) / FCF,Asset Turnover,CapEx / (Depr + Amor),Dividends / FCF,Dummy_Dividends,Interest Coverage,Log Revenue,R&D / Revenue,Return on Assets,Return on Research Capital,s_diff,tweet_subjectivity
147,2021-07-26,199.9088287,-1,1.0,0.3642801819385984,0.0,1.0,0.0,1.0,0.42988367380380055,0.1221759363147088,0.9999999999999998,0.8780551696720331,0.29267333109108634,0.27244863712993794
148,2021-07-27,200.9540405,1,1.0,0.3642801819385984,0.0,1.0,0.0,1.0,0.42988367380380055,0.1221759363147088,0.9999999999999998,0.8780551696720331,0.3997504115493956,0.280165002253836
149,2021-07-28,202.347702,1,1.0,0.3642801819385984,0.0,1.0,0.0,1.0,0.42988367380380055,0.1221759363147088,0.9999999999999998,0.8780551696720331,0.3119830286349688,0.19644938129180775
150,2021-07-29,203.1938324,1,1.0,0.3642801819385984,0.0,1.0,0.0,1.0,0.42988367380380055,0.1221759363147088,0.9999999999999998,0.8780551696720331,0.453106658641053,0.2578562533219002
151,2021-07-30,201.780304,-1,1.0,0.3642801819385984,0.0,1.0,0.0,1.0,0.42988367380380055,0.1221759363147088,0.9999999999999998,0.8780551696720331,0.6217761291099624,0.4950053864083026
152,2021-07-31,201.5845286,0,1.0,0.3642801819385984,0.0,1.0,0.0,1.0,0.42988367380380055,0.1221759363147088,0.9999999999999998,0.8780551696720331,0.3407928870805999,0.43711384691519184
153,2021-08-01,201.38875330000002,0,1.0,0.3642801819385984,0.0,1.0,0.0,1.0,0.42988367380380055,0.1221759363147088,0.9999999999999998,0.8780551696720331,0.4802656429590069,0.5339798390353914
154,2021-08-02,201.19297790000002,0,1.0,0.3642801819385984,0.0,1.0,0.0,1.0,0.42988367380380055,0.1221759363147088,0.9999999999999998,0.8780551696720331,0.25212346510538985,0.3744040643750681
155,2021-08-03,203.17395019999998,1,1.0,0.3642801819385984,0.0,1.0,0.0,1.0,0.42988367380380055,0.1221759363147088,0.9999999999999998,0.8780551696720331,0.3271288948929759,0.3041419475497764
156,2021-08-04,203.8608093,1,1.0,0.3642801819385984,0.0,1.0,0.0,1.0,0.42988367380380055,0.1221759363147088,0.9999999999999998,0.8780551696720331,0.37487480598249373,0.2858010594134126
157,2021-08-05,202.91511540000002,-1,1.0,0.3642801819385984,0.0,1.0,0.0,1.0,0.42988367380380055,0.1221759363147088,0.9999999999999998,0.8780551696720331,0.4880703913551115,0.3857731674159552
158,2021-08-06,200.96401980000002,-1,1.0,0.3642801819385984,0.0,1.0,0.0,1.0,0.42988367380380055,0.1221759363147088,0.9999999999999998,0.8780551696720331,0.424081793002474,0.4201356579586304
159,2021-08-07,200.247284,-1,1.0,0.3642801819385984,0.0,1.0,0.0,1.0,0.42988367380380055,0.1221759363147088,0.9999999999999998,0.8780551696720331,0.3974978289901617,0.4258009942771346
160,2021-08-08,199.5305481,-1,1.0,0.3642801819385984,0.0,1.0,0.0,1.0,0.42988367380380055,0.1221759363147088,0.9999999999999998,0.8780551696720331,0.3849249141128975,0.4176824890324782
161,2021-08-09,198.81381230000002,-1,1.0,0.3642801819385984,0.0,1.0,0.0,1.0,0.42988367380380055,0.1221759363147088,0.9999999999999998,0.8780551696720331,0.456322293916037,0.4877039795813048
162,2021-08-10,197.8581696,-1,1.0,0.3642801819385984,0.0,1.0,0.0,1.0,0.42988367380380055,0.1221759363147088,0.9999999999999998,0.8780551696720331,0.3694700609267566,0.4620922986684901
163,2021-08-11,196.51431269999998,-1,1.0,0.3642801819385984,0.0,1.0,0.0,1.0,0.42988367380380055,0.1221759363147088,0.9999999999999998,0.8780551696720331,0.39653276589897296,0.4667677646029609
164,2021-08-12,198.9332733,1,1.0,0.3642801819385984,0.0,1.0,0.0,1.0,0.42988367380380055,0.1221759363147088,0.9999999999999998,0.8780551696720331,0.3063834433068853,0.3711395627980663
165,2021-08-13,200.5658264,1,1.0,0.3642801819385984,0.0,1.0,0.0,1.0,0.42988367380380055,0.1221759363147088,0.9999999999999998,0.8780551696720331,0.3276089854155937,0.3014749145116511
166,2021-08-14,201.6608378,1,1.0,0.3642801819385984,0.0,1.0,0.0,1.0,0.42988367380380055,0.1221759363147088,0.9999999999999998,0.8780551696720331,0.4871944240618508,0.4010959460185917
167,2021-08-15,202.75584919999997,1,1.0,0.3642801819385984,0.0,1.0,0.0,1.0,0.42988367380380055,0.1221759363147088,0.9999999999999998,0.8780551696720331,0.4928722020947977,0.5104753247495784
168,2021-08-16,203.8508606,1,1.0,0.3642801819385984,0.0,1.0,0.0,1.0,0.42988367380380055,0.1221759363147088,0.9999999999999998,0.8780551696720331,0.2700185815080775,0.37235717695029796
169,2021-08-17,205.6626129,1,1.0,0.3642801819385984,0.0,1.0,0.0,1.0,0.42988367380380055,0.1221759363147088,0.9999999999999998,0.8780551696720331,0.3804857156383957,0.35960778793461445
170,2021-08-18,202.40744019999997,-1,1.0,0.3642801819385984,0.0,1.0,0.0,1.0,0.42988367380380055,0.1221759363147088,0.9999999999999998,0.8780551696720331,0.27866879029867697,0.23775674197666816
171,2021-08-19,205.5033264,1,1.0,0.3642801819385984,0.0,1.0,0.0,1.0,0.42988367380380055,0.1221759363147088,0.9999999999999998,0.8780551696720331,0.5155904411287232,0.36421907453170377
172,2021-08-20,206.11056519999997,0,1.0,0.3642801819385984,0.0,1.0,0.0,1.0,0.42988367380380055,0.1221759363147088,0.9999999999999998,0.8780551696720331,0.4695232488535382,0.4471197602438157
173,2021-08-21,205.9181061,0,1.0,0.3642801819385984,0.0,1.0,0.0,1.0,0.42988367380380055,0.1221759363147088,0.9999999999999998,0.8780551696720331,0.3597601180108169,0.411127439408888
174,2021-08-22,205.725647,0,1.0,0.3642801819385984,0.0,1.0,0.0,1.0,0.42988367380380055,0.1221759363147088,0.9999999999999998,0.8780551696720331,0.3709629846885651,0.3878087565110646
175,2021-08-23,205.5331879,0,1.0,0.3642801819385984,0.0,1.0,0.0,1.0,0.42988367380380055,0.1221759363147088,0.9999999999999998,0.8780551696720331,0.2352746463816703,0.21775591611299827
176,2021-08-24,204.059906,-1,1.0,0.3642801819385984,0.0,1.0,0.0,1.0,0.42988367380380055,0.1221759363147088,0.9999999999999998,0.8780551696720331,0.4564976232693485,0.2831067897613653
177,2021-08-25,203.5024414,0,1.0,0.3642801819385984,0.0,1.0,0.0,1.0,0.42988367380380055,0.1221759363147088,0.9999999999999998,0.8780551696720331,0.5154011497162048,0.4114902806420653
178,2021-08-26,203.0943146,0,1.0,0.3642801819385984,0.0,1.0,0.0,1.0,0.42988367380380055,0.1221759363147088,0.9999999999999998,0.8780551696720331,0.4093951486043079,0.430127828336798
179,2021-08-27,202.8952179,0,1.0,0.3642801819385984,0.0,1.0,0.0,1.0,0.42988367380380055,0.1221759363147088,0.9999999999999998,0.8780551696720331,0.3692296617362157,0.40475068627300814
180,2021-08-28,203.5820821,1,1.0,0.3642801819385984,0.0,1.0,0.0,1.0,0.42988367380380055,0.1221759363147088,0.9999999999999998,0.8780551696720331,0.4651319330444752,0.484054136609994
181,2021-08-29,204.2689463,1,1.0,0.3642801819385984,0.0,1.0,0.0,1.0,0.42988367380380055,0.1221759363147088,0.9999999999999998,0.8780551696720331,0.4725600389484708,0.5738599271687956
182,2021-08-30,204.95581049999998,1,1.0,0.3642801819385984,0.0,1.0,0.0,1.0,0.42988367380380055,0.1221759363147088,0.9999999999999998,0.8780551696720331,0.15183183774681125,0.2964978997772221
183,2021-08-31,203.6318512,-1,1.0,0.3642801819385984,0.0,1.0,0.0,1.0,0.42988367380380055,0.1221759363147088,0.9999999999999998,0.8780551696720331,0.5269214855358384,0.43758153343101336
184,2021-09-01,205.5033264,1,1.0,0.3642801819385984,0.0,1.0,0.0,1.0,0.42988367380380055,0.1221759363147088,0.9999999999999998,0.8780551696720331,0.4655556651761296,0.51825771071797
185,2021-09-02,208.2707214,1,1.0,0.3642801819385984,0.0,1.0,0.0,1.0,0.42988367380380055,0.1221759363147088,0.9999999999999998,0.8780551696720331,0.3550731071355073,0.4760806359777496
186,2021-09-03,208.7385712,0,1.0,0.3642801819385984,0.0,1.0,0.0,1.0,0.42988367380380055,0.1221759363147088,0.9999999999999998,0.8780551696720331,0.3700524962176766,0.4512197753095952
187,2021-09-04,208.27070619999998,0,1.0,0.3642801819385984,0.0,1.0,0.0,1.0,0.42988367380380055,0.1221759363147088,0.9999999999999998,0.8780551696720331,0.262746302156088,0.3077991163419567
188,2021-09-05,207.8028412,0,1.0,0.3642801819385984,0.0,1.0,0.0,1.0,0.42988367380380055,0.1221759363147088,0.9999999999999998,0.8780551696720331,0.5130192840096023,0.4348275313998076
189,2021-09-06,207.3349762,0,1.0,0.3642801819385984,0.0,1.0,0.0,1.0,0.42988367380380055,0.1221759363147088,0.9999999999999998,0.8780551696720331,0.3593014297915835,0.39848207544123904
190,2021-09-07,206.86711119999998,0,1.0,0.3642801819385984,0.0,1.0,0.0,1.0,0.42988367380380055,0.1221759363147088,0.9999999999999998,0.8780551696720331,0.5524538394784734,0.5725176856051202
191,2021-09-08,208.38020319999998,1,1.0,0.3642801819385984,0.0,1.0,0.0,1.0,0.42988367380380055,0.1221759363147088,0.9999999999999998,0.8780551696720331,0.2335929481617894,0.3895322222129747
192,2021-09-09,205.0852356,-1,1.0,0.3642801819385984,0.0,1.0,0.0,1.0,0.42988367380380055,0.1221759363147088,0.9999999999999998,0.8780551696720331,0.4836758168182054,0.4885071179275826
193,2021-09-10,206.060791,1,1.0,0.3642801819385984,0.0,1.0,0.0,1.0,0.42988367380380055,0.1221759363147088,0.9999999999999998,0.8780551696720331,0.4625857814699211,0.56726756491202
194,2021-09-11,205.3971507,-1,1.0,0.3642801819385984,0.0,1.0,0.0,1.0,0.42988367380380055,0.1221759363147088,0.9999999999999998,0.8780551696720331,0.25731568850425623,0.4118983151938855
195,2021-09-12,204.7335103,-1,1.0,0.3642801819385984,0.0,1.0,0.0,1.0,0.42988367380380055,0.1221759363147088,0.9999999999999998,0.8780551696720331,0.4234346516707884,0.44586861297081226
196,2021-09-13,204.06987,-1,1.0,0.3642801819385984,0.0,1.0,0.0,1.0,0.42988367380380055,0.1221759363147088,0.9999999999999998,0.8780551696720331,0.3657797607633749,0.4165422423034952
197,2021-09-14,202.6264343,-1,1.0,0.3642801819385984,0.0,1.0,0.0,1.0,0.42988367380380055,0.1221759363147088,0.9999999999999998,0.8780551696720331,0.3403629346638727,0.3597128503381839
198,2021-09-15,203.0345764,0,1.0,0.3642801819385984,0.0,1.0,0.0,1.0,0.42988367380380055,0.1221759363147088,0.9999999999999998,0.8780551696720331,0.6839021321102043,0.6723277972724224
199,2021-09-16,201.8499756,-1,1.0,0.3642801819385984,0.0,1.0,0.0,1.0,0.42988367380380055,0.1221759363147088,0.9999999999999998,0.8780551696720331,0.16467767653683665,0.4012855649605105
200,2021-09-17,197.5894012,-1,1.0,0.3642801819385984,0.0,1.0,0.0,1.0,0.42988367380380055,0.1221759363147088,0.9999999999999998,0.8780551696720331,0.3359134275720093,0.3399159814390562
201,2021-09-18,197.63253269999998,0,1.0,0.3642801819385984,0.0,1.0,0.0,1.0,0.42988367380380055,0.1221759363147088,0.9999999999999998,0.8780551696720331,0.5125252292374161,0.4678875054667233
202,2021-09-19,197.67566430000002,0,1.0,0.3642801819385984,0.0,1.0,0.0,1.0,0.42988367380380055,0.1221759363147088,0.9999999999999998,0.8780551696720331,0.4818376993765643,0.5675290830464621
203,2021-09-20,197.7187958,0,1.0,0.3642801819385984,0.0,1.0,0.0,1.0,0.42988367380380055,0.1221759363147088,0.9999999999999998,0.8780551696720331,0.323743177439915,0.4885984856297916
204,2021-09-21,200.0979614,1,1.0,0.3642801819385984,0.0,1.0,0.0,1.0,0.42988367380380055,0.1221759363147088,0.9999999999999998,0.8780551696720331,0.3218840589366371,0.4096353602818201
205,2021-09-22,200.4364319,0,1.0,0.3642801819385984,0.0,1.0,0.0,1.0,0.42988367380380055,0.1221759363147088,0.9999999999999998,0.8780551696720331,0.4776745961947283,0.5027585093007971
206,2021-09-23,203.78117369999998,1,1.0,0.3642801819385984,0.0,1.0,0.0,1.0,0.42988367380380055,0.1221759363147088,0.9999999999999998,0.8780551696720331,0.4884869535654598,0.6110725480222237
207,2021-09-24,203.8010712,0,1.0,0.3642801819385984,0.0,1.0,0.0,1.0,0.42988367380380055,0.1221759363147088,0.9999999999999998,0.8780551696720331,0.21941215964811786,0.40921288316767207
208,2021-09-25,201.5015615,-1,1.0,0.3642801819385984,0.0,1.0,0.0,1.0,0.42988367380380055,0.1221759363147088,0.9999999999999998,0.8780551696720331,0.5309995995552522,0.5604950968264846
209,2021-09-26,199.20205180000002,-1,1.0,0.3642801819385984,0.0,1.0,0.0,1.0,0.42988367380380055,0.1221759363147088,0.9999999999999998,0.8780551696720331,0.3092904229790222,0.4651520391293724
210,2021-09-27,196.90254209999998,-1,1.0,0.3642801819385984,0.0,1.0,0.0,1.0,0.42988367380380055,0.1221759363147088,0.9999999999999998,0.8780551696720331,0.3059798146769521,0.369127583593265
211,2021-09-28,191.89535519999998,-1,1.0,0.3642801819385984,0.0,1.0,0.0,1.0,0.42988367380380055,0.1221759363147088,0.9999999999999998,0.8780551696720331,0.3518403291410097,0.32557835285069503
212,2021-09-29,194.1052856,1,1.0,0.3642801819385984,0.0,1.0,0.0,1.0,0.42988367380380055,0.1221759363147088,0.9999999999999998,0.8780551696720331,0.4161645859411227,0.35083034480451536
213,2021-09-30,193.25914,-1,0.7971792573639394,0.5527663858303971,0.43964285670426173,0.7753900319244731,0.0,0.8764176231487739,0.8027719120019583,0.0,0.7081257895938784,0.9999999999999996,0.4267718050311887,0.3876473069988973
214,2021-10-01,195.2998352,1,0.7971792573639394,0.5527663858303971,0.43964285670426173,0.7753900319244731,0.0,0.8764176231487739,0.8027719120019583,0.0,0.7081257895938784,0.9999999999999996,0.4825292626300173,0.4853155287740916
215,2021-10-02,194.470281,-1,0.7971792573639394,0.5527663858303971,0.43964285670426173,0.7753900319244731,0.0,0.8764176231487739,0.8027719120019583,0.0,0.7081257895938784,0.9999999999999996,0.4310503342828832,0.5286791291665658
216,2021-10-03,193.6407267,-1,0.7971792573639394,0.5527663858303971,0.43964285670426173,0.7753900319244731,0.0,0.8764176231487739,0.8027719120019583,0.0,0.7081257895938784,0.9999999999999996,0.18445901106914167,0.2925056168982483
217,2021-10-04,192.8111725,-1,0.7971792573639394,0.5527663858303971,0.43964285670426173,0.7753900319244731,0.0,0.8764176231487739,0.8027719120019583,0.0,0.7081257895938784,0.9999999999999996,0.5666814043343569,0.4750014323949974
218,2021-10-05,195.5686035,1,0.7971792573639394,0.5527663858303971,0.43964285670426173,0.7753900319244731,0.0,0.8764176231487739,0.8027719120019583,0.0,0.7081257895938784,0.9999999999999996,0.15686115244971438,0.2122617434577143
219,2021-10-06,194.8916931,-1,0.7971792573639394,0.5527663858303971,0.43964285670426173,0.7753900319244731,0.0,0.8764176231487739,0.8027719120019583,0.0,0.7081257895938784,0.9999999999999996,0.6172630096096977,0.4408594321732928
220,2021-10-07,198.1070251,1,0.7971792573639394,0.5527663858303971,0.43964285670426173,0.7753900319244731,0.0,0.8764176231487739,0.8027719120019583,0.0,0.7081257895938784,0.9999999999999996,0.3689553338710895,0.4150858031743323
221,2021-10-08,196.9821625,-1,0.7971792573639394,0.5527663858303971,0.43964285670426173,0.7753900319244731,0.0,0.8764176231487739,0.8027719120019583,0.0,0.7081257895938784,0.9999999999999996,0.3746776260599232,0.39579567843313335
222,2021-10-09,196.905838,0,0.7971792573639394,0.5527663858303971,0.43964285670426173,0.7753900319244731,0.0,0.8764176231487739,0.8027719120019583,0.0,0.7081257895938784,0.9999999999999996,0.3668407503355155,0.3681250960709837
223,2021-10-10,196.82951359999998,0,0.7971792573639394,0.5527663858303971,0.43964285670426173,0.7753900319244731,0.0,0.8764176231487739,0.8027719120019583,0.0,0.7081257895938784,0.9999999999999996,0.6014716360739414,0.5930290673051952
224,2021-10-11,196.7531891,0,0.7971792573639394,0.5527663858303971,0.43964285670426173,0.7753900319244731,0.0,0.8764176231487739,0.8027719120019583,0.0,0.7081257895938784,0.9999999999999996,0.22800968301016916,0.4023298924893571
225,2021-10-12,196.2554626,0,0.7971792573639394,0.5527663858303971,0.43964285670426173,0.7753900319244731,0.0,0.8764176231487739,0.8027719120019583,0.0,0.7081257895938784,0.9999999999999996,0.4370640309830727,0.4510202331372128
226,2021-10-13,196.5640717,0,0.7971792573639394,0.5527663858303971,0.43964285670426173,0.7753900319244731,0.0,0.8764176231487739,0.8027719120019583,0.0,0.7081257895938784,0.9999999999999996,0.29930115118358724,0.34806658841467675
227,2021-10-14,199.4807739,1,0.7971792573639394,0.5527663858303971,0.43964285670426173,0.7753900319244731,0.0,0.8764176231487739,0.8027719120019583,0.0,0.7081257895938784,0.9999999999999996,0.3677449929361809,0.3218224664108904
228,2021-10-15,201.30245969999999,1,0.7971792573639394,0.5527663858303971,0.43964285670426173,0.7753900319244731,0.0,0.8764176231487739,0.8027719120019583,0.0,0.7081257895938784,0.9999999999999996,0.2276048901761889,0.14758417788347564
229,2021-10-16,201.4716898,0,0.7971792573639394,0.5527663858303971,0.43964285670426173,0.7753900319244731,0.0,0.8764176231487739,0.8027719120019583,0.0,0.7081257895938784,0.9999999999999996,0.7606644388850746,0.5128870557449536
230,2021-10-17,201.64092,0,0.7971792573639394,0.5527663858303971,0.43964285670426173,0.7753900319244731,0.0,0.8764176231487739,0.8027719120019583,0.0,0.7081257895938784,0.9999999999999996,0.43284659092628347,0.5586854502000387
231,2021-10-18,201.8101501,0,0.7971792573639394,0.5527663858303971,0.43964285670426173,0.7753900319244731,0.0,0.8764176231487739,0.8027719120019583,0.0,0.7081257895938784,0.9999999999999996,0.37197576422307294,0.535334400201231
232,2021-10-19,203.5124054,1,0.7971792573639394,0.5527663858303971,0.43964285670426173,0.7753900319244731,0.0,0.8764176231487739,0.8027719120019583,0.0,0.7081257895938784,0.9999999999999996,0.26519554499683873,0.3905719339117679
233,2021-10-20,205.3739166,1,0.7971792573639394,0.5527663858303971,0.43964285670426173,0.7753900319244731,0.0,0.8764176231487739,0.8027719120019583,0.0,0.7081257895938784,0.9999999999999996,0.2942881372210407,0.2843160648617409
234,2021-10-21,207.6734467,1,0.7971792573639394,0.5527663858303971,0.43964285670426173,0.7753900319244731,0.0,0.8764176231487739,0.8027719120019583,0.0,0.7081257895938784,0.9999999999999996,0.20395328386036154,0.08773699000355162
235,2021-10-22,207.5639191,0,0.7971792573639394,0.5527663858303971,0.43964285670426173,0.7753900319244731,0.0,0.8764176231487739,0.8027719120019583,0.0,0.7081257895938784,0.9999999999999996,0.8186464832530961,0.5008741328682769
236,2021-10-23,208.56270859999998,1,0.7971792573639394,0.5527663858303971,0.43964285670426173,0.7753900319244731,0.0,0.8764176231487739,0.8027719120019583,0.0,0.7081257895938784,0.9999999999999996,0.20083589952932607,0.2853256852085124
237,2021-10-24,209.561498,1,0.7971792573639394,0.5527663858303971,0.43964285670426173,0.7753900319244731,0.0,0.8764176231487739,0.8027719120019583,0.0,0.7081257895938784,0.9999999999999996,0.33360096822682644,0.22402112538359556
238,2021-10-25,210.5602875,1,0.7971792573639394,0.5527663858303971,0.43964285670426173,0.7753900319244731,0.0,0.8764176231487739,0.8027719120019583,0.0,0.7081257895938784,0.9999999999999996,0.4721154771662914,0.3054658785820381
239,2021-10-26,209.5648193,-1,0.7971792573639394,0.5527663858303971,0.43964285670426173,0.7753900319244731,0.0,0.8764176231487739,0.8027719120019583,0.0,0.7081257895938784,0.9999999999999996,0.3439779333597746,0.2546253974468913
240,2021-10-27,208.6290894,-1,0.7971792573639394,0.5527663858303971,0.43964285670426173,0.7753900319244731,0.0,0.8764176231487739,0.8027719120019583,0.0,0.7081257895938784,0.9999999999999996,0.2959148797683214,0.15509992327187705
241,2021-10-28,211.9578857,1,0.7971792573639394,0.5527663858303971,0.43964285670426173,0.7753900319244731,0.0,0.8764176231487739,0.8027719120019583,0.0,0.7081257895938784,0.9999999999999996,0.6429121248407773,0.4043352454851612
242,2021-10-29,215.4760742,1,0.7971792573639394,0.5527663858303971,0.43964285670426173,0.7753900319244731,0.0,0.8764176231487739,0.8027719120019583,0.0,0.7081257895938784,0.9999999999999996,0.3000530647491042,0.3038463575130055
243,2021-10-30,214.61230980000002,-1,0.7971792573639394,0.5527663858303971,0.43964285670426173,0.7753900319244731,0.0,0.8764176231487739,0.8027719120019583,0.0,0.7081257895938784,0.9999999999999996,0.3396670691090561,0.2485049354602018
244,2021-10-31,213.74854530000002,-1,0.7971792573639394,0.5527663858303971,0.43964285670426173,0.7753900319244731,0.0,0.8764176231487739,0.8027719120019583,0.0,0.7081257895938784,0.9999999999999996,0.4665702184713284,0.3249784557740556
245,2021-11-01,212.88478089999998,-1,0.7971792573639394,0.5527663858303971,0.43964285670426173,0.7753900319244731,0.0,0.8764176231487739,0.8027719120019583,0.0,0.7081257895938784,0.9999999999999996,0.2676964886056022,0.1929995469007939
246,2021-11-02,211.48945619999998,-1,0.7971792573639394,0.5527663858303971,0.43964285670426173,0.7753900319244731,0.0,0.8764176231487739,0.8027719120019583,0.0,0.7081257895938784,0.9999999999999996,0.4653086667385078,0.2666383605311471
247,2021-11-03,210.4230499,-1,0.7971792573639394,0.5527663858303971,0.43964285670426173,0.7753900319244731,0.0,0.8764176231487739,0.8027719120019583,0.0,0.7081257895938784,0.9999999999999996,0.3203622185734853,0.19202277614595345
248,2021-11-04,217.0408173,1,0.7971792573639394,0.5527663858303971,0.43964285670426173,0.7753900319244731,0.0,0.8764176231487739,0.8027719120019583,0.0,0.7081257895938784,0.9999999999999996,0.6560701454919884,0.4580358123275876
249,2021-11-05,216.0042877,-1,0.7971792573639394,0.5527663858303971,0.43964285670426173,0.7753900319244731,0.0,0.8764176231487739,0.8027719120019583,0.0,0.7081257895938784,0.9999999999999996,0.3125117111078051,0.3694907947361688
250,2021-11-06,216.35976659999997,0,0.7971792573639394,0.5527663858303971,0.43964285670426173,0.7753900319244731,0.0,0.8764176231487739,0.8027719120019583,0.0,0.7081257895938784,0.9999999999999996,0.3100756753017554,0.2810032900655557
251,2021-11-07,216.71524559999997,0,0.7971792573639394,0.5527663858303971,0.43964285670426173,0.7753900319244731,0.0,0.8764176231487739,0.8027719120019583,0.0,0.7081257895938784,0.9999999999999996,0.4335198884977621,0.3239422903837181
252,2021-11-08,217.0707245,0,0.7971792573639394,0.5527663858303971,0.43964285670426173,0.7753900319244731,0.0,0.8764176231487739,0.8027719120019583,0.0,0.7081257895938784,0.9999999999999996,0.5616057022876584,0.5031423388901413
253,2021-11-09,219.4826202,1,0.7971792573639394,0.5527663858303971,0.43964285670426173,0.7753900319244731,0.0,0.8764176231487739,0.8027719120019583,0.0,0.7081257895938784,0.9999999999999996,0.3586305750629639,0.4651861753638276
254,2021-11-10,215.8547974,-1,0.7971792573639394,0.5527663858303971,0.43964285670426173,0.7753900319244731,0.0,0.8764176231487739,0.8027719120019583,0.0,0.7081257895938784,0.9999999999999996,0.12876247555468084,0.17207321494533412
255,2021-11-11,214.9677887,-1,0.7971792573639394,0.5527663858303971,0.43964285670426173,0.7753900319244731,0.0,0.8764176231487739,0.8027719120019583,0.0,0.7081257895938784,0.9999999999999996,0.674618817219397,0.4546600161722925
256,2021-11-12,216.1239014,1,0.7971792573639394,0.5527663858303971,0.43964285670426173,0.7753900319244731,0.0,0.8764176231487739,0.8027719120019583,0.0,0.7081257895938784,0.9999999999999996,0.3700693739972597,0.4299986655104577
257,2021-11-13,215.86145019999998,0,0.7971792573639394,0.5527663858303971,0.43964285670426173,0.7753900319244731,0.0,0.8764176231487739,0.8027719120019583,0.0,0.7081257895938784,0.9999999999999996,0.2811622710920197,0.307855374786302
258,2021-11-14,215.5989991,0,0.7971792573639394,0.5527663858303971,0.43964285670426173,0.7753900319244731,0.0,0.8764176231487739,0.8027719120019583,0.0,0.7081257895938784,0.9999999999999996,0.408617456597818,0.32500391521299177
259,2021-11-15,215.33654790000003,0,0.7971792573639394,0.5527663858303971,0.43964285670426173,0.7753900319244731,0.0,0.8764176231487739,0.8027719120019583,0.0,0.7081257895938784,0.9999999999999996,0.6675757598739669,0.6164937921709654
260,2021-11-16,219.44274900000002,1,0.7971792573639394,0.5527663858303971,0.43964285670426173,0.7753900319244731,0.0,0.8764176231487739,0.8027719120019583,0.0,0.7081257895938784,0.9999999999999996,0.2270167271914228,0.42317215039741374
261,2021-11-17,221.12707519999998,1,0.7971792573639394,0.5527663858303971,0.43964285670426173,0.7753900319244731,0.0,0.8764176231487739,0.8027719120019583,0.0,0.7081257895938784,0.9999999999999996,0.4509556116104433,0.4874438365460598
262,2021-11-18,224.78480530000002,1,0.7971792573639394,0.5527663858303971,0.43964285670426173,0.7753900319244731,0.0,0.8764176231487739,0.8027719120019583,0.0,0.7081257895938784,0.9999999999999996,0.16704176735970042,0.2350017749635693
263,2021-11-19,225.671814,1,0.7971792573639394,0.5527663858303971,0.43964285670426173,0.7753900319244731,0.0,0.8764176231487739,0.8027719120019583,0.0,0.7081257895938784,0.9999999999999996,0.16302838531879446,0.0
264,2021-11-20,224.97748309999997,-1,0.7971792573639394,0.5527663858303971,0.43964285670426173,0.7753900319244731,0.0,0.8764176231487739,0.8027719120019583,0.0,0.7081257895938784,0.9999999999999996,0.6325982600838022,0.22485344639061203
265,2021-11-21,224.2831523,-1,0.7971792573639394,0.5527663858303971,0.43964285670426173,0.7753900319244731,0.0,0.8764176231487739,0.8027719120019583,0.0,0.7081257895938784,0.9999999999999996,1.0,0.8453137483824995
266,2021-11-22,223.58882140000003,-1,0.7971792573639394,0.5527663858303971,0.43964285670426173,0.7753900319244731,0.0,0.8764176231487739,0.8027719120019583,0.0,0.7081257895938784,0.9999999999999996,0.0686099866240602,0.4386679180873512
267,2021-11-23,222.9111023,-1,0.7971792573639394,0.5527663858303971,0.43964285670426173,0.7753900319244731,0.0,0.8764176231487739,0.8027719120019583,0.0,0.7081257895938784,0.9999999999999996,0.4494072045698896,0.5015774760038156
268,2021-11-24,222.42274480000003,0,0.7971792573639394,0.5527663858303971,0.43964285670426173,0.7753900319244731,0.0,0.8764176231487739,0.8027719120019583,0.0,0.7081257895938784,0.9999999999999996,0.3220693111182411,0.4224764386603432
269,2021-11-25,220.50418849999997,-1,0.7971792573639394,0.5527663858303971,0.43964285670426173,0.7753900319244731,0.0,0.8764176231487739,0.8027719120019583,0.0,0.7081257895938784,0.9999999999999996,0.3224942225071329,0.3459472228082481
270,2021-11-26,218.58563230000004,-1,0.7971792573639394,0.5527663858303971,0.43964285670426173,0.7753900319244731,0.0,0.8764176231487739,0.8027719120019583,0.0,0.7081257895938784,0.9999999999999996,0.3220073366522685,0.27092387728277023
271,2021-11-27,219.9909108,1,0.7971792573639394,0.5527663858303971,0.43964285670426173,0.7753900319244731,0.0,0.8764176231487739,0.8027719120019583,0.0,0.7081257895938784,0.9999999999999996,0.3875024954670889,0.2659165058262993
272,2021-11-28,221.3961894,1,0.7971792573639394,0.5527663858303971,0.43964285670426173,0.7753900319244731,0.0,0.8764176231487739,0.8027719120019583,0.0,0.7081257895938784,0.9999999999999996,0.6944512098423729,0.5791016203533661
273,2021-11-29,222.8014679,1,0.7971792573639394,0.5527663858303971,0.43964285670426173,0.7753900319244731,0.0,0.8764176231487739,0.8027719120019583,0.0,0.7081257895938784,0.9999999999999996,0.33476983186291204,0.5126092776656188
274,2021-11-30,221.2965088,-1,0.7971792573639394,0.5527663858303971,0.43964285670426173,0.7753900319244731,0.0,0.8764176231487739,0.8027719120019583,0.0,0.7081257895938784,0.9999999999999996,0.15725093186526673,0.2469540085207096
